att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,target
2.5868,2.3162,2.0554,1.7915,1.5361,1.278,1.1173,0.94097,0.80071,0.65123,0.46505,0.29977,0.16327,0.10446,-0.14213,-0.38787,-0.61245,-0.80432,-1.009,-1.1839,-1.3461,-1.4435,-1.4933,-1.5076,-1.3755,-1.1902,-1.0297,-1.121,-1.2111,-1.2835,-1.2152,-1.0405,-0.8263,-0.65797,-0.47583,-0.49303,-0.46422,-0.2105,0.014434,0.072331,0.17476,0.33213,0.43156,0.49935,0.60388,0.72104,0.84974,0.82257,0.53827,0.34804,0.48301,0.41708,0.20119,-0.035063,-0.24926,-0.41215,-0.56997,-0.69703,-0.82339,-0.88847,-0.69105,-0.68268,-0.54442,-0.30834,-0.076871,0.1227,0.12656,0.26463,0.50287,0.74392,0.98573,1.2282,1.3927,1.6407,1.8515,1.6596,1.4328,1.1861,0.93807,0.69188,0.44449,0.19719,-0.050321,-0.29405,-0.53495,-0.77248,-0.97708,-0.89827,-0.82025,-0.70078,-0.56481,-0.40281,-0.17842,0.034947,0.014808,0.030916,0.21866,0.39405,0.47975,0.36072,0.25405,0.16181,0.075442,-0.037085,-0.23415,-0.2215,-0.39006,-0.6004,-0.77706,-0.68067,-0.83814,-1.0083,-1.1551,-1.3095,-1.4133,-1.4236,-1.339,-1.251,-1.2426,-1.5183,-1.5011,-1.4425,-1.3316,-1.1945,-0.9948,-0.75552,-0.49324,-0.24105,-0.008019,0.1589,0.14506,0.19526,0.44703,0.58865,0.73868,0.88828,1.0614,1.2725,1.5161,1.7571,1.9936,2.231,2.4631,2.5921,2
1.1897,1.026,0.83062,0.63531,0.52504,0.57812,0.63787,0.71017,0.79225,0.88341,0.91534,0.74657,0.54131,0.3268,0.11665,-0.09451,-0.31426,-0.49015,-0.70067,-0.89051,-1.08,-1.2637,-1.4419,-1.6176,-1.7826,-1.9259,-1.9054,-1.7153,-1.5208,-1.3241,-1.1261,-0.92709,-0.72747,-0.5336,-0.33326,-0.18508,-0.11264,0.054173,0.033258,-0.013021,0.13224,0.11013,0.051705,-0.015875,-0.094053,-0.19998,-0.32879,-0.45563,-0.5855,-0.67175,-0.74594,-0.75943,-0.7759,-0.78455,-0.71721,-0.53412,-0.35556,-0.17607,0.002821,0.18788,0.36925,0.55696,0.73528,0.91118,1.0618,1.0963,1.2256,1.4187,1.6134,1.8055,1.9971,2.1902,2.3827,2.5225,2.3431,2.149,1.9554,1.7622,1.5693,1.3741,1.1791,1.0718,1.0299,0.86227,0.68502,0.50368,0.32449,0.13739,-0.042958,-0.21474,-0.38912,-0.57446,-0.70757,-0.77249,-0.75414,-0.72757,-0.70505,-0.63571,-0.53622,-0.42389,-0.29472,-0.1809,-0.093183,-0.025527,0.021655,0.065301,-0.058994,-0.067142,-0.035363,-0.18909,-0.26155,-0.44559,-0.63978,-0.84315,-1.0384,-1.2328,-1.4328,-1.6247,-1.8137,-1.8552,-1.7548,-1.6049,-1.4474,-1.2747,-1.0956,-0.91241,-0.72042,-0.51372,-0.30635,-0.090879,0.13087,0.34203,0.57284,0.77692,0.87173,0.78195,0.70108,0.62981,0.56873,0.51844,0.65172,0.84452,1.0349,1.1905,5
2.608,2.4134,2.2167,2.0206,1.8229,1.6231,1.4314,1.2321,1.0299,0.8277,0.63183,0.43311,0.23464,0.032688,-0.16922,-0.32636,-0.22689,-0.19894,-0.36218,-0.55005,-0.70916,-0.86074,-1.0034,-1.1356,-1.2553,-1.3604,-1.4488,-1.518,-1.5776,-1.6119,-1.5927,-1.5704,-1.5146,-1.436,-1.3501,-1.2472,-1.1296,-0.98812,-0.83823,-0.68876,-0.52038,-0.35675,-0.1806,-0.00715,0.18149,0.3514,0.53545,0.6902,0.77247,0.8398,0.80384,0.81512,0.82217,0.72416,0.57756,0.43226,0.31039,0.17908,0.055628,-0.097773,-0.15429,-0.12615,0.056894,0.25217,0.44485,0.63883,0.47374,0.26961,0.069341,-0.12637,-0.3097,-0.30005,-0.16593,-0.006717,-0.014748,-0.21447,-0.30614,-0.26471,-0.19245,-0.014985,0.20985,0.43624,0.65399,0.66042,0.52972,0.35409,0.16082,0.12067,0.24775,0.36772,0.49438,0.60905,0.63712,0.53728,0.48728,0.60105,0.55823,0.49043,0.3449,0.15705,-0.016921,-0.19657,-0.37101,-0.54919,-0.71012,-0.86242,-1.0045,-1.1469,-1.2631,-1.3626,-1.443,-1.502,-1.5451,-1.5685,-1.5019,-1.465,-1.4051,-1.3243,-1.2247,-1.1088,-0.97883,-0.83686,-0.68306,-0.52402,-0.34315,-0.19282,-0.23003,-0.34207,-0.3552,-0.15716,0.041353,0.24027,0.43953,0.63908,0.83888,1.0397,1.2381,1.439,1.6397,1.8403,2.0413,2.243,2.446,2.6058,3
2.7313,2.5055,2.2745,2.042,1.8142,1.5867,1.36,1.1353,0.91079,0.68262,0.50572,0.35839,0.20115,0.011937,-0.19662,-0.40254,-0.60754,-0.80872,-1.0062,-1.1974,-1.3799,-1.4347,-1.4699,-1.4643,-1.4429,-1.386,-1.3012,-1.1944,-1.0684,-0.93297,-0.77449,-0.60873,-0.42682,-0.2368,-0.040388,0.10085,0.15093,0.27598,0.29762,0.22902,0.043581,-0.12964,-0.29802,-0.45712,-0.6011,-0.73054,-0.84922,-0.95176,-0.76617,-0.52323,-0.27341,-0.023312,0.22699,0.48608,0.67544,0.83735,0.87002,0.81255,0.76154,0.72508,0.70901,0.68746,0.52539,0.31982,0.08436,-0.13602,-0.32158,-0.56144,-0.55256,-0.5844,-0.58651,-0.54097,-0.70885,-0.54213,-0.62408,-0.41935,-0.26926,-0.054333,0.16385,0.37549,0.58878,0.64514,0.64718,0.65968,0.68253,0.71558,0.73929,0.71644,0.59862,0.40175,0.18137,-0.063687,-0.30856,-0.41027,-0.50271,-0.61189,-0.69215,-0.57716,-0.45223,-0.31841,-0.17671,-0.014999,0.11416,0.11598,0.02955,-0.038393,-0.18655,-0.35661,-0.5348,-0.70812,-0.86735,-1.0068,-1.1322,-1.2416,-1.336,-1.417,-1.4719,-1.4962,-1.4995,-1.483,-1.4258,-1.2938,-1.1124,-0.92595,-0.73529,-0.54119,-0.35594,-0.15858,0.023961,0.16721,0.31827,0.4694,0.63036,0.83195,1.0393,1.2473,1.4626,1.6649,1.8744,2.0837,2.2885,2.4934,2.6933,2.7364,6
2.845,2.6438,2.4324,2.2159,1.9959,1.7799,1.5604,1.337,1.1136,0.89032,0.66708,0.44393,0.36609,0.36383,0.29622,0.081658,-0.12886,-0.34461,-0.55086,-0.72773,-0.9257,-1.1188,-1.3054,-1.3878,-1.4086,-1.3771,-1.2022,-1.1981,-1.2267,-1.1906,-1.0563,-0.88281,-0.70339,-0.51131,-0.30715,-0.076562,0.084863,0.20987,0.21383,0.17896,0.14263,-0.063836,-0.29399,-0.52711,-0.74965,-0.93974,-1.1066,-1.2724,-1.4127,-1.2388,-1.0512,-0.79754,-0.62353,-0.35775,-0.10032,0.15518,0.40838,0.63191,0.76908,0.69834,0.55172,0.41504,0.28459,0.16555,0.33107,0.54947,0.76933,0.83038,0.62976,0.40815,0.18663,-0.03483,-0.25542,-0.2964,-0.33391,-0.50108,-0.34599,-0.3003,-0.28415,-0.02509,0.1729,0.4254,0.65517,0.82297,0.66145,0.52515,0.33894,0.40544,0.52102,0.56528,0.43204,0.20103,-0.082778,-0.35911,-0.63393,-0.78947,-1.0343,-1.2453,-1.396,-1.2548,-1.089,-0.92114,-0.73634,-0.53236,-0.3258,-0.11721,0.020083,0.063187,0.082186,0.027297,-0.047955,-0.2656,-0.47176,-0.6641,-0.84056,-1.0034,-1.1364,-1.1468,-1.1082,-1.2617,-1.3101,-1.3077,-1.2008,-1.0206,-0.82615,-0.62985,-0.43204,-0.21997,-0.006255,0.20879,0.37315,0.36377,0.38744,0.61029,0.83343,1.0574,1.2805,1.505,1.73,1.9565,2.1838,2.4138,2.6475,2.8415,7
1.1756,0.94714,0.7327,0.52224,0.53004,0.59672,0.67818,0.7657,0.86882,0.92071,0.73933,0.53744,0.33297,0.13388,-0.05986,-0.24868,-0.42851,-0.59812,-0.81219,-1.0306,-1.2426,-1.4498,-1.6458,-1.8227,-1.87,-1.7025,-1.4767,-1.2514,-1.0161,-0.78415,-0.55418,-0.32509,-0.18236,-0.078875,0.061999,-0.002049,0.017441,0.13012,0.07658,0.018264,-0.07135,-0.16146,-0.27211,-0.39866,-0.49618,-0.609,-0.71013,-0.77984,-0.81444,-0.84882,-0.88647,-0.86744,-0.81431,-0.59842,-0.41258,-0.23338,-0.040941,0.15364,0.34085,0.54377,0.72087,0.89672,0.95008,1.0021,1.2212,1.4271,1.6299,1.8268,2.021,2.2158,2.4051,2.5895,2.5546,2.3148,2.0846,1.86,1.6384,1.4223,1.2068,0.99653,0.93687,0.91429,0.70974,0.50055,0.29525,0.093466,-0.10668,-0.3035,-0.49609,-0.69055,-0.81312,-0.85576,-0.84429,-0.82322,-0.79095,-0.73355,-0.66212,-0.56036,-0.44978,-0.32353,-0.19456,-0.082019,0.00878,0.073223,0.086795,-0.066347,0.021101,-0.08156,-0.20292,-0.32806,-0.52593,-0.72321,-0.92053,-1.1165,-1.3112,-1.5039,-1.6935,-1.8502,-1.8103,-1.6812,-1.5322,-1.3605,-1.1822,-0.99793,-0.81078,-0.6266,-0.45004,-0.28552,-0.10527,0.078041,0.26332,0.43754,0.64314,0.84959,0.86677,0.77562,0.69429,0.61028,0.55023,0.50081,0.65995,0.87264,1.061,1.1823,5
2.6218,2.3467,2.0785,1.8118,1.5451,1.2805,1.0156,0.75069,0.48614,0.22177,-0.042396,-0.048003,-0.055077,-0.30713,-0.53693,-0.75391,-0.95039,-1.1318,-1.2875,-1.4075,-1.4777,-1.3123,-1.1189,-0.90163,-0.67296,-0.43631,-0.19352,0.050343,0.3018,0.55657,0.81398,1.0725,1.3298,1.4552,1.5453,1.3515,1.0894,0.8275,0.56603,0.30503,0.048999,-0.21036,-0.46873,-0.72584,-0.98125,-1.2343,-1.4841,-1.729,-1.9662,-1.9264,-1.683,-1.3268,-0.97008,-0.61302,-0.27256,0.084944,0.3689,0.50836,0.42611,0.25512,0.074351,-0.081109,-0.25329,-0.40121,-0.18381,0.068693,0.31669,0.51199,0.27926,0.011551,-0.25152,-0.46462,-0.44913,-0.23442,-0.20276,-0.45334,-0.43866,-0.29472,-0.016739,0.25175,0.53077,0.50618,0.26646,0.015421,0.003291,0.17711,0.36323,0.50028,0.44617,0.18026,-0.1289,-0.44187,-0.75322,-1.0679,-1.3891,-1.6417,-1.8251,-1.7259,-1.4811,-1.2312,-0.97519,-0.71766,-0.45654,-0.19793,0.061781,0.32236,0.58363,0.83961,1.1021,1.3597,1.3846,1.2892,1.0602,0.78717,0.51867,0.25408,-0.006706,-0.25994,-0.51105,-0.74626,-0.97496,-1.1852,-1.2366,-1.1614,-1.0609,-0.93836,-0.77749,-0.60835,-0.41196,-0.19412,0.014254,-0.047568,-0.17654,0.086448,0.34983,0.60874,0.86837,1.1286,1.3781,1.6235,1.8817,2.1407,2.3948,2.624,4
2.8068,2.5861,2.3577,2.1302,1.9066,1.6832,1.461,1.2367,1.0166,0.79471,0.57278,0.35152,0.31388,0.30363,0.10971,-0.10602,-0.32258,-0.534,-0.72826,-0.92948,-1.1274,-1.3206,-1.4197,-1.4491,-1.4148,-1.2579,-1.18,-1.2321,-1.2311,-1.1012,-0.92857,-0.74346,-0.54483,-0.33174,-0.1085,0.061738,0.23301,0.33348,0.22035,0.19377,0.15891,0.000861,-0.20631,-0.41183,-0.61472,-0.81451,-0.98773,-1.1517,-1.2902,-1.4069,-1.2226,-1.0213,-0.76216,-0.58056,-0.33863,-0.059594,0.23492,0.51603,0.73041,0.8481,0.78271,0.64416,0.51359,0.39188,0.27997,0.20374,0.41661,0.60535,0.79304,0.66239,0.43193,0.213,0.001779,-0.22144,-0.2499,-0.36497,-0.32576,-0.25238,-0.27814,-0.065214,0.15593,0.32699,0.55748,0.78564,0.67328,0.48035,0.53321,0.64447,0.60956,0.44385,0.203,-0.057506,-0.31555,-0.58211,-0.75453,-0.97213,-1.18,-1.3315,-1.1986,-1.0356,-0.85855,-0.68779,-0.47314,-0.25491,-0.034599,0.084166,0.13445,0.12589,0.059671,-0.10121,-0.33057,-0.51567,-0.70824,-0.87482,-1.0338,-1.1534,-1.157,-1.084,-1.1508,-1.3196,-1.33,-1.2649,-1.098,-0.92007,-0.73056,-0.55743,-0.36795,-0.1482,0.063884,0.26718,0.3407,0.3226,0.50921,0.72576,0.94694,1.1635,1.3804,1.5976,1.8103,2.0235,2.2372,2.4465,2.6539,2.8104,7
2.6209,2.4203,2.2197,2.0191,1.8188,1.6178,1.4169,1.2163,1.0117,0.81229,0.61226,0.4126,0.21109,0.009713,-0.1915,-0.3329,-0.24512,-0.20144,-0.36788,-0.55966,-0.72119,-0.87426,-1.018,-1.15,-1.2787,-1.3709,-1.4662,-1.53,-1.5773,-1.6139,-1.5788,-1.5456,-1.489,-1.403,-1.3067,-1.1937,-1.0514,-0.91107,-0.76049,-0.59954,-0.43463,-0.24458,-0.067789,0.11353,0.29872,0.47461,0.64006,0.73172,0.7987,0.77339,0.74793,0.76704,0.68344,0.54611,0.40838,0.27191,0.1496,0.02612,-0.14957,-0.19645,-0.024496,0.17136,0.36792,0.55606,0.65999,0.44903,0.24233,0.04315,-0.15965,-0.32955,-0.32071,-0.21769,-0.037265,-0.044059,-0.19142,-0.31506,-0.30755,-0.1879,-0.018061,0.19344,0.39989,0.61649,0.62903,0.44723,0.26132,0.063375,0.087301,0.20709,0.33431,0.46824,0.59104,0.68667,0.66951,0.55451,0.68126,0.63005,0.56732,0.44429,0.27261,0.088458,-0.091672,-0.26607,-0.45478,-0.60122,-0.77517,-0.92242,-1.059,-1.1877,-1.2981,-1.3915,-1.4655,-1.518,-1.5471,-1.552,-1.5045,-1.4559,-1.3928,-1.3095,-1.2082,-1.0913,-0.96089,-0.81075,-0.65961,-0.50031,-0.31547,-0.18981,-0.23687,-0.36449,-0.3465,-0.14576,0.055192,0.25633,0.45537,0.65692,0.85661,1.055,1.2586,1.4591,1.6599,1.8596,2.0599,2.2598,2.4606,2.6208,3
2.4575,2.2815,2.105,1.9281,1.7521,1.5751,1.4015,1.2253,1.0475,0.86786,0.69012,0.51451,0.33704,0.16207,-0.012381,-0.19714,-0.21101,-0.2344,-0.40506,-0.55886,-0.70649,-0.85109,-0.98065,-1.1101,-1.2303,-1.3305,-1.4222,-1.502,-1.5594,-1.6072,-1.6292,-1.6106,-1.5874,-1.5264,-1.456,-1.3664,-1.2574,-1.1478,-1.013,-0.88044,-0.73653,-0.58013,-0.43514,-0.26955,-0.11088,0.048955,0.21598,0.37852,0.54341,0.70655,0.78045,0.86242,0.87424,0.88685,0.90051,0.87359,0.75535,0.62452,0.49854,0.35979,0.24486,0.13648,0.032328,-0.023626,-0.005906,-0.010382,0.15779,0.32704,0.50004,0.67399,0.64455,0.46582,0.28718,0.10864,0.08855,0.06589,0.18469,0.12205,-0.046751,-0.15783,-0.099846,0.02855,0.24465,0.45647,0.65613,0.80554,0.68834,0.53513,0.37542,0.40105,0.49305,0.47524,0.34398,0.34582,0.42187,0.34933,0.28602,0.15195,0.001139,-0.15976,-0.30998,-0.47215,-0.6129,-0.74742,-0.89254,-1.0117,-1.1223,-1.2375,-1.3219,-1.4104,-1.4624,-1.5146,-1.5127,-1.4838,-1.4405,-1.4086,-1.3492,-1.2723,-1.1894,-1.0887,-0.97287,-0.84768,-0.71368,-0.57456,-0.42579,-0.26276,-0.2296,-0.26856,-0.16547,0.011161,0.1854,0.36253,0.53755,0.71262,0.887,1.0633,1.2384,1.4153,1.5913,1.7688,1.9456,2.1219,2.2994,2.457,3
2.3645,2.1928,2.0195,1.8381,1.6567,1.4752,1.2969,1.1199,0.93753,0.75583,0.57177,0.39057,0.21658,0.048097,-0.11932,-0.29372,-0.47304,-0.53898,-0.68808,-0.85768,-0.9934,-1.1278,-1.2525,-1.3501,-1.4297,-1.4919,-1.5111,-1.4986,-1.4753,-1.4163,-1.338,-1.2299,-1.0955,-1.0046,-1.0812,-1.1413,-1.2022,-1.2439,-1.1865,-1.1319,-1.1337,-1.046,-0.9179,-0.76675,-0.6167,-0.44818,-0.29021,-0.11687,0.051255,0.2251,0.39399,0.50537,0.64926,0.78854,0.75203,0.62787,0.4928,0.36975,0.25565,0.13825,0.02814,-0.073811,-0.16665,-0.24936,-0.32089,-0.38028,-0.33409,-0.15342,0.028666,0.21373,0.39967,0.58298,0.77087,0.8503,0.88328,0.92478,1.0776,1.2855,1.485,1.6558,1.641,1.4586,1.2973,1.1226,0.94085,0.75192,0.55143,0.36056,0.16951,-0.027206,-0.22739,-0.42064,-0.45598,-0.41946,-0.3695,-0.31106,-0.23081,-0.15215,-0.049594,0.061979,0.17312,0.27125,0.1985,0.073041,-0.059445,-0.2133,-0.39849,-0.56577,-0.72223,-0.85609,-0.99183,-1.118,-1.1981,-1.2338,-1.2141,-1.1247,-1.021,-0.92978,-1.0643,-1.2004,-1.2642,-1.2021,-1.1273,-1.0171,-0.87363,-0.70863,-0.5434,-0.40846,-0.24226,-0.066094,0.11177,0.28836,0.4645,0.64275,0.82265,1.0034,1.1846,1.3663,1.5483,1.7324,1.915,2.099,2.2849,2.3603,1
2.6961,2.4776,2.2634,2.0501,1.8373,1.6255,1.4139,1.203,0.99257,0.78262,0.5771,0.38324,0.24156,0.061552,-0.12548,-0.32468,-0.5164,-0.70516,-0.89774,-1.0796,-1.2654,-1.4372,-1.4997,-1.5273,-1.5202,-1.4937,-1.4207,-1.3275,-1.1964,-1.0461,-0.87887,-0.69105,-0.49051,-0.27752,-0.058172,0.087372,0.14647,0.21077,0.24284,0.25702,0.10229,-0.060716,-0.21086,-0.35611,-0.49611,-0.61753,-0.73289,-0.83983,-0.74576,-0.62183,-0.35738,-0.092329,0.18917,0.45004,0.62185,0.78309,0.83327,0.78942,0.74143,0.71408,0.69289,0.67667,0.64349,0.44455,0.24281,0.007183,-0.24002,-0.43967,-0.5891,-0.50069,-0.67989,-0.57572,-0.56619,-0.62859,-0.48649,-0.51519,-0.33777,-0.12202,0.11746,0.33251,0.53879,0.64387,0.6482,0.66903,0.68661,0.72039,0.7513,0.76195,0.6213,0.45252,0.21004,-0.057654,-0.30684,-0.39834,-0.48704,-0.62153,-0.66547,-0.55677,-0.42385,-0.29586,-0.14802,-0.000556,0.13246,0.14865,0.065022,0.011585,-0.11486,-0.28783,-0.47452,-0.65367,-0.83989,-0.99341,-1.1536,-1.2744,-1.3751,-1.4532,-1.5261,-1.552,-1.5541,-1.5299,-1.478,-1.3251,-1.1402,-0.9632,-0.78205,-0.59743,-0.40989,-0.22553,-0.044894,0.11837,0.2702,0.43252,0.60524,0.79731,0.99973,1.2068,1.4123,1.6146,1.8226,2.0263,2.2302,2.4363,2.6369,2.6994,6
2.9095,2.755,2.5435,2.327,2.109,1.8895,1.6742,1.4464,1.22,0.99293,0.766,0.53919,0.33375,0.36818,0.24906,0.037662,-0.18169,-0.4094,-0.60524,-0.77315,-0.93495,-1.0368,-1.1671,-1.0861,-1.1876,-1.1074,-1.1819,-1.1669,-1.1404,-1.0138,-0.84815,-0.66659,-0.49455,-0.30309,-0.073975,0.11293,0.22267,0.21971,0.18505,0.12581,-0.094997,-0.32761,-0.58008,-0.79637,-0.98495,-1.1638,-1.3127,-1.334,-1.1375,-0.92325,-0.6798,-0.52771,-0.28213,-0.036568,0.20724,0.44272,0.63435,0.70528,0.56455,0.41566,0.27502,0.15427,0.35149,0.57398,0.79726,0.78357,0.55476,0.33463,0.11039,-0.11514,-0.33857,-0.34596,-0.33796,-0.48012,-0.42702,-0.34839,-0.42195,-0.30554,-0.048231,0.21804,0.44556,0.68149,0.74343,0.50878,0.34967,0.22544,0.352,0.46049,0.52563,0.38278,0.18071,-0.091037,-0.35372,-0.6099,-0.7528,-0.97402,-1.171,-1.3587,-1.3389,-1.1782,-1.012,-0.83445,-0.63115,-0.42501,-0.21662,-0.016787,0.048166,0.064817,0.096988,0.011356,-0.15686,-0.36122,-0.54393,-0.72283,-0.88395,-1.0322,-1.1614,-1.1245,-1.0846,-1.2675,-1.3282,-1.3159,-1.2777,-1.0911,-0.89327,-0.68991,-0.48549,-0.26992,-0.052391,0.16692,0.36393,0.33682,0.34759,0.57569,0.80243,1.0297,1.2593,1.4864,1.717,1.9514,2.1829,2.4217,2.6628,2.9041,7
2.6853,2.4778,2.272,2.0667,1.862,1.658,1.4538,1.2498,1.0463,0.84342,0.64103,0.44672,0.2835,0.11507,-0.045818,-0.22783,-0.41221,-0.60004,-0.78543,-0.96789,-1.1468,-1.3155,-1.4908,-1.5704,-1.6029,-1.5886,-1.5529,-1.4668,-1.3489,-1.2034,-1.0365,-0.8658,-0.68108,-0.48146,-0.27723,-0.060451,0.073468,0.12441,0.20317,0.24746,0.236,0.085873,-0.06189,-0.20236,-0.34304,-0.46913,-0.58289,-0.68535,-0.78918,-0.6508,-0.50313,-0.28103,0.00769,0.27025,0.49385,0.657,0.80806,0.76616,0.71442,0.68292,0.65877,0.64953,0.63324,0.49173,0.28442,0.055262,-0.154,-0.32935,-0.54729,-0.43475,-0.50783,-0.55635,-0.44475,-0.56792,-0.40746,-0.53214,-0.40832,-0.18989,0.05211,0.279,0.47811,0.63465,0.65645,0.67031,0.69428,0.71816,0.75536,0.78533,0.6682,0.49908,0.26325,-0.012553,-0.29872,-0.44202,-0.59182,-0.73551,-0.63391,-0.52098,-0.40725,-0.27474,-0.13826,0.008264,0.15213,0.19303,0.13094,0.066829,-0.03983,-0.19881,-0.40472,-0.61917,-0.80705,-0.98089,-1.1395,-1.2799,-1.3989,-1.4932,-1.5596,-1.5956,-1.5996,-1.5716,-1.4426,-1.2755,-1.103,-0.93538,-0.75436,-0.57847,-0.39913,-0.21687,-0.044207,0.080084,0.23903,0.40614,0.58571,0.78616,0.98711,1.1885,1.3903,1.5904,1.793,1.9942,2.1959,2.3981,2.5996,2.6859,6
2.6236,2.4208,2.2181,2.0154,1.8131,1.61,1.4071,1.2045,0.99751,0.79656,0.59449,0.39078,0.18717,-0.014093,-0.21732,-0.3072,-0.22511,-0.20898,-0.39776,-0.57417,-0.73781,-0.8931,-1.0445,-1.1792,-1.3042,-1.4091,-1.4952,-1.5601,-1.6016,-1.637,-1.6091,-1.5749,-1.5167,-1.4367,-1.3361,-1.2202,-1.07,-0.9277,-0.77502,-0.61198,-0.44281,-0.25262,-0.086929,0.11128,0.29929,0.46304,0.61823,0.69237,0.75765,0.6893,0.62738,0.71589,0.73943,0.65484,0.51692,0.37546,0.24192,0.11322,-0.003859,-0.17601,-0.22241,-0.040902,0.15702,0.35089,0.54592,0.6414,0.44269,0.23765,0.03268,-0.17222,-0.33943,-0.34152,-0.20612,-0.043108,-0.074235,-0.27816,-0.3452,-0.29534,-0.19112,0.008582,0.22086,0.43036,0.64235,0.62262,0.43426,0.24339,0.048608,0.095892,0.21951,0.35046,0.48801,0.61435,0.68981,0.64413,0.61955,0.66764,0.60289,0.52927,0.33914,0.16529,-0.016712,-0.19407,-0.36602,-0.54784,-0.70685,-0.85708,-0.99693,-1.1248,-1.238,-1.3349,-1.413,-1.4702,-1.5219,-1.5313,-1.4836,-1.4436,-1.3847,-1.3053,-1.2075,-1.0935,-0.96557,-0.81988,-0.67063,-0.51664,-0.32737,-0.16499,-0.21875,-0.30836,-0.34491,-0.14383,0.057056,0.25993,0.4606,0.66392,0.86528,1.0666,1.2708,1.473,1.6755,1.8769,2.0789,2.2805,2.4824,2.6236,3
1.2669,1.1684,1.009,0.81834,0.62179,0.58137,0.61437,0.67752,0.7507,0.82786,0.90513,0.78145,0.57429,0.38197,0.1988,0.003046,-0.16817,-0.34624,-0.5153,-0.70387,-0.8886,-1.0767,-1.2551,-1.4363,-1.6023,-1.756,-1.8299,-1.6924,-1.52,-1.333,-1.1506,-0.96505,-0.7713,-0.5823,-0.39194,-0.20035,-0.097793,0.017478,-0.041327,0.043761,0.12136,0.076708,0.005349,-0.089842,-0.20789,-0.35144,-0.49533,-0.62876,-0.74063,-0.83702,-0.89321,-0.95234,-1.0049,-0.98463,-0.9131,-0.71796,-0.53604,-0.35519,-0.17304,0.011601,0.20153,0.39086,0.58327,0.77523,0.84866,0.85402,1.0495,1.2481,1.4472,1.6486,1.8505,2.0527,2.2576,2.4657,2.5635,2.3791,2.1928,1.9995,1.8107,1.6182,1.4262,1.2299,1.0337,0.86201,0.84423,0.73534,0.56906,0.38108,0.19444,0.018776,-0.16376,-0.34379,-0.50949,-0.68718,-0.88362,-0.93751,-0.93205,-0.89578,-0.85664,-0.78839,-0.69394,-0.57674,-0.45542,-0.30773,-0.20842,-0.13978,-0.065256,-0.026839,-0.078425,-0.12866,-0.066623,-0.18028,-0.28998,-0.44441,-0.64468,-0.84698,-1.0423,-1.247,-1.4402,-1.6274,-1.7697,-1.7018,-1.5525,-1.3834,-1.1995,-1.0092,-0.81449,-0.61735,-0.41729,-0.20344,0.022063,0.23707,0.45961,0.67099,0.81638,0.7535,0.68105,0.63915,0.58843,0.54931,0.70555,0.90482,1.1029,1.2636,5
2.5017,2.2437,2.028,1.7784,1.529,1.2829,1.1077,0.96181,0.78969,0.64738,0.43691,0.22291,0.12709,0.081688,0.098852,0.028806,-0.21537,-0.4585,-0.69433,-0.89647,-1.039,-1.2345,-1.4083,-1.5273,-1.6115,-1.624,-1.4964,-1.3193,-1.1037,-1.1701,-1.2551,-1.3308,-1.346,-1.1761,-0.97662,-0.81637,-0.64628,-0.53113,-0.59839,-0.34993,-0.078364,-0.013136,0.074882,0.23325,0.35083,0.44325,0.549,0.66703,0.77856,0.78012,0.54743,0.33618,0.32737,0.38186,0.20598,0.004268,-0.19737,-0.36527,-0.51528,-0.64887,-0.7753,-0.86586,-0.81743,-0.72051,-0.53303,-0.29528,-0.065084,0.13662,0.10647,0.33869,0.5832,0.8279,1.0724,1.3174,1.5628,1.8082,1.9515,1.815,1.5668,1.3212,1.0779,0.83302,0.58689,0.34077,0.12082,-0.10765,-0.334,-0.56502,-0.78985,-0.91447,-0.82104,-0.70813,-0.59482,-0.46497,-0.24199,0.000924,0.10931,0.029247,0.20437,0.46476,0.48654,0.37939,0.26851,0.18896,0.10772,-0.015661,-0.17887,-0.25571,-0.48535,-0.69222,-0.66149,-0.78959,-0.93841,-1.127,-1.2516,-1.3477,-1.305,-1.2109,-1.1456,-1.3364,-1.4813,-1.4447,-1.3713,-1.2658,-1.1202,-0.89668,-0.65971,-0.39676,-0.16039,0.032403,0.10617,0.10867,0.29362,0.49926,0.6545,0.81169,0.99206,1.1793,1.4186,1.6584,1.891,2.1286,2.3635,2.5048,2
