att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,target
-1.9848,-1.9733,-1.4028,-0.77733,-1.9339,-0.68401,-0.9474,-1.5089,-1.4312,-0.87068,-0.62297,-1.3687,-0.70482,-1.0029,-0.93604,-0.054569,-0.6861,-0.41902,-1.1551,0.18186,-1.0717,-0.53937,-0.63648,0.16956,-0.12002,-0.88083,0.43848,0.32669,0.55582,-0.67817,-0.50984,-0.32108,-0.14696,0.003235,0.21315,0.92703,0.55399,0.62895,0.63912,0.82564,0.85049,0.7898,1.1025,0.31511,0.18423,0.52324,1.2531,0.42387,0.68678,0.59164,1.6124,0.72618,0.95455,0.74011,0.89101,1.6882,1.7024,2.0496,1.6204,1.1999,3
-1.0174,-0.97854,-1.8622,-1.4543,-0.78199,-1.0732,-0.56315,-1.3936,-0.41064,-1.1877,-0.52113,-1.284,-1.7724,-0.23557,-0.37442,-0.37677,-1.2916,-1.208,-0.53829,-0.96261,-0.18341,0.22672,-0.62343,0.3445,-0.32054,0.27649,-0.85165,-0.82492,-0.31359,-0.14573,-0.50966,0.10224,-0.69437,0.82282,-0.29821,-0.49251,-0.26878,0.1342,0.008009,-0.10275,0.96678,0.40751,0.10634,1.4625,0.52532,1.0265,0.87797,0.39864,1.1122,1.3063,0.78078,1.5547,1.3295,0.94517,2.0131,1.7725,1.1552,1.6736,1.7052,1.8822,3
-0.78924,-1.8559,-0.76395,-1.9695,-1.0068,-1.2785,-1.4819,-1.6783,-1.1291,-1.2535,-1.104,-0.51882,-1.1377,-0.39198,-0.86672,-1.1504,-0.58724,-0.84212,-0.76697,-1.2102,0.041163,-0.80066,-0.029965,0.21985,0.37492,-0.6436,-0.31135,-0.49518,-0.81821,0.17929,0.52631,0.66488,0.73397,0.40029,-0.10529,0.76931,-0.10465,-0.10552,0.36746,0.8392,0.47503,-0.28323,0.89035,0.12791,1.1031,1.0828,0.84771,0.26876,1.5568,1.1238,0.89035,1.3787,0.92806,1.8134,1.3829,0.45993,1.8123,0.83486,1.7495,1.6377,3
-0.50056,-2.0488,-2.4538,-1.4102,-0.14431,-1.5291,-1.0628,-0.47967,0.10006,-1.068,0.16106,-1.1486,0.29229,-1.224,0.18163,-1.1597,0.065636,-0.85582,-0.69751,-1.0516,-1.3649,0.60716,-0.12037,-0.83991,-0.71623,0.29855,-1.4465,0.49825,-0.85036,-0.23583,0.25111,-0.71377,0.34191,0.17973,0.75931,1.2343,0.099671,1.3848,1.4992,0.54569,1.155,-0.64406,0.73509,1.4757,0.016515,1.139,1.7395,1.8609,-0.53095,0.50687,0.12043,0.64649,0.43722,0.12325,1.1031,0.28175,1.5369,0.36988,0.72943,1.8197,3
-1.0524,-0.93998,-0.86248,-1.5582,-1.182,-0.67868,-0.78113,-1.993,-0.94799,-1.4393,-1.8749,-1.6139,-0.34401,-0.93377,-1.5793,-1.1231,-0.17054,-0.94826,-0.04354,0.1038,-0.24605,-0.44671,-0.81562,-0.5998,0.031773,-0.55605,0.027511,-0.27948,0.11979,0.34713,0.21444,-0.77884,-0.31575,-0.65431,0.46091,0.071403,0.77917,-0.12854,0.41143,0.19261,1.0063,1.463,1.1855,1.3228,1.374,0.49781,0.81494,0.5475,1.8035,0.44681,0.69593,0.41462,1.1155,1.8033,0.73758,1.3324,1.9816,1.2119,1.3298,1.0429,3
-1.4412,-2.2902,-1.6102,-1.4416,-1.5992,-1.2972,-1.2661,-0.83805,-1.2653,-0.52068,-1.0722,-1.6318,-0.32518,-0.91297,-0.24921,-0.71065,-0.25033,-0.56102,-0.93764,-0.10442,-0.062312,-0.34896,-1.1708,0.25006,0.12639,-0.95155,0.20664,0.27464,0.54209,-0.67885,-0.38833,0.78967,-0.3938,0.21298,-0.49306,1.0418,0.76666,1.0974,-0.036305,0.77541,1.0103,1.2618,0.34631,0.061037,0.1657,0.31781,0.62164,0.25012,0.57854,0.93305,1.9511,0.83123,1.8952,1.2401,0.75586,1.8065,1.1586,0.99232,0.91065,1.6775,3
-1.9005,-1.8433,-1.4577,-1.5251,-1.6068,-1.1613,-1.7428,-0.99719,-1.6677,-0.66199,-0.47607,-1.4159,-0.51487,-0.73269,-1.2891,-0.49458,-0.6885,-0.038731,-0.45351,-0.72719,-0.75718,-0.29512,0.18076,-0.051106,-0.15583,-0.46781,0.44653,-0.096157,-0.20785,0.54648,0.44443,-0.27138,-0.17382,-0.33314,0.88071,-0.07577,0.22552,0.34929,0.012459,-0.13163,0.38674,0.69115,0.59598,0.88713,0.91807,0.6819,0.92857,0.68516,0.51109,1.3913,1.1767,1.2434,1.3551,0.77689,0.56484,1.1231,2.0053,1.9167,1.7862,1.7008,3
-0.5085,-2.356,-1.2259,-1.7011,-0.69068,-0.61042,-0.17813,-2.1639,-0.52063,-0.50154,-0.56428,-0.031329,-1.5404,-0.79448,-1.5403,-1.3587,-0.88639,-1.2911,0.3033,-0.26534,-0.41315,0.075796,-0.86956,0.5373,0.058166,0.76736,0.69163,-0.47954,-0.4347,-1.0566,1.0662,-0.34956,0.97271,-0.91217,0.43763,1.0896,0.52976,0.87159,-0.33334,0.51021,0.33406,0.28784,0.5418,-0.37815,-0.097904,1.7229,0.217,1.8929,0.66244,0.25978,0.71619,0.066729,2.0695,0.36586,1.5162,0.94243,0.65697,1.0172,0.58886,2.2839,3
-1.6867,-1.6931,-1.5244,-1.3624,-0.88865,-0.77357,-2.1704,-0.93373,-0.86308,-1.3504,-1.4729,-0.28904,-0.40352,-0.73914,-1.0482,-0.77904,-0.45899,-1.1926,-0.68914,0.020999,-0.83578,-0.34813,0.29181,0.3227,0.38694,0.24599,0.015202,-0.011732,-0.90032,-0.60865,-0.17267,0.85217,-0.72537,-0.42576,0.63178,0.4639,-0.38462,0.034074,0.30333,0.065018,0.43745,0.81548,0.10526,1.2884,0.67722,1.4704,0.93559,0.15712,1.2555,1.6751,0.81952,1.818,0.42724,1.4143,0.69512,1.6548,0.83938,1.0041,1.9399,1.6682,3
-1.8101,-2.0143,-1.6131,-1.0028,-1.1293,-1.8581,-1.6995,-1.5472,-0.98755,-1.0515,-0.96398,-0.42557,-0.58874,-1.3108,-0.96734,-0.32849,-1.27,-0.58407,0.025017,0.055053,-0.34758,-0.61244,-0.2911,0.034137,-0.44084,-0.25534,-0.61233,-0.36485,-0.69313,-0.19569,0.14396,0.52122,-0.032201,0.30209,0.65983,0.62518,0.98623,1.04,1.0873,0.1471,0.46578,0.19277,0.60078,1.0137,0.31189,0.51367,1.0844,1.3522,0.84319,1.519,0.56006,0.61445,1.0133,1.674,0.88383,0.80594,0.93023,1.7348,1.2421,2.0148,3
-1.3664,-1.8468,-1.5156,-1.6715,-1.552,-1.3275,-2.0061,-1.0444,-0.86264,-0.32989,-1.6013,-1.5261,-0.80895,-1.0793,-0.77031,-0.12791,-0.92028,-0.20773,-0.32057,-0.57215,-0.90502,-0.9455,0.43244,0.36235,-0.72403,0.57193,-0.3066,0.41052,0.063271,0.34298,-0.45499,-0.54436,-0.5153,0.85018,0.004249,0.57958,0.64176,0.1835,0.68986,1.5143,0.71917,0.66673,0.70663,0.89887,1.7578,1.3562,1.5314,1.2026,1.1782,0.2335,1.616,0.57088,0.40455,0.716,0.72871,0.83739,0.92069,1.0347,0.85731,1.2689,3
-2.0657,-0.6058,-1.6119,-0.055989,-1.7773,-1.3455,-0.97818,-0.61735,-0.9067,-1.6791,-0.99643,-1.3738,0.10512,-1.0398,-0.066718,-1.5567,-0.22103,-0.56394,0.28643,-1.3853,-0.25526,-0.83804,0.25667,0.16374,-0.66224,0.13269,-0.98741,-0.59354,0.30215,-0.74004,0.41811,-0.077876,1.0407,-0.30695,0.98439,-0.54269,0.069269,0.71307,0.85096,0.55115,0.49046,1.0696,1.2523,-0.16825,0.082363,0.098029,0.39282,0.64809,0.066372,0.54824,0.68656,1.9228,0.65003,1.5892,2.1584,1.7047,1.9719,0.35665,1.1518,1.3049,3
-1.0073,-0.62095,-1.6594,-0.82364,-2.0023,-1.5918,-0.68495,-1.5705,-0.79335,-2.0108,-1.5931,-0.32481,-1.4101,0.018683,-0.41627,-1.6244,-0.22068,0.42364,0.10194,0.30235,0.54591,-0.82636,-0.71626,-0.11483,-0.33109,-0.23148,-0.77093,0.37386,-0.50874,-0.35443,-0.26565,0.72901,0.37512,0.48037,-0.4023,0.78921,-0.20928,0.18557,-0.0233,0.28297,1.0609,-0.014332,-0.044017,1.3896,0.44902,1.586,-0.18982,1.4284,1.6586,1.3867,-0.082066,0.79532,0.00547,0.80495,2.0032,1.7178,0.7449,2.218,0.66024,0.92154,3
-1.3225,-0.72425,-1.3909,-0.59165,-1.7889,-0.4856,-0.67051,-1.0688,-1.7827,-0.56134,-0.80153,-1.5035,-0.7996,-0.97336,-0.3348,-1.1905,-0.2188,-0.62867,-0.94428,-0.76026,-0.4323,-0.70338,-1.2476,-0.43129,-0.022644,-0.20749,-0.7011,0.1725,-0.28379,-0.61768,0.28629,-0.77307,0.86225,-0.49387,0.30706,-0.25389,0.50788,-0.31496,0.79534,-0.055334,0.64072,-0.12151,0.001036,1.4855,1.1782,1.5114,0.99323,0.73721,0.46944,1.1583,1.5364,0.95023,1.6433,1.8253,1.4463,2.1087,0.59431,0.67974,1.9634,1.3487,3
-2.1006,-1.4519,-1.988,-0.83748,-1.2493,-1.147,-2.1466,-1.0509,-1.2226,-1.3287,-0.29605,-1.1454,-0.3714,-1.0235,-0.77736,-0.17866,-0.54393,-0.20304,-0.029336,0.009446,-1.2492,0.12449,-0.72109,-0.43459,-0.8464,-0.023518,0.33801,0.69067,-0.83525,-0.27982,-0.18025,0.26753,0.13833,-0.49266,0.96852,0.68566,0.68156,0.80923,-0.24902,0.002527,-0.27418,0.85906,0.88372,0.84052,0.15194,0.91263,1.0066,0.87719,0.55265,0.21395,0.98079,0.88917,1.4176,1.736,1.7822,1.8068,1.2836,1.5841,1.2442,0.93893,3
-1.6895,-1.222,-1.3863,-1.6465,-1.2645,-1.592,-1.175,-0.17373,-1.7313,-1.5606,-0.071219,-0.7784,-0.21384,-0.14708,0.21832,-1.1366,0.14965,-0.3479,-0.54319,-1.0991,-0.31512,-0.90503,-0.99441,-1.0271,0.14841,-0.90907,0.37615,-0.86342,-0.5623,-0.10126,-0.014999,-0.56788,-0.49974,-0.50876,0.66564,0.192,1.0801,0.43488,1.2781,0.64512,-0.067343,1.4286,1.3672,1.5674,0.054727,1.5717,0.42949,0.42006,0.25596,0.79206,1.4119,1.1244,0.59148,0.81854,1.6445,1.4069,1.3815,1.0614,0.87256,1.7266,3
-2.1242,-1.6981,-1.4245,-1.276,-1.1556,-1.4457,-0.43211,-0.94199,-0.43345,-1.5241,-0.69097,-1.4915,-1.2481,-0.28634,-1.2881,-1.2016,-0.12908,-0.61571,-0.65632,-0.65614,-0.33626,0.27654,-0.058279,-0.24685,-0.39082,-0.5093,0.51617,-0.85753,-0.79249,0.63617,-0.59262,0.2735,0.90408,0.89653,0.48017,-0.40404,0.19177,-0.28455,1.1371,0.56872,0.5086,-0.008695,1.1764,0.34401,0.3641,1.2188,1.5441,0.23961,0.46787,1.1488,0.37532,1.5046,1.136,0.51002,1.0577,0.91063,1.8546,1.2593,2.1864,1.5134,3
-2.1357,-1.2305,-0.82227,-1.0304,-1.157,-1.5057,-1.8289,-1.8681,-0.79828,-1.6517,-1.4681,-0.12077,-0.093905,0.001195,-1.2118,-1.1633,-0.33169,-0.36499,-0.21443,-1.1513,-0.17742,-0.21138,-0.27252,0.15657,-0.50494,-0.57085,0.36337,-0.90342,-0.82249,-0.14752,0.16295,0.57471,0.44353,0.81441,0.38239,0.072762,0.21781,-0.12901,-0.1389,1.1056,0.16898,0.52017,1.1712,0.26051,0.087141,1.0838,0.6752,0.81304,0.74266,1.1112,1.531,1.8257,1.5025,0.52754,0.85728,0.74078,1.7841,2.0425,1.5902,0.69671,3
-2.0152,-1.705,-1.1067,-0.85834,-0.96304,-0.98692,-1.8295,-0.66927,-0.78937,-0.69622,-1.3695,-1.2974,-0.9448,-0.95908,-1.5296,-1.1198,-0.50225,-0.48985,-0.091169,-0.38497,-1.2512,0.17685,-0.78533,0.29327,-0.098698,-0.072969,-0.13007,0.37797,-0.52687,-0.14847,0.44393,-0.56869,-0.54189,0.66874,0.13877,-0.25165,0.41904,-0.19702,0.60107,1.1208,0.70595,0.28686,0.86995,0.29833,0.65587,1.538,0.61029,0.55924,0.30265,1.6619,0.5552,1.0459,0.57792,1.9928,1.0024,1.4745,1.3001,2.2005,1.5922,1.4098,3
-0.92935,-0.86483,-2.0283,-1.4041,-0.89233,-1.5715,-1.2636,-0.46774,-1.7845,-1.3203,-0.45488,-0.70022,-1.4559,-1.0512,-1.2098,-0.94007,-1.2816,-0.54609,0.27779,-0.97453,-0.48397,-0.73797,0.18563,-0.9414,-0.1459,0.46296,-0.24403,-0.47544,0.078007,0.11737,-0.20121,0.23198,-0.3058,0.48867,0.052191,0.9398,0.085357,1.0981,-0.18072,1.2621,0.96341,-0.11432,0.33553,0.22299,1.0994,0.905,0.44433,1.3622,0.15304,0.96632,0.55935,1.0506,0.84667,1.0696,1.6497,1.418,1.8495,2.1314,1.3161,1.3485,3
-1.8754,-2.4159,-1.2408,-1.3274,-0.69833,-1.5688,-2.1461,-1.3952,-1.5242,-0.96639,-1.4934,0.057085,0.10321,-0.21326,0.15811,-0.39766,-1.3921,-0.57545,-0.67739,0.52773,0.26466,0.57811,0.05303,-1.0953,-0.30805,-1.1207,0.67992,-0.005299,0.76896,0.014728,-0.11492,0.29669,0.89577,0.57517,-0.39491,0.60234,0.46535,0.75131,0.53266,0.41293,-0.54099,-0.2309,-0.043065,0.3888,0.041168,1.2715,0.60798,-0.26973,0.71124,1.037,1.5523,0.11334,0.88844,1.4384,1.3025,0.92984,1.4875,1.387,1.3839,1.753,3
-1.2553,-1.4326,-1.7778,-0.39008,-0.50695,-0.83575,-1.6227,-1.3419,-0.17848,-0.61686,-1.299,-1.2696,-1.516,-0.51036,-1.636,-0.43752,-0.21822,-0.19302,-0.5333,-0.10655,-0.97414,-1.0346,0.17788,-0.71227,-0.83951,-0.63014,0.42018,0.31625,-0.2933,0.70657,-0.26348,-0.005636,0.83529,-0.63818,0.22208,0.22415,-0.17158,1.1742,-0.14435,-0.46359,-0.059797,0.79118,0.51603,-0.31881,1.3139,1.554,0.81573,0.76144,1.5671,0.68069,-0.060965,1.3588,0.40207,0.37085,1.6162,2.0472,1.6537,1.9022,0.71979,2.1412,3
-2.2729,-1.8172,-1.9729,-1.0008,-0.63494,-0.5301,-0.63668,-1.7509,-0.7878,-0.41447,-0.57929,-1.5108,-1.2873,-0.9104,-0.87969,-0.14996,-0.50828,-0.60022,-0.812,-0.79651,-0.20182,-1.1395,-0.18773,-0.37741,0.064769,-0.69515,0.087141,-0.90428,-0.051888,0.3304,-0.24123,0.30033,-0.34681,0.46798,0.037365,0.14676,1.068,0.56574,1.0567,0.89537,0.12129,0.59355,0.96979,-0.087716,0.44461,-0.000458,0.84511,1.5129,0.26036,1.0515,0.60632,1.3762,0.6766,0.6125,1.6983,1.7889,2.12,1.0475,1.722,1.619,3
-1.1413,-1.8417,-1.9729,-1.8068,-1.0917,-0.80101,-1.4783,-1.7348,-1.0214,-0.82928,-0.65578,-0.93537,-0.62147,-1.1211,-1.3727,-1.2004,-1.0672,-0.66385,0.051991,-0.072334,-0.15811,-1.1198,-0.46586,0.047844,-0.089294,0.2747,-0.57336,0.3946,-0.71226,0.54815,0.62495,0.17437,0.42197,-0.46257,0.94791,-0.01365,0.46789,-0.10781,1.0766,0.62906,0.81785,0.027446,0.45328,0.83271,0.15469,0.39364,0.84115,1.5617,0.62975,1.5665,1.588,0.72669,1.7688,1.3909,1.0119,0.72541,1.8592,0.87577,1.0862,1.1603,3
-1.7838,-1.1013,-2.2908,-1.0556,-1.729,-0.1489,-0.47953,-0.38061,-0.97597,-0.062428,-0.60963,-0.066083,-0.70013,-0.62524,0.38325,-1.8105,0.34629,-0.2499,0.3829,-0.99154,-0.31066,0.40056,-0.45956,-1.2453,-0.85286,-0.46745,0.95148,-1.277,-0.87763,-0.76985,-0.32914,1.1314,-0.24734,-0.17116,1.1438,1.3516,0.92102,0.19582,-0.44748,0.99648,-0.66134,-0.66376,-0.59745,0.62613,-0.4464,0.95402,0.90642,1.6619,-0.17799,1.4775,0.18553,1.1218,2.0001,0.455,1.8825,1.3096,1.4247,1.4027,0.77355,0.67735,3
-0.43064,-0.63654,-1.7221,-1.7426,-0.84169,-1.2568,-1.5185,-0.4958,-1.6126,-0.32484,-1.5852,-1.0483,-0.82572,-1.4701,-0.39943,-0.84477,-0.55647,-0.26,-0.88484,-1.2632,-1.1754,-1.0435,-0.57737,-0.91792,-0.21854,-0.11682,-0.93227,0.55584,0.24163,0.68664,0.73899,0.53112,0.75695,0.72671,0.31532,0.53524,0.2925,-0.54251,1.3974,0.85387,-0.31853,0.29477,0.95995,-0.11722,0.82334,1.2856,0.61432,0.5364,0.69067,1.3554,1.1003,1.0566,0.17838,1.9709,0.54281,0.49227,0.89578,1.0361,2.0278,2.1869,3
2.1201,1.327,1.5866,1.185,1.254,1.7382,1.0956,0.62606,1.3252,0.76998,0.64319,1.5094,0.52044,0.67738,1.1167,0.41035,0.62061,0.67104,0.7357,0.53108,0.34019,0.57069,0.10357,0.50763,0.52906,0.57662,-0.11912,0.28137,0.033749,-0.10539,0.63042,0.45319,-0.30474,0.11887,-0.19824,0.074653,-0.3778,-0.37866,-0.78919,-0.26709,-0.39296,0.070616,-1.0425,-0.33628,-0.76237,-1.3537,-1.2526,-0.25001,-1.3049,-1.5136,-0.95221,-1.2504,-0.67387,-1.7485,-1.0541,-1.659,-1.3604,-1.5842,-1.64,-2.0823,4
0.55451,1.3045,2.0334,0.56595,0.77744,0.20721,2.013,1.68,0.31967,1.8006,1.0955,0.068124,0.80975,1.6044,0.12042,0.99935,1.3726,-0.11628,0.19811,0.60221,-0.28046,0.70806,0.61523,0.68597,0.72967,0.95562,-0.00425,-0.6928,0.50242,-0.91603,0.26314,-0.15805,-0.23338,0.70264,-0.50335,-0.44518,0.13491,-0.98195,0.13891,0.4259,-0.17169,0.33842,0.016721,-0.91321,-1.7488,-1.8126,-1.1577,-1.3746,-0.86871,-0.66569,-1.9925,-0.8876,-1.167,-0.91952,-0.57228,-0.74187,-0.75869,-1.2413,-2.1923,-0.82678,4
1.0856,1.4098,1.666,1.4948,1.7667,1.5291,1.4934,1.4324,0.00287,0.17947,-0.22374,0.15699,1.4119,1.1679,1.3265,0.86911,-0.083982,1.265,0.027388,1.0201,-0.47707,0.35208,1.1124,0.96837,-0.50511,0.62037,-0.9353,-0.75689,-0.10546,0.080572,0.30586,-0.029235,0.34387,0.49406,0.63923,-0.39265,-0.51686,-0.65636,-1.3046,0.31307,-0.35354,-0.18558,-1.0918,-0.70882,-1.499,-1.4973,0.12359,-0.55256,-0.11263,-1.316,-1.3852,-1.3866,-0.13348,-1.0422,-0.37555,-1.2717,-1.968,-0.83961,-1.1154,-1.8362,4
2.2141,1.3101,1.5935,2.0948,1.6634,0.5684,0.95428,0.52864,0.6345,1.6721,0.18493,0.60534,1.3811,0.32964,0.50176,0.515,1.2655,0.61878,0.32933,1.0492,0.37343,0.84933,-0.30903,1.1361,0.67637,-0.31258,-0.1093,0.70752,0.19244,0.29197,0.66264,-0.73189,0.040547,-0.44079,-0.4863,-0.22271,-1.0469,-0.30011,-1.1636,-0.58063,-0.061481,-1.3412,0.028049,-1.0382,-1.4387,-0.000646,-1.3116,-1.3177,-0.37912,-1.237,-0.78368,-1.0273,-0.58919,-0.78048,-1.6947,-0.91357,-0.96714,-1.0725,-1.8607,-1.4543,4
2.006,1.3109,0.37376,1.6298,0.7961,1.475,1.6741,0.54217,1.1978,1.0372,1.2049,0.50338,1.3339,1.2129,0.60513,1.0903,0.49434,0.33926,1.2043,-0.44076,0.52154,0.5548,1.0148,0.090919,0.41286,-0.55752,-0.32467,-0.81933,0.56117,0.53138,-0.099048,-0.79652,0.32221,-0.4168,0.18659,0.44594,0.022441,0.022191,-0.83367,-1.1356,-0.056684,0.27881,-0.70049,0.020176,-1.4511,-0.67076,-1.5628,-1.4022,-1.5842,-1.412,-0.59679,-0.57568,-0.86786,-1.337,-0.3953,-0.68267,-1.9905,-0.79102,-2.1164,-1.3997,4
2.0822,1.3309,0.88082,1.8237,1.3825,1.4419,0.81026,1.8704,0.95547,1.6085,1.2043,1.0369,1.1641,0.52082,0.57419,0.44873,1.2214,0.20226,1.294,0.75993,0.83661,-0.11069,0.42621,0.11488,0.41726,-0.35162,-0.0131,0.00999,0.54519,-0.58679,-0.13353,-0.3289,-0.58212,0.073254,-0.53601,-0.57095,-0.21622,-0.94662,-0.37022,-0.88583,-0.26266,-0.82211,-0.10834,-0.20996,-0.82591,-1.0654,-1.2229,-1.0984,-1.0263,-0.85214,-1.0372,-0.67979,-0.96473,-1.7685,-0.61166,-1.9646,-0.73955,-1.1331,-0.96123,-2.0493,4
1.7836,1.4448,1.776,1.5303,1.4425,1.6539,0.60338,1.3921,0.33336,0.31416,1.0391,1.3539,0.9524,0.80308,0.57285,0.89868,0.063732,1.0811,0.34319,0.96612,0.83336,-0.1955,0.382,0.050326,0.014413,-0.33646,0.36253,0.59869,0.68238,0.40206,0.25163,0.17519,0.10943,0.087951,0.20385,-0.98848,-0.95703,-0.085715,-0.25841,-0.17963,-1.0866,0.050478,-0.20647,-0.9666,-0.63543,-1.2405,-0.83197,-1.0307,-0.67377,-0.76355,-1.0874,-0.83456,-1.5028,-1.7216,-0.92058,-0.7985,-1.7754,-2.0638,-1.4745,-1.9366,4
2.412,1.2984,1.1015,2.0757,0.84289,0.79435,0.78291,1.3533,1.4017,0.42852,0.75315,1.2362,0.68641,1.5244,0.91687,0.5939,0.84007,0.6106,0.45902,0.22241,0.49743,1.0722,-0.004811,-0.27042,0.39694,-0.34847,0.64552,0.51019,0.14944,-0.51995,0.47365,-0.65028,-0.43804,0.020769,0.51128,0.38677,-0.14583,-0.10231,-1.177,0.13429,-0.68037,-0.88552,-1.0338,-0.012172,-0.8136,-1.0553,-1.2628,-0.64898,-1.4764,-1.4379,-0.3076,-1.3223,-1.3395,-0.74418,-1.3756,-1.4578,-0.89497,-1.9762,-1.659,-1.0917,4
0.67654,0.41909,0.21213,1.1158,1.2413,1.4267,0.23244,1.0196,0.62545,0.040797,1.2582,1.6031,1.5407,1.7389,1.6076,0.26592,0.83162,1.4027,-0.62309,1.619,0.16945,0.38628,-0.12571,0.94554,0.41675,-0.6454,0.8359,-0.93518,-0.59084,-0.14431,0.25103,0.88699,0.69409,0.13576,-0.23447,0.12012,-1.2611,-0.82126,-0.3201,0.037642,-0.32894,-0.095405,-0.81502,-0.44851,-0.32436,-1.6094,0.56523,-0.07643,-0.9066,-1.1418,-1.5288,-0.67661,-1.2483,-2.0942,-0.91021,-1.9751,-0.37477,-0.57892,-1.2071,-2.2803,4
1.7274,1.566,1.3301,1.9724,1.2056,1.0945,1.3579,0.85627,0.3812,0.54022,0.424,1.0672,1.3087,0.15168,0.31171,0.1459,0.27386,0.013496,0.8909,0.53071,0.74689,0.082011,1.0181,0.60848,0.93342,0.6523,-0.24463,0.93271,0.31051,0.68702,0.779,-0.73935,-0.59861,0.30521,-0.52717,0.45506,0.095167,0.024026,-0.89353,-1.2178,0.11345,-0.17201,0.12707,-1.0467,-1.3991,-1.2803,-0.70986,-0.41232,-1.6186,-0.56249,-0.91598,-1.0042,-0.71211,-1.9627,-1.9239,-1.452,-1.2628,-1.5089,-1.8985,-0.95652,4
1.8597,1.7817,0.94455,1.1324,1.0257,1.5651,1.1345,1.2363,1.4113,1.1054,0.41278,1.2801,1.1905,1.3107,0.068929,0.2243,0.81252,0.43432,0.71919,0.39253,0.83069,0.75183,-0.10594,0.64833,-0.095334,0.49174,0.24432,0.38374,0.45234,0.31523,-0.038728,-0.025414,0.33423,-0.020375,-0.28457,-0.47881,0.025486,-1.0357,-0.99875,-0.36818,-0.22,-0.032356,-0.61657,-0.39708,-0.56615,-0.68451,-0.82993,-0.66088,-1.3751,-0.60714,-1.6996,-0.92644,-1.5605,-1.3064,-0.73423,-1.9392,-1.6148,-1.5207,-1.7155,-2.0615,4
0.93886,0.95547,1.5904,1.4565,1.8356,1.6621,1.753,0.53355,0.8157,1.6262,1.5563,1.068,0.94218,0.3518,0.28786,0.82529,0.7336,0.3782,0.56356,0.62644,0.76528,0.54463,0.94274,0.84589,0.78435,-0.35609,-0.027472,-0.23272,0.28581,0.01845,0.40552,0.45277,-0.63621,0.005288,-0.88911,-0.13313,-0.12275,-0.36538,-0.81706,-0.82051,-0.12716,-0.54697,-1.2117,-1.3373,-0.62573,-1.1949,-0.29015,-0.6733,-1.1364,-0.73979,-0.83647,-0.76681,-1.7608,-1.1345,-1.1887,-1.1121,-1.7741,-1.599,-1.5816,-1.5133,4
1.3683,1.0015,0.82708,2.1235,0.87128,1.7576,0.44493,0.72363,0.36483,1.4855,1.4206,1.3462,0.31102,0.58242,1.5169,0.92296,0.50867,1.1792,0.95137,0.49766,0.48765,1.0082,-0.5185,0.40789,-0.45797,0.405,0.5846,0.016914,0.33293,0.32697,-0.46375,-0.74823,0.1842,-0.59373,0.21543,0.06411,-0.16931,-1.0831,-0.44204,-0.097227,-0.0323,-0.43471,-0.017847,-0.57613,-0.13788,-1.0157,-0.95784,-0.69328,-0.62934,-0.33035,-0.58809,-1.9315,-2.0387,-1.645,-1.2129,-1.534,-1.0285,-0.71761,-2.3571,-1.7863,4
1.6682,2.1492,2.1753,1.3994,1.6574,0.3624,1.1735,0.78547,1.8657,0.78214,0.68353,1.1477,0.31908,1.1337,1.2578,0.004357,0.39046,0.71007,0.16374,0.47615,-0.46837,0.74145,0.79456,0.12162,-0.37871,-0.2279,-0.34648,0.29197,0.64326,-0.23447,-0.8674,-0.17478,0.19923,0.31918,-0.14794,-0.44283,-0.15114,-1.4184,0.20816,0.1724,-0.36783,-1.5625,-0.087413,-0.70019,-1.3986,-0.20607,-0.36483,-1.5695,-0.45018,-0.4094,-0.85545,-0.62259,-1.6417,-2.1906,-0.85051,-1.0149,-0.83539,-1.0407,-1.985,-0.78515,4
2.0161,0.72106,1.1354,0.52348,1.8505,1.4433,2.0484,2.0819,0.62971,0.64933,0.77045,0.35315,0.48247,1.4594,0.61463,0.62665,1.1423,1.0711,-0.30577,0.25909,0.28503,0.045005,0.49324,0.40248,-0.21088,-0.14956,0.39819,0.4992,-0.60655,0.039076,-0.57575,-0.5316,0.42243,-0.62143,0.080241,0.38172,-0.95692,0.25552,-0.56525,0.35413,-0.23722,0.58532,-1.4346,-1.3814,-1.5097,-1.3371,-0.68879,-1.5181,0.028338,-0.79003,-0.55638,-0.041499,-0.77231,-0.16648,-1.6249,-1.028,-1.2928,-1.5999,-1.6022,-2.0434,4
