att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,target
-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.154,-1.154,-1.154,-1.1517,-1.154,-1.1517,-1.1517,-1.154,0.61706,0.93866,0.69636,0.49371,0.33511,0.18532,0.097211,0.013506,-0.03936,-0.081212,-0.12306,-0.1517,-0.18474,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.154,-1.154,-1.154,-1.154,-1.1517,-1.154,-1.154,0.092805,0.44304,0.83293,0.88359,0.90782,0.93646,0.94747,0.95628,0.96289,0.9673,0.9673,0.9695,0.9739,0.96509,0.9673,0.96289,0.95849,0.94527,0.94307,0.93646,0.93866,0.93426,0.92544,0.92544,0.92104,0.91443,0.90562,0.89681,0.89901,0.90121,0.90121,0.91223,0.90782,0.90342,0.89461,0.89681,0.89461,0.8924,0.88359,0.8902,0.8902,0.8924,0.88579,0.8924,0.89461,0.8924,0.88579,0.8902,0.888,0.88579,0.89901,0.90342,0.90782,0.91223,0.93646,0.99373,1.0202,1.0268,1.0224,1.0158,1.0114,0.99593,0.99373,0.99593,0.99593,0.98932,0.98712,0.97831,0.9717,0.9695,0.95408,0.95849,0.95188,0.95188,0.94747,0.94086,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517,1
0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,11.48,0.16406,-0.32243,-0.34045,-0.34045,-0.34045,-0.34045,-0.34045,-0.34045,-0.34045,-0.30441,-0.32243,-0.32243,-0.34045,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.16406,0.16406,0.2001,0.2001,0.2001,0.2001,0.2001,2.7947,1.2091,-0.30441,-0.2864,-0.2864,-0.32243,-0.30441,-0.30441,-0.32243,-0.32243,-0.30441,-0.30441,-0.32243,-0.30441,-0.30441,-0.30441,-0.30441,-0.32243,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.26838,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.26838,-0.26838,-0.26838,-0.26838,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.26838,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.2864,-0.30441,-0.30441,-0.26838,-0.2864,-0.2864,-0.2864,-0.30441,-0.2864,-0.2864,-0.30441,-0.2864,-0.2864,-0.2864,-0.30441,-0.2864,-0.30441,-0.30441,-0.30441,-0.30441,-0.30441,-0.2864,-0.30441,-0.30441,-0.30441,0.18208,0.2001,0.2001,0.2001,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,1
-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-0.27085,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7656,1.7295,-1.1564,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,0.03634,0.40988,0.57429,0.57285,0.57862,0.58871,0.58871,0.59736,0.60025,0.61323,0.62044,0.62621,0.63053,0.63342,0.6363,0.64063,0.64207,0.64496,0.64784,0.64928,0.65361,0.65649,0.65794,0.65938,0.66515,0.66803,0.66947,0.67092,0.67524,0.67957,0.68245,0.6839,0.68678,0.68534,0.68534,0.68822,0.68822,0.69111,0.69255,0.69255,0.69543,0.69832,0.69832,0.69832,0.69832,0.69832,0.7012,0.69832,0.69976,0.69832,0.69543,0.69543,0.69543,0.69399,0.69255,0.67524,0.6363,0.56708,0.51516,0.49064,0.47333,0.46756,0.46324,0.4618,0.46035,0.45891,0.45747,0.45747,0.45747,0.45891,0.45891,0.45891,0.45747,0.45747,0.45747,0.45891,0.45747,0.45891,-0.92706,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,-1.1636,1
-1.6666,-1.6895,-1.6995,-1.6995,-1.6995,-1.7038,-1.7038,-1.7038,-1.7038,-1.7038,-0.78689,-1.029,0.46099,0.92804,1.3091,1.4868,1.5785,1.6344,1.6802,1.716,1.7261,1.7848,1.7389,1.7346,1.7304,1.7304,1.7304,1.7346,1.7346,1.7304,1.7304,1.7304,1.7261,1.7304,1.7117,-1.3456,-1.5706,-1.635,-1.6623,-1.6766,-1.6852,-1.6895,-1.6938,-1.6938,-0.85995,-0.54333,-0.084868,0.11141,0.088487,0.12144,0.16729,0.2031,0.24895,0.2819,0.2819,0.2776,0.2776,0.2819,0.2819,0.2819,0.2819,0.2862,0.2819,0.2819,0.2862,0.2862,0.2862,0.2862,0.2819,0.2819,0.2819,0.2819,0.2862,0.2819,0.2819,0.2862,0.2862,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2862,0.2819,0.2862,0.2862,0.2862,0.2862,0.2862,0.2862,0.2905,0.2905,0.2905,0.2905,0.2862,0.2862,0.2905,0.2862,0.2862,0.2862,0.2862,0.2905,0.2905,0.2905,0.2905,0.2862,0.2905,0.2905,0.2905,0.2905,0.2905,0.2905,0.2905,0.2905,0.29479,0.2905,0.2905,0.2862,0.2905,0.2862,0.2862,-0.8227,-1.1078,-1.1393,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,-1.1436,1
0.8427,0.96225,0.90862,0.93933,0.91944,0.93314,0.92589,0.95675,0.95215,0.92673,0.99211,0.90095,1.0063,0.85712,1.1262,0.00754,-0.84984,-0.4542,-0.53534,-0.32097,-0.33513,-0.18625,-0.2357,-0.08462,-0.23152,0.49534,1.0693,0.90107,0.99086,0.93764,0.96402,0.92366,0.92294,0.96873,0.92555,0.97646,0.88735,1.0392,0.79323,2.129,-0.19084,-1.0783,-0.93578,-1.1291,-1.039,-1.098,-1.0583,-1.0912,-1.1023,-1.1064,-1.1015,-1.1162,-1.1376,-1.1316,-1.1353,-1.1317,-1.1362,-1.1299,-1.1499,-1.1668,-1.1621,-1.1642,-1.1629,-1.137,-1.1319,-1.1352,-1.1082,-1.1019,-1.1051,-1.1019,-1.1074,-1.0887,-1.0706,-1.0757,-1.0727,-1.0743,-1.0741,-1.0736,-1.0742,-1.0732,-1.0755,-1.0704,-1.0975,-1.1046,-1.1056,-1.084,-1.0711,-1.0754,-1.0727,-1.0748,-1.0735,-1.0739,-1.0739,-1.0741,-1.0736,-1.0738,-1.0769,-1.0697,-1.0835,-1.0597,-1.0982,-1.0378,-1.1323,-0.97831,-1.2722,0.39879,1.0954,0.83777,1.0004,0.92646,0.9781,0.94497,0.96505,0.95383,0.9594,0.95715,0.95711,0.95686,0.9569,0.95733,0.95687,0.95682,0.95722,0.95698,0.95679,0.95706,0.95712,0.9568,0.95693,0.9573,0.95685,0.95684,0.95727,0.95695,0.95679,0.9571,0.95708,0.95679,0.95696,0.95725,0.95683,0.95686,0.95733,0.95768,0.95629,0.95917,0.95432,0.96201,0.94988,0.96903,0.93828,0.99302,-1
-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0282,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,1.1572,1.1249,1.1285,1.1285,1.1285,1.1285,1.1321,1.1321,1.1321,1.1321,1.1285,-0.9313,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0282,-1.0246,-1.021,-1.021,0.98494,0.93111,0.93829,0.93829,0.94188,0.94546,0.94905,0.94188,0.94546,0.94188,0.94188,0.93829,0.93829,0.93829,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94546,0.94905,0.94546,0.94188,0.94188,0.94188,0.94188,0.94546,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94546,0.94546,0.94546,0.94188,0.94546,0.94546,0.94546,0.94188,0.94546,0.94188,0.94188,0.94188,0.93829,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94188,0.94546,0.94188,0.94188,0.94546,-0.93489,-1.021,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,1
-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,-0.70213,-1.1124,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,0.37293,0.59926,0.6035,0.61199,0.62189,0.62896,0.63604,0.64028,0.64594,0.65018,0.65584,0.65867,0.6615,0.66433,0.66857,0.67564,0.67847,0.6813,0.68555,0.68696,0.68979,0.6912,0.69686,0.69828,0.70535,0.70818,0.71101,0.71242,0.71525,0.71808,0.7195,0.72374,0.72657,0.7294,0.73081,0.73506,0.73506,0.73647,0.73789,0.7393,0.73647,0.73647,0.73647,0.73647,0.73506,0.73647,0.73506,0.73364,0.73506,0.73506,0.73223,0.73081,0.71808,0.69403,0.64311,0.56248,0.52146,0.49883,0.49175,0.48609,0.48468,0.48327,0.48327,0.48468,0.48185,0.48185,0.48044,0.47902,0.47761,0.47619,0.47619,0.47761,0.47619,0.47619,0.47619,-1.1095,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,-1.1138,1
-1.2071,-1.2093,-1.2093,-1.2093,-1.2093,-1.2093,-1.2071,-1.2093,-1.2093,-1.2071,-1.2093,-1.2071,-1.2093,-1.2093,-1.2093,-1.2071,-1.2093,-1.2093,-1.2093,-1.2093,-1.2093,-1.2093,-0.78865,0.79847,1.011,0.65753,0.43638,0.26292,0.11115,0.020084,-0.062307,-0.11651,-0.15771,-0.20107,-0.23143,-0.26178,-1.1919,-1.2071,-1.2071,-1.2071,-1.2071,-1.2093,-1.2071,-1.2071,-1.2071,-1.2093,-1.2093,-1.2093,-1.2093,-1.2071,-1.2093,-1.2071,-1.2093,-1.2071,-0.31815,0.41686,0.76811,0.81581,0.87869,0.8917,0.91121,0.92639,0.93506,0.94807,0.94807,0.95024,0.9459,0.93723,0.9329,0.92639,0.92639,0.92205,0.91555,0.90905,0.90037,0.8982,0.8982,0.8982,0.89387,0.89387,0.88953,0.88953,0.88953,0.8852,0.88303,0.88736,0.88303,0.88303,0.88303,0.87869,0.87869,0.87435,0.87002,0.87002,0.86785,0.87002,0.86785,0.87002,0.86785,0.86785,0.87219,0.87435,0.86785,0.86785,0.86785,0.87219,0.87435,0.87869,0.88086,0.88303,0.8982,0.92639,0.95024,0.94157,0.93506,0.9394,0.9394,0.93506,0.93073,0.92856,0.92205,0.91772,0.91772,0.91555,0.91338,0.90905,0.90688,0.91338,0.91121,0.90905,0.91121,0.91121,0.91555,-0.9079,-1.2071,-1.2071,-1.2071,-1.2071,-1.2093,-1.2071,-1.2093,-1.2071,-1.2049,-1.2028,-1.2006,-1.1984,-1.1963,-1.1941,-1.1919,-1.1898,-1.1876,-1.1854,1
-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,1.7701,1.7701,1.7701,1.7701,1.7701,1.7701,1.7701,1.7701,1.7701,1.7701,1.7701,1.7701,1.7701,-1.1164,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-0.3926,0.35839,0.5748,0.57623,0.58053,0.58913,0.59487,0.60347,0.61063,0.61636,0.62066,0.62783,0.63213,0.63643,0.63643,0.64359,0.64503,0.64933,0.65219,0.65506,0.65936,0.66223,0.66653,0.66939,0.67369,0.67799,0.67512,0.67656,0.67799,0.67942,0.68229,0.68229,0.68372,0.68516,0.68516,0.68946,0.68946,0.68946,0.69089,0.69376,0.69519,0.69949,0.70092,0.70236,0.70236,0.70236,0.70236,0.70379,0.70236,0.70379,0.70236,0.70092,0.70236,0.69806,0.68659,0.64789,0.6049,0.55474,0.51461,0.48021,0.46445,0.46015,0.45585,0.45585,0.45585,0.45441,0.45441,0.45441,0.45441,0.45585,0.45441,0.45585,0.45441,0.45441,0.45441,0.45441,0.45728,0.45871,0.45728,-1.1608,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,-1.1622,1
-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,1.0192,0.98696,0.99055,0.98696,0.98338,0.98696,0.98696,0.98696,0.99055,0.98696,0.98696,0.98696,0.98696,-1.182,-1.1892,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1928,-1.1964,-1.1928,-1.1928,0.81846,0.78261,0.78978,0.78978,0.79337,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80412,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.79695,0.79695,0.79695,0.79695,0.80054,0.79695,0.79695,0.80054,0.79695,0.79695,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.80054,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,0.79695,-1.1067,-1.1928,-1.1928,-1.1928,-1.1928,-1.1964,-1.1928,-1.1928,-1.1964,-1.1999,-1.2035,-1.2071,-1.2107,-1.2143,-1.2179,-1.2215,-1.225,-1.2286,-1.2322,-1.2358,-1.2394,-1.243,-1.2466,-1.2501,1
-1.4932,-1.5112,-1.5196,-1.5251,-1.5293,-1.5293,-1.5293,-1.5293,-1.5293,-1.5293,-0.65251,-0.84843,0.64529,1.0677,1.5707,1.6721,1.7972,1.8013,1.8055,1.8639,1.793,1.793,1.793,1.7972,1.8013,1.7972,1.7972,1.7972,1.8013,1.7972,1.8013,1.7972,1.793,-1.1819,-1.4001,-1.4668,-1.489,-1.4973,-1.5112,-1.5154,-1.5196,-1.5196,-0.71087,-0.47465,0.063085,0.3257,0.38684,0.39657,0.3924,0.3924,0.39657,0.40073,0.39657,0.40073,0.39657,0.39657,0.40073,0.40073,0.40073,0.40073,0.40073,0.40073,0.3924,0.39657,0.40073,0.39657,0.4049,0.4049,0.4049,0.40073,0.39657,0.4049,0.40073,0.4049,0.40907,0.40073,0.39657,0.40073,0.3924,0.40073,0.40073,0.40073,0.39657,0.4049,0.4049,0.39657,0.40073,0.40073,0.40073,0.40073,0.40073,0.39657,0.40073,0.39657,0.39657,0.38684,0.3924,0.3924,0.39657,0.40073,0.39657,0.3924,0.39657,0.3924,0.39657,0.3924,0.39657,0.3924,0.40073,0.39657,0.40073,0.3924,0.40073,0.39657,0.39657,0.39657,0.39657,0.3924,-0.91512,-0.97765,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,-0.99155,1
-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,1.0219,1.0074,1.011,1.011,1.011,1.011,1.011,1.011,1.0146,1.0146,1.0183,1.0183,1.011,-1.1576,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,0.57148,0.85118,0.81486,0.81849,0.82212,0.82212,0.82212,0.81849,0.82212,0.82212,0.82212,0.82576,0.82212,0.82576,0.82212,0.82212,0.82212,0.82212,0.82212,0.82576,0.82576,0.82576,0.82576,0.82576,0.82212,0.82212,0.82212,0.82576,0.82212,0.82212,0.82212,0.82212,0.82212,0.82212,0.82212,0.82576,0.82212,0.82576,0.82576,0.82212,0.82212,0.82212,0.82212,0.82576,0.82212,0.82212,0.82212,0.82212,0.82212,0.82212,0.82212,0.82212,0.82212,0.81849,0.82212,0.82212,0.82212,0.82212,0.82576,0.82576,0.82576,0.82576,0.82576,0.82576,0.82576,0.82576,0.82212,0.82576,0.82212,0.82576,0.82576,0.82212,0.82576,0.82212,0.82212,-1.0777,-1.1649,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,-1.1685,1
1.2734,1.296,1.2734,1.2734,1.296,1.296,1.296,1.2734,1.296,1.296,1.296,1.2734,1.296,1.296,1.2734,1.296,1.296,1.2734,1.296,1.296,1.2734,1.296,0.41486,0.21152,-0.014418,0.030769,0.09855,0.14374,0.18893,0.23411,0.25671,0.2793,0.30189,0.32449,0.34708,0.36968,1.296,1.296,1.2734,1.2734,1.2734,1.2734,1.2734,1.2734,1.2734,1.2734,1.2734,1.296,1.296,1.296,1.2734,1.2734,1.4994,0.075957,-0.46629,-0.55667,-0.8052,-0.82779,-0.85039,-0.85039,-0.85039,-0.85039,-0.85039,-0.85039,-0.85039,-0.85039,-0.87298,-0.87298,-0.87298,-0.87298,-0.87298,-0.87298,-0.89558,-0.89558,-0.89558,-0.89558,-0.89558,-0.89558,-0.89558,-0.89558,-0.89558,-0.91817,-0.89558,-0.91817,-0.89558,-0.91817,-0.91817,-0.91817,-0.91817,-0.91817,-0.91817,-0.91817,-0.91817,-0.91817,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.94076,-0.91817,-0.87298,-0.85039,-0.82779,-0.82779,-0.8052,-0.73742,-0.73742,-0.73742,-0.73742,-0.73742,-0.76001,-0.76001,-0.76001,-0.76001,-0.76001,-0.78261,-0.78261,-0.76001,-0.78261,-0.78261,-0.78261,-0.78261,-0.78261,-0.78261,-0.78261,-0.78261,-0.78261,1.296,1.2734,1.2734,1.2734,1.296,1.296,1.296,1.296,1.296,1.296,1.296,1.296,1.296,1.296,1
1.0706,1.0706,1.0706,1.0706,1.0891,1.0891,1.0706,1.0706,1.0891,1.0706,1.0706,1.0891,1.0891,1.0891,1.0706,1.0706,1.0891,1.0706,1.0891,-0.8231,-0.30327,-0.04336,0.12373,0.17942,0.21655,0.25369,0.27225,0.29082,0.30938,0.32795,0.34651,0.34651,1.0891,1.0706,1.0891,1.0891,1.0706,1.0891,1.0891,1.0706,1.0891,1.0891,1.0706,1.0891,1.0891,1.0891,1.0706,1.0706,1.0891,-0.024794,-0.8788,-0.9345,-0.97163,-0.97163,-1.0088,-1.0088,-1.0273,-1.0273,-1.0459,-1.0645,-1.0645,-1.0645,-1.083,-1.083,-1.083,-1.083,-1.1016,-1.1016,-1.1016,-1.1201,-1.1387,-1.1201,-1.1201,-1.1387,-1.1201,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1387,-1.1573,-1.1573,-1.1387,-1.1573,-1.1387,-1.1573,-1.1387,-1.1387,-1.1016,-1.083,-1.083,-1.0645,-1.0645,-1.0645,-1.083,-1.083,-1.083,-1.083,-1.0645,-1.0645,-1.0645,-1.0645,-1.0645,-1.0645,-1.0645,-1.0645,-1.0645,1.052,1.0706,1.0891,1.0891,1.0891,1.0891,1.0706,1.0891,1.0706,1.052,1.0334,1.0149,0.9963,0.97773,0.95917,0.9406,0.92204,0.90347,0.88491,0.86634,0.84778,0.82921,0.81065,0.79208,0.77352,0.75495,0.73638,0.71782,0.69925,0.68069,0.66212,0.64356,0.62499,0.60643,0.58786,0.5693,1
1.0498,1.0684,1.0684,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,1.0498,-0.38057,0.12099,0.45536,0.54824,0.58539,0.62254,0.64112,0.6597,0.67827,0.67827,0.69685,0.69685,0.69685,0.71542,1.0684,1.0498,1.0684,1.0498,1.0684,1.0684,1.0684,1.0498,1.0684,1.0684,1.0498,1.0498,1.0684,1.0684,1.0684,1.0684,0.17672,-0.65921,-0.88212,-0.9007,-0.91927,-0.91927,-0.93785,-0.975,-0.975,-0.99358,-1.0122,-1.0122,-1.0307,-1.0307,-1.0307,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0493,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0679,-1.0865,-1.0679,-1.0679,-1.0679,-1.0307,-0.975,-0.95643,-0.93785,-0.93785,-0.93785,-0.93785,-0.93785,-0.93785,-0.93785,-0.93785,-0.91927,-0.91927,-0.91927,-0.91927,-0.91927,-0.91927,-0.91927,-0.91927,-0.91927,-0.91927,0.95691,1.0684,1.0498,1.0498,1.0498,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1.0684,1
-1.1224,-1.1224,-1.1224,-1.1224,-1.1259,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,1.0494,1.0423,1.0423,1.0423,1.0459,1.0459,1.0423,1.0423,1.0423,1.0423,1.0459,1.0459,1.0459,-1.0261,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1259,-1.1224,0.6215,0.88183,0.84973,0.8533,0.84973,0.85686,0.85686,0.86043,0.86043,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.8533,0.86043,0.86043,0.85686,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.864,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.8533,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.86043,0.85686,0.85686,0.85686,0.85686,0.85686,0.85686,0.86043,-1.1152,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,-1.1224,1
