att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,target
0.08443,-3.1903,-4.6862,-4.5595,-4.088,-2.6189,-1.7606,-1.593,-0.56912,-0.1304,-0.1737,-0.15454,-0.11002,-0.099079,-0.1275,-0.15564,-0.16613,-0.18039,-0.11864,-0.14853,-0.22085,-0.2133,-0.30026,-0.34072,-0.41812,-0.51138,-0.51301,-0.60834,-0.69275,-0.73708,-0.76918,-0.71279,-0.83425,-0.81327,-0.89117,-0.88461,-0.79474,-0.80278,-0.80424,-0.76484,-0.72057,-0.61615,-0.5287,-0.35801,-0.2946,-0.24713,-0.18559,-0.16121,-0.15045,-0.057265,-0.007122,0.01818,0.045173,0.086901,0.025783,0.082908,0.067584,0.13455,0.25098,0.22404,0.21174,0.14528,0.24037,0.27145,0.19709,0.35853,0.45132,0.40618,0.54828,0.51869,0.55756,0.6162,0.55313,0.59117,0.6109,0.53364,0.51354,0.61563,0.47098,0.45232,0.42164,0.48208,0.37154,0.38605,0.39589,0.38188,0.32637,0.34629,0.22861,0.2734,0.32381,0.23135,0.24341,0.30026,0.2357,0.21689,0.26647,0.28661,0.55197,0.74366,1.121,1.2565,1.3506,1.503,1.9051,1.9777,1.7311,1.68,1.4573,1.3045,1.1445,0.75397,0.33954,-0.11637,-0.29537,-0.24484,-0.32682,-0.21512,-0.34201,-0.41664,-0.27606,-0.26074,-0.23417,-0.21292,-0.19,-0.19854,-0.1423,-0.082819,-0.073202,0.005963,0.46716,1.1523,1.2718,1.1908,1.1807,1.0582,0.98258,0.87377,1.6267,-0.020783,1
-0.007819,-2.3368,-3.5276,-4.3262,-3.8904,-2.946,-1.9225,-1.6705,-1.3031,-0.29908,-0.27367,-0.27928,-0.28551,-0.2892,-0.29263,-0.39761,-0.40128,-0.44611,-0.46326,-0.39617,-0.31596,-0.37037,-0.52715,-0.58198,-0.62449,-0.55278,-0.62293,-0.68911,-0.65794,-0.76141,-0.73042,-0.76517,-0.85598,-1.0091,-1.0607,-1.0672,-1.0903,-1.0909,-1.0669,-1.0829,-1.0822,-0.98675,-0.93689,-0.81904,-0.68585,-0.62458,-0.49029,-0.42601,-0.36035,-0.20807,-0.12509,-0.18818,-0.11814,-0.11356,-0.14617,-0.091184,-0.046443,-0.004155,0.006803,0.009933,-0.019665,-0.040474,0.052611,0.026298,0.023167,0.11511,0.15658,0.19955,0.17144,0.22585,0.31608,0.37924,0.37006,0.41175,0.46198,0.5432,0.5488,0.48251,0.57314,0.52837,0.51934,0.47619,0.46593,0.43017,0.4544,0.43138,0.41159,0.45023,0.42073,0.35379,0.42603,0.38321,0.36046,0.39339,0.38357,0.35662,0.51977,0.55466,0.61017,0.73042,0.95537,1.1375,1.2443,1.4988,1.6534,1.7164,1.6938,1.6151,1.6205,1.4206,1.1759,0.91863,0.57624,0.26696,0.077792,0.050025,0.12545,0.21135,0.15532,0.15656,0.10463,0.16697,0.19686,0.24187,0.21511,0.20138,0.2571,0.2275,0.39845,0.81058,1.5423,1.5267,1.4261,1.5891,1.5648,1.3347,1.1652,0.95443,1.4702,0.39306,1
-1.0743,-3.2594,-4.126,-4.3424,-3.9226,-3.1902,-1.9461,-1.5548,-1.2964,-0.565,-0.10577,-0.11813,-0.1633,-0.16616,-0.1478,-0.13748,-0.10319,-0.13264,-0.09715,-0.088237,-0.21294,-0.2347,-0.28181,-0.28954,-0.32886,-0.37907,-0.45602,-0.39616,-0.44201,-0.45891,-0.52003,-0.58237,-0.63332,-0.70967,-0.64087,-0.64152,-0.63568,-0.52959,-0.52782,-0.45151,-0.39632,-0.40267,-0.29559,-0.22151,-0.13692,-0.038955,-0.016756,0.12404,0.21481,0.21178,0.28344,0.18403,0.1416,0.15523,0.22338,0.14543,0.14193,0.15251,0.17836,0.13376,0.21736,0.21938,0.17338,0.2288,0.23978,0.29736,0.30262,0.38894,0.42777,0.44051,0.47316,0.53078,0.52586,0.5517,0.61347,0.65024,0.54995,0.58189,0.55531,0.47196,0.48756,0.49624,0.4644,0.40634,0.37818,0.37418,0.39217,0.35057,0.40287,0.38801,0.25528,0.28872,0.35534,0.40729,0.58248,0.55011,0.73791,0.93779,1.1537,1.4648,1.8359,2.1569,2.1678,2.0666,1.8171,1.6658,1.4019,1.1257,0.64539,0.27768,-0.15344,-0.38775,-0.44751,-0.47512,-0.46611,-0.46673,-0.50942,-0.55515,-0.47078,-0.47006,-0.47874,-0.44131,-0.42388,-0.4655,-0.42917,-0.31364,-0.35887,-0.22405,0.16157,0.77736,0.85651,0.93106,1.1292,1.0235,0.76771,0.61343,0.69625,1.1767,1.1316,-1.095,1
4.0581,2.0878,0.42312,-2.0589,-3.2377,-4.5268,-3.8362,-1.975,-0.78335,-0.38104,0.89943,1.5067,1.1749,1.2347,1.1737,1.2208,1.2612,1.2909,1.2859,1.1379,0.90327,0.969,0.89833,0.7259,0.75099,0.65091,0.50533,0.39966,0.22806,0.37147,0.052599,0.016931,-0.29166,-0.17994,-0.28575,-0.52406,-0.54779,-0.56232,-0.59154,-0.79944,-0.71204,-0.64139,-0.65578,-0.51877,-0.40918,-0.41204,-0.21307,0.029181,0.11181,0.056618,0.26037,0.16303,0.09261,0.007947,0.068281,0.21875,0.32834,0.36364,0.21675,0.18038,0.20338,0.0403,0.27022,0.15253,0.2083,0.32872,0.10004,0.3405,0.27334,0.39225,0.3792,0.47154,0.42477,0.4245,0.59529,0.47449,0.62633,0.50017,0.49472,0.42461,0.50887,0.44181,0.36926,0.28238,0.27724,0.26046,-0.000478,-0.027998,-0.21547,0.049414,0.004614,-0.20377,-0.24665,-0.34642,-0.088971,-0.42669,-0.37818,-0.22328,-0.34046,-0.46756,-0.26919,-0.26093,-0.32824,-0.26778,-0.41087,-0.010633,0.46954,1.031,0.94632,0.7997,0.47051,0.37472,0.12259,0.23883,0.34121,-0.11777,-0.5583,-1.1026,-1.2563,-1.1823,-1.2108,-0.97312,-1.201,-1.2717,-1.1749,-1.0787,-1.0606,-1.2793,-1.1854,-0.99547,-0.89017,-0.10401,1.5046,1.392,1.3311,1.1975,1.0929,-0.12933,-1.0383,-1.4899,1
-0.7616,-2.9212,-3.8943,-4.385,-4.0682,-3.5111,-2.5328,-1.6874,-1.3981,-0.89929,-0.53767,-0.48198,-0.53338,-0.52247,-0.49308,-0.53052,-0.4478,-0.4646,-0.38506,-0.48943,-0.42492,-0.4413,-0.3754,-0.45229,-0.40673,-0.41977,-0.47985,-0.45911,-0.45683,-0.4801,-0.5878,-0.57426,-0.55425,-0.62052,-0.59482,-0.61261,-0.64767,-0.56024,-0.63741,-0.63461,-0.51852,-0.50397,-0.36189,-0.29905,-0.26718,-0.19419,-0.1924,-0.071317,-0.053524,-0.029567,0.047021,0.004021,0.055047,0.043361,0.023563,0.019543,0.013656,0.084049,0.090896,0.12223,0.16285,0.082302,0.23662,0.18365,0.18978,0.2095,0.20935,0.20316,0.33178,0.32241,0.38639,0.40866,0.3893,0.53046,0.54518,0.5839,0.63601,0.6972,0.58756,0.64902,0.63839,0.59604,0.55778,0.54128,0.55902,0.53777,0.52053,0.44366,0.54494,0.52231,0.50769,0.49369,0.4864,0.47171,0.5022,0.68602,0.81336,0.92577,1.03,1.1044,1.3857,1.5812,1.7173,1.7044,1.6705,1.5924,1.4331,1.2461,1.0479,0.80276,0.50358,0.31897,-0.012007,-0.042841,-0.10771,-0.161,-0.20358,-0.14438,-0.14597,-0.20486,-0.16471,-0.17972,-0.17908,-0.15822,-0.1227,-0.10997,-0.084733,-0.047362,0.21757,0.58298,1.0009,1.0731,1.2425,1.4496,1.3797,1.0681,0.74606,0.84905,1.1621,-0.38126,1
-0.1865,-2.6825,-4.0169,-4.2181,-3.8417,-2.9941,-1.9739,-1.6397,-1.2912,-0.56677,-0.32797,-0.35881,-0.36748,-0.26172,-0.43113,-0.44179,-0.35335,-0.376,-0.36462,-0.38663,-0.41733,-0.46416,-0.46275,-0.54337,-0.54589,-0.54595,-0.59512,-0.69263,-0.69924,-0.71662,-0.66113,-0.7679,-0.81352,-0.87341,-0.95605,-0.87203,-0.87619,-0.8107,-0.79012,-0.71594,-0.59079,-0.53481,-0.47671,-0.37184,-0.24637,-0.13095,-0.12053,0.014479,0.011072,0.002275,0.11653,0.084694,0.12833,0.16016,0.10119,0.14421,0.13636,0.16389,0.20675,0.29981,0.30897,0.30678,0.3464,0.31398,0.38597,0.51318,0.45898,0.56655,0.58107,0.58296,0.69184,0.67919,0.6728,0.67037,0.68276,0.64402,0.60562,0.70029,0.64455,0.51677,0.59515,0.6851,0.57347,0.52973,0.52143,0.53107,0.38849,0.48497,0.38671,0.37442,0.43745,0.3441,0.37219,0.37647,0.3148,0.36271,0.59457,0.75788,0.91905,1.1127,1.2786,1.3747,1.7065,1.8957,1.8728,1.7722,1.6967,1.3856,1.2329,0.95054,0.57928,0.29596,-0.20179,-0.30348,-0.38762,-0.367,-0.37481,-0.47913,-0.38323,-0.39309,-0.4648,-0.41348,-0.40946,-0.46814,-0.41411,-0.37715,-0.33562,-0.36525,-0.13931,0.14568,0.80875,0.78129,0.72519,1.0683,1.1297,0.94098,1.008,1.5643,2.1515,0.18005,1
0.80394,-1.1069,-2.8541,-3.8987,-4.1531,-3.9972,-3.2909,-2.1894,-1.5823,-1.4197,-0.77624,-0.36467,-0.35132,-0.2821,-0.3281,-0.24445,-0.27204,-0.25296,-0.21698,-0.29822,-0.30901,-0.31776,-0.37636,-0.40969,-0.37896,-0.43217,-0.47256,-0.45052,-0.47194,-0.50832,-0.63612,-0.57614,-0.64786,-0.65472,-0.66189,-0.64607,-0.57513,-0.5815,-0.56128,-0.56831,-0.45494,-0.43892,-0.32415,-0.21698,-0.22141,-0.14778,-0.06339,0.022359,-0.053923,0.036559,0.062545,0.0129,0.17092,0.023649,-0.000901,0.046446,0.068937,0.022108,0.094245,0.085704,0.16307,0.16418,0.13653,0.18954,0.24475,0.34321,0.25582,0.31011,0.39335,0.34046,0.47296,0.55602,0.63041,0.60229,0.53316,0.5967,0.76151,0.60545,0.73387,0.69852,0.67935,0.61439,0.59744,0.54488,0.5252,0.52317,0.48486,0.49053,0.4531,0.37502,0.37101,0.48005,0.4253,0.50881,0.68848,0.83558,0.98022,1.1706,1.3241,1.5856,1.7161,1.9341,1.9404,1.8566,1.798,1.6119,1.4325,1.1168,0.86855,0.4839,0.10959,-0.12714,-0.31816,-0.39046,-0.23713,-0.33024,-0.36411,-0.39237,-0.40264,-0.35864,-0.42114,-0.32743,-0.38767,-0.47892,-0.42738,-0.33768,-0.27742,-0.24918,0.12691,0.7574,0.85381,0.87943,1.0265,1.0747,0.84694,0.57369,0.85799,1.2024,0.61324,-1.6556,1
-0.92021,-2.4495,-3.192,-3.8752,-4.1807,-3.8922,-3.1562,-2.0226,-1.5201,-1.1702,-0.59172,-0.39648,-0.41005,-0.44188,-0.41733,-0.42306,-0.31273,-0.30414,-0.30353,-0.34485,-0.3215,-0.22451,-0.35551,-0.24303,-0.31107,-0.39435,-0.34915,-0.33717,-0.425,-0.33987,-0.31568,-0.37499,-0.37464,-0.46719,-0.38971,-0.33763,-0.42568,-0.25257,-0.34635,-0.2278,-0.1819,-0.17013,-0.075184,-0.055118,0.057978,-0.030612,0.09354,0.10651,0.18256,0.17341,0.15275,0.17928,0.12103,0.16949,0.10872,0.16638,0.1449,0.20499,0.19213,0.11083,0.16703,0.14104,0.1708,0.22293,0.26776,0.31808,0.2664,0.32931,0.37284,0.36189,0.42514,0.53366,0.41462,0.53391,0.51905,0.53886,0.5925,0.53311,0.54039,0.64967,0.61521,0.52459,0.46795,0.52266,0.53384,0.50274,0.49962,0.38648,0.38633,0.49503,0.428,0.40712,0.47529,0.49998,0.69165,0.84566,1.0554,1.1936,1.2772,1.4663,1.6674,1.9156,1.9281,1.864,1.8671,1.6941,1.4755,1.3197,1.0657,0.89767,0.67712,0.24714,0.049677,-0.086539,-0.1349,-0.17309,-0.17089,-0.1081,-0.16925,-0.15074,-0.098641,-0.095394,-0.17335,-0.17934,-0.20346,-0.16022,-0.11142,-0.033919,0.27296,0.80907,1.4303,1.3467,0.99819,0.23454,-0.62493,-1.1341,-1.2636,-0.96427,-0.37083,-1.0405,1
2.7446,-0.10192,-2.8517,-3.9749,-3.9954,-3.7197,-2.681,-1.4416,-1.1669,-0.65718,0.19803,0.32561,0.24802,0.2141,0.23123,0.15603,0.18261,-0.017427,0.080069,0.17352,-0.005452,0.088092,-0.060667,-0.061424,-0.2386,-0.1137,-0.20938,-0.28178,-0.22544,-0.40004,-0.34853,-0.54807,-0.63014,-0.59566,-0.67086,-0.66044,-0.67936,-0.55531,-0.61619,-0.62245,-0.46646,-0.44755,-0.42213,-0.42527,-0.26615,-0.10979,-0.090908,0.040708,-0.015154,0.098672,0.15602,0.09899,0.10749,0.11013,0.13155,0.17085,0.19566,0.19983,0.21017,0.23489,0.20218,0.26879,0.26429,0.27906,0.38569,0.34877,0.38673,0.40572,0.40813,0.50926,0.44136,0.5898,0.59176,0.56674,0.56212,0.44679,0.53317,0.48217,0.45639,0.41738,0.41448,0.40135,0.30966,0.28735,0.25444,0.24627,0.19434,0.12471,0.20299,0.11132,0.19317,0.10162,0.1292,0.21762,0.28361,0.41858,0.58901,0.83915,1.0475,1.2788,1.5889,1.9125,2.155,1.9325,1.7874,1.7161,1.3624,1.0701,0.68076,0.40139,0.092854,-0.48516,-0.76519,-0.81785,-0.81884,-0.7521,-0.84816,-0.89044,-0.82549,-0.78802,-0.96855,-0.88286,-0.7796,-0.91587,-0.96062,-0.8737,-0.90315,-0.82085,-0.49386,0.21114,0.50361,0.45144,0.80278,0.88392,0.89532,0.84013,1.3052,2.1147,1.5903,-1.9219,1
2.4029,2.0367,0.3409,-1.2864,-3.3015,-4.2246,-3.3983,-2.0793,-1.5979,-1.528,-0.075556,0.15018,-0.018965,0.15663,0.083514,0.054506,0.063978,-0.010487,-0.074014,-0.10897,-0.026492,-0.23757,-0.21215,-0.27713,-0.37903,-0.32254,-0.48714,-0.65077,-0.70535,-0.70664,-0.9259,-0.86621,-0.99841,-1.1268,-1.3522,-1.4066,-1.3555,-1.4577,-1.4997,-1.585,-1.4679,-1.3722,-1.3731,-1.2589,-1.089,-0.92281,-0.91731,-0.64988,-0.57361,-0.35839,-0.3687,-0.32218,-0.23477,-0.38168,-0.22551,-0.15689,-0.1099,-0.045662,0.057008,-0.004405,0.24536,0.086985,0.11545,0.22758,0.20257,0.26672,0.14089,0.37303,0.45446,0.42525,0.60888,0.40595,0.56531,0.51119,0.60685,0.54951,0.50974,0.78728,0.61515,0.53754,0.58858,0.58357,0.57534,0.47906,0.51444,0.58002,0.46947,0.38715,0.42924,0.46602,0.40644,0.32299,0.2049,0.17275,0.36359,0.1939,0.18451,0.18137,0.25997,0.24193,0.42827,0.23033,0.11847,0.17732,0.44047,0.44225,0.63562,1.1077,1.4458,1.4093,1.1878,1.1434,0.89119,0.71811,0.90452,0.83995,0.49347,0.12505,-0.30902,-0.32716,-0.26981,-0.21066,-0.22994,-0.2241,-0.21592,-0.23122,-0.10172,-0.1293,0.007368,-0.034076,0.11814,0.41609,1.115,0.89916,1.1545,1.9873,2.4287,2.614,1.9628,1.7692,1
-1.3623,-3.353,-3.9757,-4.2282,-3.7997,-3.2181,-2.0493,-1.5297,-1.2975,-0.83059,-0.42437,-0.47203,-0.51517,-0.40259,-0.43984,-0.40805,-0.34323,-0.38626,-0.4486,-0.44479,-0.46137,-0.35766,-0.45115,-0.45308,-0.41228,-0.45107,-0.39036,-0.46498,-0.45665,-0.61793,-0.62551,-0.59844,-0.67673,-0.66021,-0.65055,-0.62649,-0.57631,-0.61395,-0.54016,-0.47888,-0.48626,-0.43574,-0.40404,-0.29283,-0.17228,-0.055059,-0.039811,-0.021251,0.021226,0.032142,0.005519,0.078737,0.057119,-0.011384,0.062649,0.018703,0.06669,0.036431,0.067354,0.11526,0.04202,0.12611,0.031845,-0.005034,0.25915,0.19145,0.28883,0.20886,0.27988,0.28162,0.30407,0.36857,0.36853,0.48425,0.45195,0.53652,0.44951,0.50891,0.5979,0.65802,0.61776,0.62313,0.61291,0.56066,0.56296,0.55308,0.50083,0.53918,0.41686,0.50496,0.48995,0.51286,0.55114,0.60618,0.71443,0.84236,0.99379,1.1099,1.1483,1.3754,1.611,1.7431,1.7895,1.6546,1.5758,1.4344,1.3749,1.0634,0.86959,0.58587,0.26028,0.13745,0.034019,-0.019213,0.026099,-0.078532,-0.065535,-0.000061,-0.000704,-0.10945,-0.082694,-0.072762,-0.025459,0.018728,0.001772,0.054476,0.010279,0.23725,0.76055,1.0643,1.1205,1.3098,1.4682,1.2678,0.87241,0.63855,0.91927,0.71615,-0.35122,-2.2347,1
1.9354,-0.54876,-2.3434,-3.3786,-4.2434,-4.1082,-3.0448,-1.6656,-1.4282,-1.0201,-0.11959,0.19645,0.11236,0.1368,0.18311,0.11482,0.13971,0.064161,-0.076425,0.11965,0.047738,-0.088085,-0.16748,-0.087829,-0.22899,-0.19831,-0.21673,-0.29272,-0.37732,-0.45815,-0.58024,-0.59795,-0.55776,-0.67927,-0.71476,-0.65672,-0.74916,-0.74145,-0.77262,-0.79419,-0.62049,-0.5228,-0.38185,-0.42529,-0.46277,-0.29762,-0.14937,-0.089397,-0.067538,-0.035564,0.012313,0.007929,0.046253,-0.001573,0.17067,0.14818,0.15327,0.13372,0.079182,0.23619,0.18735,0.19535,0.25764,0.19105,0.21328,0.23697,0.32188,0.30057,0.34675,0.38095,0.42678,0.54205,0.52228,0.32599,0.37182,0.39498,0.42673,0.42251,0.40811,0.48273,0.33924,0.251,0.31872,0.32999,0.43766,0.28029,0.36636,0.20082,0.25017,0.20605,0.23721,0.25328,0.11064,0.16059,0.1884,0.29655,0.64634,0.79986,1.0739,1.0876,1.2858,1.5006,1.8099,2.2429,2.1417,1.99,1.7838,1.7,1.46,1.1057,0.86617,0.15671,-0.37163,-0.51717,-0.57012,-0.71142,-0.64748,-0.80954,-0.75344,-0.76875,-0.7594,-0.75446,-0.68913,-0.74411,-0.7221,-0.77188,-0.71977,-0.70657,-0.56008,-0.16699,0.371,0.54842,0.93739,1.2249,1.2934,1.1837,1.0941,1.5881,1.8711,-1.2487,1
-1.8627,-3.2036,-3.6342,-4.1694,-3.8881,-3.2758,-2.1004,-1.6623,-1.4397,-0.75266,-0.44549,-0.45413,-0.47614,-0.50551,-0.49159,-0.34367,-0.40914,-0.422,-0.44126,-0.51949,-0.3392,-0.37733,-0.35425,-0.3567,-0.49677,-0.4941,-0.36678,-0.36254,-0.44197,-0.32685,-0.34194,-0.37759,-0.40221,-0.34011,-0.41441,-0.31969,-0.27434,-0.35593,-0.273,-0.20626,-0.15638,-0.14353,-0.1183,-0.2349,-0.10316,-0.008783,0.049864,-0.028025,0.034272,0.057321,-0.016122,-0.002088,0.000595,-0.003826,0.046449,-0.005524,-0.010946,0.017766,-0.002008,-0.081316,-0.014966,-0.023965,-0.012726,-0.029349,0.086248,0.065663,-0.058436,0.16384,0.27792,0.1741,0.19389,0.27812,0.38733,0.41718,0.38386,0.48625,0.48641,0.49537,0.58443,0.62554,0.66185,0.68365,0.68091,0.59428,0.53723,0.56969,0.5774,0.5318,0.59463,0.62071,0.51427,0.47037,0.49686,0.58113,0.53072,0.81476,1.0114,1.0836,1.3345,1.4147,1.6724,1.9719,2.1297,2.1805,2.076,1.8886,1.7298,1.4536,1.3363,1.0415,0.884,0.58579,0.11928,0.050663,-0.04487,-0.090907,-0.04391,0.05194,-0.22552,-0.19841,-0.04249,-0.11682,-0.12271,-0.21551,-0.11633,-0.096285,-0.013903,0.095775,0.21763,0.75542,1.2691,1.2328,0.9027,0.376,-0.31828,-0.67593,-0.84912,-0.78117,-0.30229,-0.61002,1
-0.99857,-2.8897,-3.3878,-3.5106,-2.9969,-2.2804,-1.7002,-1.5611,-1.0948,-0.92235,-0.93785,-0.87848,-0.88296,-0.88193,-0.90867,-0.82308,-0.85934,-0.88218,-0.87391,-0.88045,-0.80896,-0.88683,-0.92602,-0.90181,-0.92022,-0.92535,-0.88332,-0.93171,-0.99368,-0.91165,-0.96074,-0.99347,-1.041,-1.074,-1.0082,-1.0062,-1.0305,-0.95907,-0.89064,-0.87815,-0.77508,-0.68704,-0.66476,-0.5953,-0.5091,-0.42626,-0.44356,-0.39454,-0.41683,-0.38283,-0.28069,-0.28925,-0.25998,-0.27151,-0.24759,-0.15727,-0.23002,-0.13092,-0.15092,-0.11227,-0.066531,-0.068022,-0.025683,-0.064317,0.073705,0.082571,0.067146,0.15833,0.20989,0.22256,0.28372,0.26866,0.24374,0.33359,0.36023,0.4275,0.41437,0.3919,0.40406,0.49268,0.45348,0.40418,0.51681,0.45886,0.46972,0.475,0.46927,0.45131,0.50014,0.52044,0.49296,0.53083,0.56105,0.55117,0.65179,0.64181,0.73582,0.87732,0.97527,1.0435,1.1718,1.3105,1.3793,1.4075,1.4066,1.3663,1.2348,1.2291,1.1408,1.0294,0.86944,0.7075,0.62642,0.57351,0.57378,0.56219,0.5957,0.58556,0.64277,0.63787,0.58151,0.62787,0.63706,0.66031,0.73367,0.74198,0.73846,0.89511,1.1457,1.3816,1.4203,1.3372,1.3936,1.3733,1.3122,1.2464,1.4305,1.6351,1.521,0.65421,1
-0.28834,-2.2725,-3.6661,-4.2827,-3.7242,-2.8432,-1.8749,-1.5313,-1.1944,-0.54127,-0.39303,-0.43113,-0.38249,-0.38553,-0.39781,-0.38001,-0.44966,-0.38291,-0.40528,-0.44655,-0.41801,-0.52243,-0.58661,-0.54189,-0.52804,-0.63046,-0.67774,-0.78251,-0.757,-0.80657,-0.81541,-0.94057,-0.92873,-0.85005,-1.0483,-1.0571,-0.99891,-0.84963,-0.8193,-0.94959,-0.73404,-0.69335,-0.69372,-0.57494,-0.52024,-0.37474,-0.27194,-0.23046,-0.16232,-0.12312,-0.12781,-0.038098,0.025012,0.027464,-0.033557,-0.063766,0.019662,0.003609,0.074925,0.059023,0.054364,0.055623,0.19215,0.18491,0.19466,0.24265,0.19634,0.25616,0.29342,0.35689,0.37953,0.36416,0.441,0.5153,0.54606,0.58396,0.56825,0.56724,0.52694,0.45524,0.5527,0.54004,0.41842,0.43464,0.38303,0.47568,0.55453,0.44339,0.44678,0.33347,0.30718,0.42123,0.37669,0.44819,0.5905,0.59362,0.73164,0.92259,1.0507,1.1495,1.3857,1.5853,2.0064,1.8396,1.7442,1.6607,1.439,1.345,1.2079,0.95912,0.57249,0.28502,0.019181,-0.16476,-0.1715,-0.21064,-0.19102,-0.1945,-0.22492,-0.08166,-0.1476,-0.19635,-0.27733,-0.18988,-0.13429,-0.26244,-0.19728,-0.080189,0.092409,0.65875,1.1474,1.1623,1.2118,1.5263,1.7706,1.6157,1.2933,1.2431,1.7228,1.2959,1
0.53974,0.66578,-1.2756,-2.8467,-3.4999,-4.3828,-3.9607,-2.6571,-1.9283,-1.6057,-0.49802,-0.15959,-0.26229,-0.21581,-0.35806,-0.12268,-0.19592,-0.23573,-0.25888,-0.28534,-0.27224,-0.20865,-0.3589,-0.33653,-0.30833,-0.47299,-0.46104,-0.67796,-0.5569,-0.63149,-0.64732,-0.62687,-0.74758,-0.81792,-0.8785,-1.0072,-0.88886,-0.91876,-0.8838,-0.91614,-0.78574,-0.74283,-0.77873,-0.52739,-0.4507,-0.33726,-0.44836,-0.20223,-0.052745,0.050061,0.031233,0.019031,0.077312,0.15275,0.22407,0.18285,0.17402,0.21317,0.19662,0.30387,0.32717,0.24945,0.35215,0.28454,0.41482,0.3638,0.37092,0.44169,0.52935,0.51479,0.59539,0.6162,0.62272,0.67989,0.6978,0.66439,0.60376,0.58133,0.5437,0.60798,0.575,0.58186,0.4533,0.54875,0.46008,0.40378,0.43669,0.3032,0.52221,0.42012,0.40439,0.42607,0.323,0.38253,0.37489,0.24601,0.37031,0.33646,0.31924,0.2874,0.44056,0.56054,0.67259,0.98308,1.251,1.2321,1.6038,2.0192,2.3689,2.4217,2.325,2.054,1.7484,1.4691,0.95481,0.25551,-0.25678,-0.31246,-0.46308,-0.3581,-0.36193,-0.31974,-0.42845,-0.29101,-0.41659,-0.45404,-0.37164,-0.36892,-0.29578,-0.46945,-0.32956,-0.23513,0.57473,1.0586,0.88663,1.2658,0.89578,-0.01588,-0.70528,0.037302,1
-1.1813,-2.303,-2.8691,-3.9477,-4.5017,-4.1726,-2.8633,-1.8925,-1.6619,-0.90185,-0.42296,-0.35217,-0.31962,-0.36245,-0.32147,-0.31602,-0.3024,-0.29279,-0.31629,-0.37402,-0.40877,-0.37756,-0.45879,-0.32973,-0.35043,-0.39057,-0.37662,-0.4935,-0.53218,-0.52084,-0.52684,-0.58828,-0.70819,-0.58291,-0.6705,-0.69653,-0.60066,-0.66001,-0.55898,-0.50964,-0.48079,-0.43953,-0.2317,-0.27487,-0.1358,-0.045989,-0.03775,-0.024957,0.041773,0.094939,0.036344,0.079784,-0.010793,-0.020771,0.062472,0.052275,0.034358,0.076344,0.11036,0.15903,0.15519,0.08453,0.14621,0.18894,0.17281,0.22757,0.34337,0.35085,0.37532,0.50768,0.52078,0.50579,0.62816,0.60065,0.61151,0.76158,0.72791,0.71032,0.72545,0.72429,0.6995,0.63138,0.6544,0.64315,0.5524,0.55395,0.49973,0.48832,0.54464,0.46807,0.4569,0.34837,0.39455,0.37838,0.44911,0.44913,0.47119,0.60284,0.72805,0.95745,0.98208,1.1941,1.3257,1.5597,1.8183,1.7785,1.7723,1.4862,1.2911,1.1543,0.9455,0.70445,0.37119,0.12274,-0.16343,-0.23603,-0.25884,-0.21934,-0.23624,-0.26963,-0.27091,-0.24566,-0.24686,-0.28418,-0.29291,-0.24889,-0.23173,-0.21391,-0.13051,-0.002571,0.5272,1.3252,1.3793,1.5431,1.7885,1.5066,0.77411,-0.13012,-0.28587,-0.45101,1
