accY_0,accY_1,accY_2,accY_3,accY_4,accY_5,accY_6,accY_7,accY_8,accY_9,accY_10,accY_11,accY_12,accY_13,accY_14,accY_15,accY_16,accY_17,accY_18,accY_19,accY_20,accY_21,accY_22,accY_23,accY_24,accY_25,accY_26,accY_27,accY_28,accY_29,accY_30,accY_31,accY_32,accY_33,accY_34,accY_35,accY_36,accY_37,accY_38,accY_39,accY_40,accY_41,accY_42,accY_43,accY_44,accY_45,accY_46,accY_47,accY_48,accY_49,accY_50,accY_51,accY_52,accY_53,accY_54,accY_55,accY_56,accY_57,accY_58,accY_59,accY_60,accY_61,accY_62,accY_63,accY_64,accY_65,accY_66,accY_67,accY_68,accY_69,accY_70,accY_71,accY_72,accY_73,accY_74,accY_75,accY_76,accY_77,accY_78,accY_79,accY_80,accY_81,accY_82,accY_83,accY_84,accY_85,accY_86,accY_87,accY_88,accY_89,accY_90,accY_91,accY_92,accY_93,accY_94,accY_95,accY_96,accY_97,accY_98,accY_99,accY_100,accY_101,accY_102,accY_103,accY_104,accY_105,accY_106,accY_107,accY_108,accY_109,accY_110,accY_111,accY_112,accY_113,accY_114,accY_115,accY_116,accY_117,accY_118,accY_119,accY_120,accY_121,accY_122,accY_123,accY_124,accY_125,accY_126,accY_127,accY_128,accY_129,accY_130,accY_131,accY_132,accY_133,accY_134,accY_135,accY_136,accY_137,accY_138,accY_139,accY_140,accY_141,accY_142,accY_143,accY_144,accY_145,accY_146,accY_147,accY_148,accY_149,accY_150,accY_151,accY_152,accY_153,accY_154,accY_155,accY_156,accY_157,accY_158,accY_159,accY_160,accY_161,accY_162,accY_163,accY_164,accY_165,accY_166,accY_167,accY_168,accY_169,accY_170,accY_171,accY_172,accY_173,accY_174,accY_175,accY_176,accY_177,accY_178,accY_179,accY_180,accY_181,accY_182,accY_183,accY_184,accY_185,accY_186,accY_187,accY_188,accY_189,accY_190,accY_191,accY_192,accY_193,accY_194,accY_195,accY_196,accY_197,accY_198,accY_199,accY_200,accY_201,accY_202,accY_203,accY_204,accY_205,accY_206,accY_207,activity
-1.429519,0.510481,1.360481,1.750481,1.400481,-0.809519,-1.569519,-1.219519,-0.669519,-0.409519,-0.829519,-1.679519,0.030481,1.160481,1.560481,1.590481,0.990481,-0.609519,-1.129519,-0.819519,-0.549519,-0.579519,-1.629519,-0.299519,1.040481,1.390481,1.450481,1.160481,-0.349519,-1.069519,-0.879519,-0.649519,-0.609519,-1.859519,-1.209519,0.550481,1.180481,1.420481,1.490481,-0.099519,-1.189519,-1.119519,-0.749519,-0.489519,-0.659519,-1.639519,-0.199519,0.920481,1.430481,1.510481,0.750481,-0.809519,-1.179519,-0.749519,-0.579519,-0.699519,-2.039519,-0.719519,0.780481,1.340481,1.500481,0.990481,-0.839519,-1.359519,-0.879519,-0.469519,-0.399519,-1.649519,-0.949519,0.570481,1.180481,1.350481,1.390481,0.470481,-0.679519,-0.889519,-0.599519,-0.409519,-0.549519,-1.619519,-0.129519,1.110481,1.390481,1.400481,1.130481,-0.059519,-0.879519,-0.759519,-0.419519,-0.379519,-1.459519,-0.489519,0.800481,1.270481,1.360481,1.360481,0.200481,-0.719519,-0.779519,-0.559519,-0.489519,-1.289519,-0.899519,0.680481,1.350481,1.440481,1.530481,0.220481,-1.019519,-1.019519,-0.669519,-0.449519,-0.759519,-1.509519,-0.159519,1.030481,1.470481,1.390481,0.890481,-0.699519,-1.009519,-0.679519,-0.409519,-0.359519,-1.569519,-0.579519,0.660481,1.280481,1.620481,1.610481,-0.209519,-1.089519,-1.209519,-0.829519,-0.429519,-0.649519,-1.039519,0.160481,0.950481,1.360481,1.480481,1.090481,-0.299519,-0.839519,-0.649519,-0.379519,-0.379519,-1.289519,-1.109519,0.640481,1.420481,1.510481,1.480481,0.450481,-1.039519,-1.279519,-0.949519,-0.489519,-0.449519,-1.939519,-0.809519,0.710481,1.500481,1.610481,1.290481,0.010481,-1.149519,-1.149519,-0.839519,-0.489519,-0.239519,-1.289519,-0.319519,0.650481,1.310481,1.590481,1.470481,0.260481,-0.989519,-1.129519,-0.809519,-0.299519,0.050481,0.090481,-0.279519,0.400481,0.900481,1.230481,1.350481,1.400481,0.020481,-0.389519,-0.289519,-0.119519,-0.009519,-0.099519,-0.069519,0.460481,0.590481,0.720481,0.750481,0.590481,0.680481,0.800481,0.570481,0.540481,0.520481,0.560481,RUNNING
0.187837,0.197837,0.187837,0.187837,0.197837,0.197837,0.197837,0.207837,0.187837,0.187837,0.197837,0.207837,0.187837,0.187837,0.197837,0.197837,0.197837,0.207837,0.207837,0.207837,0.187837,0.197837,0.107837,0.157837,0.157837,0.187837,0.247837,0.207837,0.207837,0.207837,0.117837,0.037837,0.097837,0.077837,0.767837,0.517837,-0.562163,0.017837,1.757837,2.427837,1.137837,0.137837,-0.242163,0.237837,1.857837,2.317837,0.457837,-1.002163,-1.412163,-1.002163,1.107837,2.177837,0.977837,0.037837,-0.172163,0.277837,1.967837,1.037837,-0.582163,-1.372163,-1.642163,-0.942163,1.407837,1.337837,0.367837,-0.062163,-0.072163,0.497837,1.807837,-0.092163,-1.302163,-1.632163,-1.492163,-0.152163,1.327837,0.697837,0.107837,-0.012163,0.377837,1.917837,0.857837,-0.932163,-1.702163,-1.882163,-1.162163,0.967837,1.377837,0.577837,0.057837,0.077837,1.307837,1.227837,-0.572163,-1.422163,-1.782163,-1.602163,-0.162163,1.017837,0.497837,0.067837,-0.062163,0.307837,1.517837,0.197837,-0.882163,-1.312163,-1.622163,-1.422163,0.357837,0.817837,0.297837,-0.062163,-0.122163,0.777837,1.147837,-0.492163,-1.302163,-1.562163,-1.642163,-0.862163,0.787837,0.637837,0.197837,0.027837,0.227837,1.677837,0.207837,-0.972163,-1.522163,-1.752163,-1.052163,0.697837,0.887837,0.357837,0.017837,0.087837,1.447837,0.887837,-0.812163,-1.422163,-1.602163,-1.552163,-0.312163,0.697837,0.447837,0.107837,-0.032163,0.177837,1.487837,-0.082163,-0.972163,-1.402163,-1.682163,-1.212163,0.397837,0.577837,0.197837,-0.072163,-0.092163,1.207837,0.747837,-0.712163,-1.402163,-1.662163,-1.592163,-0.442163,0.567837,0.357837,0.117837,0.087837,0.557837,1.667837,-0.012163,-1.132163,-1.452163,-1.542163,-0.902163,0.427837,0.567837,0.347837,0.137837,0.267837,1.647837,0.367837,-1.172163,-1.592163,-1.892163,-1.052163,0.797837,0.847837,0.177837,-0.172163,-0.132163,0.637837,1.427837,-0.452163,-1.412163,-1.632163,-1.692163,-1.082163,0.277837,0.667837,0.337837,0.107837,0.177837,1.457837,0.097837,-1.002163,RUNNING
0.087644,0.067644,0.087644,0.087644,0.077644,0.087644,0.067644,0.077644,0.107644,0.107644,-0.032356,0.057644,-0.042356,0.227644,0.167644,-0.022356,-0.092356,-0.042356,0.137644,0.487644,0.437644,0.447644,0.667644,1.947644,1.727644,0.277644,-0.412356,-0.322356,0.837644,2.177644,1.397644,-0.352356,-1.392356,-1.482356,-1.072356,1.297644,1.797644,0.527644,-0.182356,-0.092356,0.407644,1.997644,1.087644,-0.572356,-1.612356,-1.742356,-0.962356,1.427644,1.577644,0.317644,-0.112356,0.147644,1.157644,1.917644,-0.042356,-1.232356,-1.662356,-1.662356,-0.332356,1.547644,1.037644,0.317644,-0.052356,0.037644,1.467644,1.217644,-0.572356,-1.442356,-1.902356,-1.732356,0.217644,1.477644,0.647644,-0.032356,-0.112356,0.347644,1.937644,0.217644,-1.272356,-1.952356,-2.122356,0.197644,1.917644,1.157644,0.257644,-0.152356,0.087644,1.487644,1.027644,-0.672356,-1.492356,-1.702356,-1.512356,0.157644,1.207644,0.597644,-0.012356,-0.172356,-0.022356,1.797644,0.467644,-1.082356,-1.762356,-2.032356,-1.472356,0.467644,1.217644,0.597644,0.137644,-0.022356,0.697644,1.707644,-0.062356,-1.122356,-1.832356,-2.102356,-1.392356,0.587644,1.027644,0.357644,-0.012356,0.207644,1.647644,0.697644,-0.652356,-1.392356,-2.052356,-1.992356,-0.592356,0.877644,0.547644,0.177644,0.037644,0.317644,1.817644,0.197644,-1.102356,-1.632356,-2.052356,-1.482356,0.657644,1.007644,0.427644,0.107644,0.177644,1.237644,1.357644,-0.572356,-1.732356,-2.002356,-1.672356,-0.082356,1.327644,0.737644,0.097644,0.057644,0.437644,2.027644,0.447644,-1.092356,-1.842356,-2.162356,-1.262356,1.127644,1.617644,0.527644,0.087644,0.087644,1.307644,1.277644,-0.402356,-1.412356,-2.122356,-1.822356,0.107644,1.247644,0.597644,0.167644,0.277644,1.307644,1.707644,-0.502356,-1.642356,-1.992356,-1.812356,-0.172356,1.477644,0.867644,0.497644,0.377644,0.837644,2.077644,0.277644,-1.032356,-1.602356,-1.822356,-1.222356,0.797644,1.107644,0.497644,0.067644,0.097644,0.877644,1.817644,0.057644,-1.122356,-1.732356,-1.872356,RUNNING
0.003798,-0.016202,-0.006202,-0.016202,-0.016202,0.003798,0.003798,0.033798,0.053798,0.003798,0.023798,0.033798,0.013798,-0.016202,-0.066202,0.003798,0.273798,0.713798,0.363798,0.053798,0.443798,1.963798,2.183798,0.803798,-0.216202,-0.066202,1.003798,2.193798,2.393798,0.783798,-0.916202,-1.466202,-0.986202,1.313798,2.273798,1.333798,0.253798,0.023798,0.373798,1.863798,2.383798,0.493798,-1.226202,-1.886202,-1.126202,1.223798,2.243798,1.313798,0.103798,0.033798,0.533798,1.973798,1.983798,-0.366202,-1.596202,-1.926202,-1.206202,1.233798,2.083798,0.953798,0.173798,0.173798,0.743798,2.133798,0.283798,-1.486202,-2.066202,-2.086202,-0.596202,1.563798,1.403798,0.413798,0.043798,0.183798,1.663798,1.043798,-0.726202,-1.806202,-2.106202,-1.496202,0.223798,1.173798,0.613798,0.053798,0.023798,1.133798,1.593798,-0.386202,-1.526202,-1.966202,-2.136202,-1.056202,0.633798,0.823798,0.443798,0.233798,0.273798,1.723798,0.553798,-0.896202,-1.566202,-2.086202,-2.016202,-0.896202,1.053798,1.133798,0.423798,0.133798,0.563798,1.303798,-0.436202,-1.426202,-1.866202,-2.236202,-1.716202,0.333798,1.243798,0.733798,0.393798,0.273798,1.133798,1.023798,-0.566202,-1.376202,-1.856202,-2.026202,-1.176202,0.713798,0.623798,0.253798,-0.016202,0.143798,1.523798,0.943798,-0.886202,-1.816202,-2.086202,-1.606202,0.063798,1.273798,0.593798,0.043798,0.043798,0.833798,1.993798,0.033798,-1.306202,-1.836202,-2.056202,-1.226202,0.793798,1.133798,0.443798,0.063798,0.173798,1.593798,0.983798,-0.796202,-1.546202,-1.996202,-1.936202,-0.406202,1.323798,0.753798,0.253798,0.223798,0.523798,1.963798,0.253798,-0.986202,-1.666202,-1.986202,-1.436202,0.763798,1.293798,0.433798,-0.076202,-0.096202,0.753798,1.663798,-0.356202,-1.436202,-1.786202,-1.886202,-0.926202,1.073798,1.003798,0.283798,0.003798,0.063798,1.633798,0.683798,-0.726202,-1.326202,-1.906202,-1.946202,-0.876202,1.033798,1.013798,0.273798,-0.186202,-0.066202,1.473798,0.593798,-0.966202,-1.616202,-1.896202,-1.666202,RUNNING
-0.088846,-0.098846,-0.098846,-0.108846,-0.098846,-0.098846,-0.108846,-0.118846,-0.098846,-0.118846,-0.068846,-0.018846,-0.128846,-0.158846,-0.108846,-0.118846,-0.148846,-0.168846,-0.068846,0.221154,0.221154,-0.028846,-0.148846,1.031154,2.121154,0.991154,-0.178846,-0.668846,-0.318846,0.951154,2.111154,1.591154,-0.258846,-1.328846,-1.498846,-0.698846,1.501154,1.591154,0.311154,-0.178846,-0.128846,0.251154,1.801154,1.071154,-0.998846,-2.018846,-1.798846,-0.558846,1.561154,1.371154,0.221154,-0.348846,-0.138846,0.951154,1.921154,-0.088846,-1.528846,-2.008846,-1.808846,-0.298846,1.421154,0.741154,-0.018846,-0.228846,-0.018846,1.421154,1.151154,-0.558846,-1.518846,-2.058846,-1.798846,0.631154,1.661154,0.591154,-0.158846,-0.238846,0.131154,1.791154,0.291154,-1.098846,-1.838846,-1.918846,-0.358846,1.371154,0.541154,-0.128846,-0.298846,0.071154,1.571154,1.271154,-0.678846,-1.628846,-2.058846,-1.588846,0.531154,1.471154,0.331154,-0.268846,-0.188846,0.321154,1.851154,0.101154,-1.168846,-1.988846,-2.168846,-0.698846,1.461154,1.061154,0.201154,-0.128846,0.141154,1.511154,1.131154,-0.708846,-1.578846,-2.068846,-1.658846,0.461154,1.661154,0.711154,-0.098846,0.131154,0.901154,2.101154,0.581154,-1.168846,-1.888846,-1.958846,-0.708846,1.531154,1.171154,0.141154,-0.038846,0.291154,1.771154,1.331154,-0.218846,-1.408846,-2.058846,-1.258846,1.191154,1.461154,0.111154,0.001154,0.661154,1.791154,1.901154,-0.128846,-1.628846,-2.128846,-1.658846,0.611154,1.821154,0.491154,-0.098846,0.241154,1.091154,2.151154,0.561154,-1.438846,-2.198846,-1.838846,0.251154,1.781154,0.021154,-0.118846,0.321154,1.831154,0.531154,-0.898846,-1.698846,-2.238846,-1.178846,1.291154,1.421154,0.331154,-0.098846,0.181154,1.561154,1.461154,-0.458846,-1.748846,-2.228846,-1.718846,0.601154,1.491154,0.431154,-0.168846,-0.148846,0.461154,1.881154,0.121154,-1.178846,-1.728846,-2.008846,-0.868846,1.171154,0.041154,-0.228846,0.121154,1.561154,1.801154,-0.138846,-1.408846,-2.168846,-1.918846,0.231154,1.841154,RUNNING
-0.07875,-0.09875,-0.07875,-0.10875,-0.10875,-0.10875,-0.10875,-0.10875,-0.09875,-0.07875,-0.10875,-0.09875,-0.06875,-0.09875,-0.05875,0.01125,-0.17875,-0.32875,-0.19875,-0.05875,0.08125,0.26125,0.69125,0.58125,0.09125,0.28125,1.49125,2.25125,1.16125,-0.08875,-0.24875,0.75125,1.85125,2.11125,0.48125,-1.08875,-1.58875,-1.54875,0.07125,1.82125,1.21125,0.23125,-0.17875,0.31125,1.65125,2.28125,0.18125,-1.60875,-2.04875,-1.60875,0.72125,1.94125,0.74125,-0.17875,-0.19875,0.79125,2.04125,1.60125,-0.66875,-2.15875,-2.30875,-0.93875,1.43125,1.38125,0.16125,-0.16875,0.19125,1.41125,1.55125,-0.34875,-1.89875,-2.22875,-1.38875,1.10125,1.56125,0.19125,-0.37875,0.00125,0.92125,1.98125,0.13125,-1.51875,-1.88875,-2.00875,-0.17875,1.37125,0.80125,0.11125,0.07125,0.67125,2.02125,0.77125,-1.04875,-1.86875,-1.96875,-0.85875,1.28125,1.02125,0.07125,-0.12875,0.14125,1.62125,1.15125,-0.54875,-1.67875,-2.08875,-1.55875,0.81125,1.22125,0.13125,-0.37875,-0.15875,0.96125,1.75125,-0.29875,-1.44875,-1.99875,-2.31875,-0.66875,1.19125,0.50125,-0.09875,-0.17875,0.06125,1.63125,0.67125,-0.88875,-1.53875,-1.95875,-1.67875,0.31125,1.11125,0.43125,-0.17875,-0.23875,0.14125,1.76125,0.04125,-1.16875,-1.80875,-2.04875,-0.76875,1.06125,0.68125,-0.05875,-0.32875,0.04125,1.32125,1.35125,-0.44875,-1.33875,-1.94875,-1.89875,-0.40875,0.68125,0.01125,-0.24875,-0.10875,0.66125,1.99125,0.55125,-1.10875,-1.76875,-2.00875,-1.70875,0.64125,1.26125,0.47125,0.04125,0.14125,0.89125,1.58125,-0.23875,-1.28875,-1.82875,-1.91875,-0.56875,1.14125,0.81125,0.18125,-0.15875,-0.00875,1.06125,1.83125,-0.02875,-1.29875,-1.92875,-1.89875,-0.06875,1.70125,1.06125,0.16125,-0.24875,-0.02875,1.38125,1.09125,-0.63875,-1.23875,-1.99875,-0.81875,0.94125,0.75125,0.21125,-0.10875,0.10125,1.55125,1.35125,-0.33875,RUNNING
-0.565337,0.744663,1.244663,1.054663,-0.015337,-1.275337,-1.235337,-0.505337,-0.115337,-0.065337,-0.995337,-1.765337,-0.035337,1.154663,1.414663,1.334663,0.174663,-1.205337,-1.215337,-0.625337,-0.295337,-0.365337,-1.825337,-1.325337,0.454663,1.174663,1.374663,1.294663,-0.285337,-1.535337,-1.185337,-0.565337,-0.245337,-0.475337,-1.955337,-0.685337,0.734663,1.304663,1.484663,0.834663,-0.735337,-1.035337,-0.535337,-0.275337,-0.235337,-1.115337,-1.085337,0.484663,1.314663,1.644663,1.494663,0.384663,-0.995337,-0.875337,-0.375337,-0.135337,-0.565337,-1.975337,-0.265337,1.094663,1.424663,1.644663,1.164663,-0.475337,-1.095337,-0.685337,-0.355337,-0.245337,-1.235337,-0.955337,0.424663,1.024663,1.234663,1.424663,0.794663,-0.615337,-1.005337,-0.675337,-0.345337,-0.475337,-1.645337,-0.485337,0.894663,1.294663,1.614663,1.234663,-0.675337,-1.245337,-0.735337,-0.485337,-0.335337,-1.155337,-0.825337,0.614663,1.234663,1.554663,1.484663,0.534663,-0.825337,-0.735337,-0.385337,-0.265337,-0.745337,-1.345337,-0.015337,1.224663,1.614663,1.514663,0.654663,-0.875337,-1.155337,-0.725337,-0.495337,-0.695337,-1.495337,-0.235337,0.864663,1.284663,1.564663,1.154663,-0.605337,-1.425337,-1.065337,-0.535337,-0.245337,-1.325337,-0.935337,0.624663,1.484663,1.644663,1.384663,-0.095337,-0.945337,-0.905337,-0.575337,-0.415337,-1.235337,-1.285337,0.294663,1.244663,1.484663,1.464663,0.354663,-0.905337,-1.005337,-0.685337,-0.435337,-0.735337,-1.845337,-0.445337,1.164663,1.674663,1.594663,0.644663,-0.885337,-1.205337,-0.675337,-0.425337,-0.555337,-1.705337,-0.765337,0.644663,1.194663,1.414663,1.334663,-0.015337,-1.185337,-1.155337,-0.675337,-0.345337,-0.725337,-1.735337,-0.365337,1.064663,1.654663,1.344663,0.334663,-0.705337,-0.955337,-0.615337,-0.665337,-0.575337,-0.555337,0.344663,1.144663,1.424663,1.514663,1.384663,0.504663,0.054663,0.064663,0.214663,0.154663,0.114663,0.314663,0.754663,0.904663,1.144663,1.174663,0.784663,0.734663,0.704663,0.384663,0.274663,0.214663,-0.225337,0.074663,0.574663,RUNNING
1.816779,1.136779,-1.643221,-2.393221,-1.553221,-0.963221,-0.943221,-2.203221,-1.133221,0.576779,1.296779,1.646779,1.256779,-0.933221,-1.953221,-1.343221,-0.783221,-0.683221,-2.083221,-1.603221,0.476779,1.546779,1.686779,1.276779,-0.683221,-1.493221,-1.013221,-0.663221,-0.593221,-1.513221,-1.463221,0.226779,1.096779,1.556779,1.426779,-0.203221,-1.403221,-1.133221,-0.693221,-0.643221,-1.473221,-1.693221,0.106779,1.456779,1.806779,1.436779,0.216779,-1.003221,-1.143221,-0.873221,-0.803221,-1.353221,-1.413221,0.176779,1.246779,1.556779,1.396779,0.186779,-1.143221,-1.123221,-0.843221,-0.793221,-1.203221,-1.553221,-0.033221,1.106779,1.466779,1.546779,0.346779,-1.093221,-1.243221,-0.763221,-0.523221,-0.573221,-1.813221,-0.683221,0.576779,1.386779,1.626779,0.656779,-0.883221,-1.213221,-0.843221,-0.573221,-0.683221,-2.153221,-1.143221,0.736779,1.306779,1.426779,0.796779,-0.833221,-1.093221,-0.663221,-0.403221,-0.443221,-1.443221,-1.433221,0.136779,1.076779,1.326779,1.356779,0.526779,-0.903221,-1.203221,-0.803221,-0.533221,-0.523221,-1.553221,-0.603221,0.646779,1.146779,1.276779,0.846779,-0.683221,-1.183221,-0.803221,-0.503221,-0.423221,-1.203221,-1.023221,0.246779,0.896779,1.166779,1.176779,0.346779,-0.673221,-0.683221,-0.483221,-0.313221,-0.263221,-0.913221,-0.463221,0.596779,1.236779,1.316779,1.356779,0.216779,-0.423221,-0.413221,-0.163221,0.126779,0.206779,0.166779,0.446779,0.676779,0.826779,0.986779,0.796779,0.516779,0.616779,0.476779,0.206779,0.326779,0.296779,-0.013221,0.416779,0.546779,0.586779,0.306779,0.516779,0.476779,0.576779,0.406779,0.206779,0.106779,0.376779,0.446779,0.386779,0.306779,0.346779,0.386779,0.356779,0.316779,0.246779,0.286779,0.376779,0.376779,0.356779,0.386779,0.356779,0.396779,0.476779,0.406779,0.396779,0.356779,0.396779,0.396779,0.316779,0.306779,0.396779,0.426779,0.466779,0.486779,0.506779,0.516779,0.516779,0.516779,0.476779,0.536779,0.586779,0.546779,0.566779,0.556779,0.566779,0.546779,0.536779,0.576779,RUNNING
0.81375,0.81375,0.81375,0.81375,0.81375,0.81375,-0.86625,-1.85625,-1.03625,-0.33625,-0.04625,-0.18625,-1.84625,-1.31625,0.69375,1.49375,1.47375,0.84375,-0.88625,-1.30625,-0.61625,-0.24625,-0.19625,-0.98625,-2.04625,-0.55625,1.24375,1.70375,1.41375,0.03375,-1.51625,-1.33625,-0.61625,-0.15625,-0.21625,-1.94625,-1.64625,0.56375,1.57375,1.77375,1.38375,-0.47625,-1.67625,-1.13625,-0.47625,-0.19625,-0.76625,-1.62625,-0.03625,1.36375,1.49375,1.40375,0.30375,-0.73625,-0.87625,-0.50625,-0.19625,-0.26625,-1.59625,-0.81625,0.85375,1.42375,1.60375,1.41375,-0.00625,-1.04625,-0.71625,-0.38625,-0.23625,-0.99625,-1.90625,-0.04625,1.29375,1.63375,1.59375,0.36375,-1.01625,-1.13625,-0.63625,-0.32625,-0.32625,-1.77625,-0.74625,0.84375,1.39375,1.65375,1.35375,-0.28625,-1.01625,-0.71625,-0.36625,-0.26625,-1.31625,-1.13625,0.33375,1.22375,1.50375,1.65375,0.57375,-0.87625,-1.21625,-0.71625,-0.41625,-0.56625,-1.88625,-0.67625,0.81375,1.50375,1.81375,1.33375,-0.43625,-1.30625,-0.86625,-0.47625,-0.41625,-1.56625,-1.30625,0.49375,1.31375,1.63375,1.63375,0.39375,-1.13625,-1.26625,-0.75625,-0.36625,-0.56625,-1.95625,-0.75625,0.86375,1.52375,1.65375,1.21375,-0.42625,-1.17625,-0.73625,-0.34625,-0.22625,-1.04625,-1.23625,0.16375,1.19375,1.54375,1.43375,0.17375,-0.94625,-0.91625,-0.42625,-0.16625,-0.21625,-1.47625,-0.47625,0.76375,1.45375,1.65375,1.05375,-0.58625,-1.13625,-0.70625,-0.29625,-0.18625,-1.20625,-1.21625,0.37375,1.16375,1.52375,1.53375,0.64375,-0.68625,-0.88625,-0.47625,-0.21625,-0.21625,-1.52625,-0.67625,0.85375,1.46375,1.51375,1.16375,-0.54625,-1.21625,-0.82625,-0.31625,-0.21625,-0.89625,-0.93625,0.31375,1.10375,1.46375,1.79375,1.00375,-0.41625,-0.92625,-0.40625,0.12375,0.12375,0.11375,0.59375,1.15375,1.19375,1.17375,1.25375,0.98375,1.17375,0.85375,0.27375,0.33375,0.38375,RUNNING
-0.095144,-1.265144,-1.065144,-0.605144,-0.355144,-0.605144,-2.395144,-1.325144,0.834856,1.474856,1.454856,0.684856,-1.055144,-1.715144,-1.135144,-0.665144,-0.655144,-2.205144,-1.385144,0.594856,1.524856,1.724856,1.224856,-0.715144,-1.855144,-1.355144,-0.715144,-0.595144,-1.435144,-1.535144,0.104856,1.074856,1.654856,1.504856,0.354856,-1.235144,-1.195144,-0.655144,-0.445144,-0.755144,-1.355144,-0.015144,1.034856,1.254856,1.384856,0.934856,-0.455144,-0.985144,-0.705144,-0.455144,-0.605144,-1.785144,-0.735144,0.784856,1.254856,1.364856,0.754856,-0.765144,-1.115144,-0.695144,-0.375144,-0.405144,-1.485144,-1.055144,0.434856,1.114856,1.314856,1.134856,-0.245144,-1.065144,-0.865144,-0.505144,-0.305144,-0.425144,-1.545144,-0.365144,0.764856,1.274856,1.404856,0.704856,-0.895144,-1.135144,-0.665144,-0.335144,-0.285144,-1.475144,-0.995144,0.334856,1.114856,1.404856,1.234856,-0.065144,-0.875144,-0.625144,-0.245144,-0.175144,-0.705144,-1.565144,-0.265144,0.994856,1.394856,1.374856,0.284856,-0.905144,-0.925144,-0.545144,-0.285144,-0.285144,-1.515144,-0.825144,0.544856,1.214856,1.364856,1.144856,-0.425144,-0.995144,-0.675144,-0.335144,-0.225144,-0.775144,-1.575144,-0.135144,0.954856,1.364856,1.384856,0.244856,-1.175144,-1.185144,-0.705144,-0.315144,-0.195144,-1.045144,-0.775144,0.364856,0.824856,1.164856,1.224856,0.184856,-0.655144,-0.665144,-0.425144,-0.185144,-0.225144,-1.185144,-0.405144,0.724856,1.194856,1.384856,1.124856,-0.025144,-0.645144,-0.585144,-0.185144,0.094856,0.184856,0.104856,0.204856,0.364856,0.514856,0.594856,0.814856,0.554856,0.574856,0.364856,0.194856,0.284856,0.354856,0.334856,0.124856,0.264856,0.534856,0.364856,0.514856,0.504856,0.624856,0.424856,0.244856,0.294856,0.544856,0.504856,0.454856,0.464856,0.464856,0.454856,0.504856,0.514856,0.544856,0.484856,0.414856,0.474856,0.484856,0.394856,0.474856,0.474856,0.454856,0.424856,0.394856,0.414856,0.454856,0.484856,0.464856,0.314856,0.294856,0.454856,0.434856,0.414856,0.424856,0.434856,RUNNING
-1.148365,-0.818365,0.951635,1.271635,0.181635,-1.088365,-1.018365,0.161635,1.451635,0.841635,-0.698365,-1.238365,-0.768365,0.651635,1.491635,0.381635,-1.148365,-1.358365,-0.278365,1.611635,1.091635,-0.128365,-1.498365,-1.228365,0.321635,1.791635,0.891635,-0.608365,-1.418365,-1.038365,0.471635,1.661635,0.771635,-0.818365,-1.458365,-0.718365,1.361635,1.271635,0.241635,-1.188365,-1.308365,-0.238365,1.521635,1.031635,-0.148365,-1.228365,-0.918365,0.291635,1.441635,0.821635,-0.708365,-1.378365,-0.548365,1.381635,1.151635,0.041635,-1.238365,-1.028365,-0.018365,1.491635,1.011635,-0.298365,-1.378365,-1.058365,0.631635,1.681635,0.711635,-0.818365,-1.328365,-0.658365,1.291635,1.291635,0.441635,-1.068365,-1.158365,-0.358365,1.291635,1.301635,0.031635,-1.168365,-1.148365,-0.078365,1.711635,1.221635,-0.068365,-1.458365,-1.048365,0.331635,1.641635,0.931635,-0.668365,-1.358365,-0.918365,0.771635,1.711635,0.631635,-0.888365,-1.528365,-0.858365,1.631635,1.421635,0.151635,-1.178365,-1.178365,-0.278365,1.421635,1.291635,0.301635,-0.958365,-1.338365,-0.588365,1.331635,1.271635,0.211635,-1.178365,-1.188365,-0.278365,1.521635,1.161635,0.031635,-1.158365,-1.108365,-0.128365,1.611635,1.101635,-0.218365,-1.468365,-1.138365,0.481635,1.681635,0.581635,-0.598365,-1.258365,-0.918365,0.801635,1.591635,0.511635,-1.088365,-1.358365,-0.328365,1.731635,0.971635,-0.388365,-1.378365,-1.038365,0.471635,1.441635,0.641635,-0.688365,-1.208365,-0.708365,0.961635,1.371635,0.021635,-1.138365,-1.238365,-0.358365,1.571635,1.011635,-0.238365,-1.378365,-0.938365,0.711635,1.371635,0.611635,-0.568365,-1.398365,-0.868365,0.841635,1.291635,0.511635,-0.968365,-1.148365,-0.268365,1.221635,1.071635,0.081635,-1.178365,-1.058365,-0.068365,1.361635,0.991635,-0.198365,-1.258365,-0.908365,0.391635,1.351635,0.821635,-0.598365,-1.238365,-0.608365,0.871635,1.191635,0.281635,-1.008365,-1.068365,-0.148365,1.431635,1.031635,-0.388365,-1.208365,-0.858365,0.291635,1.661635,0.721635,-0.688365,-1.308365,-0.718365,SAWING
