att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,att152,att153,att154,att155,att156,att157,att158,att159,att160,att161,att162,att163,att164,att165,att166,att167,att168,att169,att170,att171,att172,att173,att174,att175,att176,att177,att178,att179,att180,att181,att182,att183,att184,att185,att186,att187,att188,att189,att190,att191,att192,att193,att194,att195,att196,att197,att198,att199,att200,att201,att202,att203,att204,att205,att206,att207,att208,att209,att210,att211,att212,att213,att214,att215,att216,att217,att218,att219,att220,att221,att222,att223,att224,att225,att226,att227,att228,att229,att230,att231,att232,att233,target
1.7153,1.5786,1.4567,1.3428,1.236,1.1342,1.0351,0.94037,0.84926,0.76127,0.6782,0.60093,0.52992,0.46203,0.39727,0.33876,0.28561,0.23961,0.19986,0.16413,0.13108,0.099372,0.072128,0.05203,0.038631,0.026126,0.009601,-0.002905,-0.005138,0.005581,0.032378,0.081507,0.16324,0.28695,0.47454,0.77601,1.2485,1.8175,2.0319,1.5513,0.87248,0.40308,0.16413,0.065875,0.052923,0.10205,0.19897,0.31822,0.4004,0.36154,0.19495,-0.002012,-0.15074,-0.24185,-0.29142,-0.31822,-0.33519,-0.35083,-0.36646,-0.38254,-0.39995,-0.42318,-0.44953,-0.4732,-0.49062,-0.50179,-0.51027,-0.51876,-0.53171,-0.546,-0.55627,-0.56253,-0.56565,-0.56744,-0.56923,-0.57012,-0.56878,-0.56431,-0.55806,-0.55091,-0.54332,-0.53662,-0.53082,-0.52546,-0.5201,-0.51384,-0.50759,-0.50223,-0.49821,-0.49464,-0.49151,-0.48615,-0.47767,-0.46516,-0.44819,-0.42675,-0.40219,-0.38522,-0.38566,-0.40129,-0.41871,-0.43033,-0.43524,-0.4339,-0.42854,-0.4205,-0.41067,-0.39951,-0.38968,-0.38164,-0.37494,-0.37137,-0.37271,-0.37941,-0.39326,-0.41023,-0.42497,-0.43881,-0.44953,-0.45355,-0.45266,-0.44462,-0.42184,-0.37494,-0.3209,-0.28651,-0.26954,-0.27624,-0.29053,-0.29812,-0.29366,-0.28071,-0.26731,-0.25748,-0.25301,-0.2615,-0.27624,-0.29634,-0.32447,-0.35261,-0.37762,-0.37986,-0.35753,-0.31644,-0.29857,-0.35753,-0.41916,-0.47007,-0.50134,-0.51965,-0.5259,-0.52054,-0.52099,-0.53394,-0.55091,-0.55761,-0.55806,-0.54957,-0.53975,-0.52724,-0.50848,-0.49062,-0.4732,-0.45355,-0.42899,-0.39727,-0.36333,-0.32626,-0.29455,-0.25257,-0.2021,-0.14002,-0.066326,-0.009604,0.080614,0.16503,0.28427,0.39772,0.52769,0.67284,0.8372,1.0203,1.2262,1.4495,1.7005,1.9439,2.1909,2.4638,2.6804,2.9069,3.0359,3.0931,3.161,3.1436,2.9739,2.8202,2.6268,2.5219,2.3146,2.0931,1.8457,1.5907,1.3535,1.1204,0.82424,0.61656,0.4205,0.19316,-0.032382,-0.20478,-0.37405,-0.51384,-0.66882,-0.81219,-0.91045,-1.0132,-1.1061,-1.2146,-1.2914,-1.3718,-1.4366,-1.5062,-1.5576,-1.6045,-1.6496,-1.6885,-1.7238,-1.7613,-1.7876,-1.8135,-1.8359,-1.8551,-1.8756,-1.8921,2
1.7153,1.5782,1.4563,1.3433,1.2371,1.1339,1.0357,0.94104,0.84905,0.7602,0.67759,0.59989,0.52801,0.46058,0.39762,0.33913,0.28599,0.23911,0.19937,0.16365,0.1306,0.099347,0.071216,0.05023,0.036834,0.024778,0.010043,-0.002906,-0.006032,0.004685,0.031029,0.0797,0.16141,0.28465,0.4713,0.7727,1.2456,1.8126,2.0265,1.5465,0.86825,0.40075,0.16141,0.063179,0.05023,0.099793,0.19624,0.31502,0.39718,0.35833,0.19222,-0.004246,-0.15249,-0.24269,-0.2927,-0.31993,-0.33646,-0.35119,-0.36682,-0.38289,-0.40075,-0.42308,-0.44943,-0.47354,-0.49184,-0.50301,-0.5106,-0.51908,-0.53203,-0.54632,-0.55659,-0.56239,-0.56597,-0.5682,-0.56999,-0.57043,-0.5682,-0.56373,-0.55748,-0.55079,-0.54319,-0.53694,-0.53114,-0.52533,-0.51998,-0.51372,-0.50747,-0.50256,-0.4981,-0.49452,-0.49095,-0.48515,-0.47711,-0.4655,-0.44943,-0.42755,-0.40299,-0.38557,-0.38557,-0.40165,-0.41951,-0.43023,-0.43424,-0.43335,-0.42889,-0.42129,-0.41102,-0.39942,-0.38959,-0.38155,-0.3753,-0.37173,-0.37307,-0.37977,-0.39316,-0.41013,-0.42487,-0.43871,-0.44943,-0.45389,-0.4521,-0.44407,-0.42174,-0.3753,-0.32127,-0.28645,-0.26948,-0.27618,-0.29091,-0.2985,-0.2927,-0.28064,-0.26769,-0.25787,-0.2534,-0.26144,-0.27662,-0.29672,-0.32485,-0.35253,-0.37754,-0.37977,-0.357,-0.31636,-0.2985,-0.35655,-0.41862,-0.46952,-0.50122,-0.51953,-0.52578,-0.51998,-0.51998,-0.53248,-0.549,-0.55659,-0.55748,-0.54855,-0.53694,-0.52444,-0.50613,-0.48961,-0.4722,-0.45166,-0.42665,-0.39495,-0.36146,-0.32529,-0.2927,-0.25117,-0.20116,-0.14088,-0.064972,-0.007371,0.081932,0.16632,0.28465,0.39807,0.52934,0.67491,0.83923,1.0232,1.229,1.4527,1.7037,1.9488,2.1958,2.4659,2.6798,2.9053,3.0374,3.0986,3.1616,3.1397,2.9727,2.8222,2.6266,2.5235,2.319,2.0953,1.8479,1.5921,1.3536,1.1192,0.8236,0.61686,0.42129,0.19356,-0.032823,-0.20473,-0.37396,-0.51417,-0.66867,-0.812,-0.91068,-1.0125,-1.1054,-1.2139,-1.2907,-1.371,-1.4358,-1.505,-1.5563,-1.6041,-1.6497,-1.6881,-1.7229,-1.7604,-1.7868,-1.8131,-1.8354,-1.8546,-1.8747,-1.8917,2
1.7018,1.5668,1.4442,1.3311,1.2251,1.1231,1.0247,0.93128,0.84005,0.75151,0.66833,0.5923,0.52075,0.45233,0.39017,0.33203,0.27971,0.23454,0.19429,0.15941,0.12721,0.096357,0.069077,0.049848,0.036879,0.025252,0.010494,-0.002028,-0.004264,0.006022,0.033301,0.083388,0.16612,0.29268,0.48453,0.79265,1.2743,1.8498,2.0649,1.5761,0.88656,0.41074,0.16746,0.068183,0.055214,0.1053,0.20458,0.32577,0.40895,0.3696,0.20145,0.003786,-0.14558,-0.23726,-0.28779,-0.31552,-0.33206,-0.34727,-0.36471,-0.38215,-0.40048,-0.42419,-0.45147,-0.47517,-0.49171,-0.50245,-0.50915,-0.5181,-0.53107,-0.54538,-0.55522,-0.56103,-0.56506,-0.56729,-0.56819,-0.56863,-0.56684,-0.56192,-0.55522,-0.54761,-0.54001,-0.53465,-0.52973,-0.52481,-0.51989,-0.51407,-0.50826,-0.50334,-0.49887,-0.49484,-0.49037,-0.48456,-0.47651,-0.46399,-0.44699,-0.42419,-0.3987,-0.38126,-0.38081,-0.39646,-0.4139,-0.42463,-0.42955,-0.42911,-0.42419,-0.41614,-0.4054,-0.39422,-0.38394,-0.37544,-0.36918,-0.36605,-0.36784,-0.37455,-0.38841,-0.4054,-0.42016,-0.43447,-0.44476,-0.44923,-0.44789,-0.43939,-0.41658,-0.36918,-0.31507,-0.28063,-0.26319,-0.2699,-0.28466,-0.29271,-0.28868,-0.27661,-0.26319,-0.25336,-0.24933,-0.25783,-0.27259,-0.29271,-0.32088,-0.34771,-0.37142,-0.37276,-0.3495,-0.30926,-0.29092,-0.3504,-0.41524,-0.46891,-0.50111,-0.51944,-0.5257,-0.52123,-0.52168,-0.53465,-0.55298,-0.56014,-0.56148,-0.55209,-0.54046,-0.52883,-0.5105,-0.49306,-0.47606,-0.45862,-0.43671,-0.40988,-0.37857,-0.33967,-0.30568,-0.2623,-0.20998,-0.14558,-0.070897,-0.013655,0.076233,0.1612,0.28105,0.39464,0.52612,0.6728,0.83827,1.0234,1.23,1.4541,1.7054,1.9505,2.1969,2.467,2.6825,2.9093,3.0372,3.0953,3.1615,3.1382,2.9669,2.8113,2.6181,2.5166,2.3082,2.0824,1.8364,1.5811,1.3418,1.1093,0.81412,0.60661,0.41119,0.1858,-0.039593,-0.21221,-0.3817,-0.52123,-0.67641,-0.81996,-0.91834,-1.0203,-1.1124,-1.2202,-1.2967,-1.3763,-1.4411,-1.5104,-1.5614,-1.6079,-1.6531,-1.692,-1.7264,-1.7636,-1.7904,-1.8163,-1.8387,-1.8575,-1.8776,-1.8946,2
1.7034,1.5681,1.4453,1.3305,1.2251,1.1255,1.0273,0.93218,0.83974,0.75132,0.66916,0.59279,0.52224,0.4557,0.39184,0.33334,0.2811,0.23599,0.1967,0.16142,0.12793,0.096667,0.069873,0.050225,0.037274,0.02611,0.011374,-0.001576,-0.004256,0.006462,0.033255,0.08327,0.16588,0.29271,0.48383,0.78973,1.2711,1.8454,2.058,1.569,0.88216,0.40836,0.16499,0.065854,0.05335,0.10381,0.2025,0.32352,0.40747,0.36773,0.19982,0.002443,-0.14671,-0.23781,-0.28782,-0.31551,-0.33203,-0.34766,-0.36508,-0.38249,-0.40125,-0.42491,-0.45126,-0.47493,-0.49234,-0.50262,-0.50976,-0.51824,-0.5312,-0.54548,-0.55576,-0.56201,-0.56513,-0.56737,-0.56871,-0.56915,-0.56692,-0.56245,-0.5562,-0.54906,-0.54147,-0.53521,-0.5303,-0.52539,-0.52048,-0.51467,-0.50887,-0.50396,-0.49949,-0.49592,-0.491,-0.48475,-0.47716,-0.46466,-0.44769,-0.42491,-0.39991,-0.38204,-0.38204,-0.39812,-0.41509,-0.42581,-0.43027,-0.43027,-0.42581,-0.41777,-0.40661,-0.39544,-0.38517,-0.37713,-0.37088,-0.36731,-0.36909,-0.37579,-0.38964,-0.40661,-0.42179,-0.43563,-0.44635,-0.45081,-0.44903,-0.44099,-0.41866,-0.37133,-0.31729,-0.28246,-0.26505,-0.2713,-0.28559,-0.29363,-0.28916,-0.2771,-0.26371,-0.25388,-0.25031,-0.25924,-0.27353,-0.29363,-0.32176,-0.34855,-0.37267,-0.3749,-0.35213,-0.31104,-0.29318,-0.35257,-0.41688,-0.46912,-0.50128,-0.51958,-0.52628,-0.52137,-0.52137,-0.53432,-0.55263,-0.56067,-0.56067,-0.55174,-0.54191,-0.52986,-0.51199,-0.49458,-0.47716,-0.45885,-0.43652,-0.41062,-0.37937,-0.33873,-0.30479,-0.26237,-0.20967,-0.14492,-0.069007,-0.012294,0.077911,0.16276,0.28154,0.39541,0.52581,0.67273,0.8384,1.0228,1.2296,1.4542,1.7065,1.9494,2.1946,2.4679,2.6809,2.91,3.0395,3.0926,3.1578,3.1395,2.9707,2.8171,2.6233,2.5197,2.3107,2.0879,1.8423,1.5846,1.3448,1.1117,0.81652,0.60887,0.41372,0.18866,-0.037301,-0.21057,-0.37981,-0.51958,-0.67409,-0.81744,-0.91613,-1.0175,-1.109,-1.2171,-1.2939,-1.3734,-1.4382,-1.5078,-1.5587,-1.6056,-1.6507,-1.6891,-1.724,-1.7615,-1.7878,-1.8137,-1.836,-1.8552,-1.8749,-1.8919,2
1.7012,1.5667,1.4443,1.3313,1.2249,1.1221,1.0239,0.93002,0.83843,0.74907,0.66641,0.5909,0.5212,0.45373,0.39073,0.33265,0.28037,0.2339,0.19458,0.16063,0.12846,0.097628,0.070373,0.04982,0.036863,0.026587,0.011842,-0.000668,-0.003349,0.006927,0.033736,0.084224,0.16733,0.29422,0.4859,0.79375,1.275,1.8486,2.0618,1.5761,0.88847,0.41262,0.16822,0.069033,0.057416,0.1079,0.20665,0.32773,0.41084,0.37152,0.20307,0.00514,-0.14454,-0.23658,-0.28707,-0.31432,-0.3313,-0.34739,-0.36437,-0.38134,-0.40056,-0.42424,-0.4506,-0.47473,-0.4917,-0.50153,-0.50913,-0.51807,-0.53058,-0.54487,-0.5556,-0.56096,-0.56453,-0.56677,-0.56811,-0.56811,-0.56587,-0.56141,-0.5547,-0.54756,-0.54041,-0.53415,-0.52924,-0.52432,-0.51941,-0.5136,-0.50734,-0.50243,-0.49796,-0.49394,-0.48992,-0.48366,-0.47517,-0.46311,-0.44613,-0.42424,-0.39922,-0.38045,-0.38045,-0.39654,-0.41351,-0.42424,-0.42915,-0.42915,-0.42513,-0.41709,-0.40592,-0.3943,-0.38403,-0.37598,-0.36973,-0.3666,-0.36883,-0.37554,-0.38849,-0.40592,-0.42111,-0.43496,-0.44524,-0.44926,-0.44792,-0.43988,-0.41709,-0.37017,-0.31611,-0.28081,-0.26339,-0.27009,-0.28528,-0.29332,-0.28886,-0.27679,-0.26384,-0.25356,-0.24998,-0.25892,-0.27322,-0.29422,-0.32192,-0.34783,-0.37196,-0.37286,-0.35051,-0.30986,-0.29198,-0.3523,-0.41575,-0.46847,-0.50064,-0.5203,-0.52745,-0.52209,-0.52209,-0.53594,-0.5547,-0.56185,-0.5623,-0.55336,-0.54309,-0.53058,-0.51226,-0.49483,-0.47785,-0.45998,-0.43898,-0.41351,-0.38224,-0.34069,-0.30673,-0.26473,-0.2129,-0.14811,-0.072157,-0.014966,0.075288,0.16063,0.28037,0.39475,0.52611,0.67311,0.83932,1.0252,1.2325,1.4564,1.7075,1.9523,2.1989,2.4706,2.6819,2.9098,3.0425,3.0979,3.1609,3.139,2.9652,2.8124,2.6163,2.5148,2.3084,2.0823,1.8352,1.5779,1.3384,1.1052,0.81117,0.6052,0.40994,0.18475,-0.040434,-0.21335,-0.38224,-0.52164,-0.67623,-0.81966,-0.91795,-1.0194,-1.1114,-1.2195,-1.2959,-1.3759,-1.4407,-1.5095,-1.5605,-1.6074,-1.6525,-1.6909,-1.7253,-1.7629,-1.7888,-1.8147,-1.837,-1.8562,-1.8763,-1.8929,2
1.6882,1.5533,1.4314,1.3189,1.2126,1.1113,1.0143,0.92013,0.82858,0.74061,0.65799,0.58208,0.51286,0.44722,0.38515,0.32754,0.27618,0.23108,0.19268,0.15919,0.12659,0.095327,0.068087,0.047545,0.035488,0.024771,0.010481,0.00021,-0.000683,0.010927,0.0404,0.093541,0.18062,0.31146,0.51063,0.83171,1.331,1.9249,2.1464,1.6418,0.9295,0.43739,0.18464,0.081931,0.069427,0.12212,0.22438,0.34987,0.43739,0.39676,0.22215,0.01584,-0.14046,-0.23602,-0.28827,-0.31729,-0.33471,-0.34945,-0.36597,-0.38339,-0.40259,-0.4267,-0.45394,-0.47806,-0.49547,-0.50574,-0.51289,-0.52182,-0.53477,-0.54951,-0.55978,-0.56558,-0.56871,-0.57094,-0.57228,-0.57228,-0.57049,-0.56603,-0.55978,-0.55174,-0.54504,-0.53924,-0.53432,-0.52986,-0.52495,-0.51914,-0.51334,-0.50842,-0.50351,-0.49905,-0.49458,-0.48833,-0.4794,-0.46645,-0.44858,-0.42447,-0.39812,-0.37981,-0.37981,-0.39589,-0.4142,-0.42581,-0.43027,-0.42894,-0.42313,-0.4142,-0.40259,-0.39053,-0.37937,-0.37044,-0.36463,-0.3615,-0.36374,-0.37088,-0.38473,-0.40259,-0.41777,-0.43206,-0.44233,-0.44635,-0.44501,-0.43653,-0.41286,-0.36418,-0.30747,-0.2713,-0.25344,-0.26058,-0.27576,-0.2847,-0.28023,-0.26773,-0.25478,-0.2454,-0.24138,-0.25076,-0.26639,-0.28782,-0.31685,-0.34409,-0.3691,-0.37088,-0.34677,-0.30524,-0.28648,-0.34945,-0.41598,-0.47002,-0.50306,-0.52271,-0.52986,-0.52495,-0.52539,-0.53879,-0.55754,-0.56558,-0.56648,-0.55665,-0.54683,-0.53611,-0.51735,-0.50038,-0.48431,-0.466,-0.44456,-0.41822,-0.38651,-0.34766,-0.31462,-0.2713,-0.21816,-0.1543,-0.079724,-0.023011,0.066748,0.15159,0.27127,0.3847,0.51554,0.66157,0.82635,1.0117,1.2175,1.4399,1.6904,1.9343,2.1817,2.4554,2.6675,2.8984,3.031,3.0851,3.1525,3.1337,2.9591,2.8042,2.6072,2.5085,2.3022,2.0754,1.8266,1.5712,1.3345,1.1019,0.80402,0.59726,0.40301,0.17839,-0.047572,-0.21994,-0.38964,-0.52763,-0.68214,-0.82593,-0.92372,-1.0246,-1.1157,-1.2234,-1.2993,-1.3783,-1.4417,-1.511,-1.5614,-1.6074,-1.6525,-1.6905,-1.7244,-1.7619,-1.7887,-1.8146,-1.8365,-1.8548,-1.8749,-1.8919,2
1.6703,1.5375,1.4176,1.3049,1.1992,1.0994,1.0031,0.90994,0.81991,0.73344,0.65231,0.57654,0.50656,0.44149,0.38176,0.32471,0.2739,0.22932,0.19099,0.15756,0.12636,0.094714,0.067971,0.049251,0.037216,0.026073,0.013147,0.00245,0.002004,0.014484,0.043456,0.096497,0.18341,0.3149,0.51325,0.8306,1.3271,1.9177,2.1361,1.6356,0.92866,0.43926,0.18832,0.085354,0.072874,0.12547,0.22754,0.35234,0.43703,0.39513,0.2213,0.017158,-0.13706,-0.23111,-0.28371,-0.31312,-0.33006,-0.34477,-0.36171,-0.37998,-0.39959,-0.42366,-0.45041,-0.47447,-0.49186,-0.50166,-0.50969,-0.51816,-0.53108,-0.54579,-0.55604,-0.56184,-0.5654,-0.56719,-0.56852,-0.56897,-0.56674,-0.56228,-0.5556,-0.54802,-0.54133,-0.53554,-0.53064,-0.52573,-0.52083,-0.51593,-0.50969,-0.50389,-0.49944,-0.49587,-0.49097,-0.48473,-0.47581,-0.46289,-0.44506,-0.42233,-0.39692,-0.3782,-0.3782,-0.39469,-0.41297,-0.42455,-0.42857,-0.42723,-0.42188,-0.41252,-0.40138,-0.38934,-0.37864,-0.37018,-0.36394,-0.36171,-0.36438,-0.37196,-0.38622,-0.4036,-0.41787,-0.43124,-0.44238,-0.44684,-0.44461,-0.43614,-0.41252,-0.36394,-0.30822,-0.27256,-0.25429,-0.26097,-0.27568,-0.28415,-0.28059,-0.2681,-0.25562,-0.24671,-0.24359,-0.25384,-0.26944,-0.29084,-0.31981,-0.34744,-0.3724,-0.37419,-0.35012,-0.30822,-0.29039,-0.35368,-0.41876,-0.47269,-0.50523,-0.52484,-0.53242,-0.52707,-0.52707,-0.54133,-0.55961,-0.56719,-0.56808,-0.55916,-0.5498,-0.53821,-0.51949,-0.503,-0.48696,-0.46913,-0.44773,-0.42233,-0.39112,-0.35101,-0.31713,-0.2739,-0.2222,-0.1589,-0.082684,-0.026077,0.064851,0.14954,0.26944,0.38443,0.51548,0.66168,0.82793,1.0138,1.2206,1.4435,1.6971,1.9431,2.1896,2.4651,2.6795,2.9081,3.0383,3.0971,3.164,3.1435,2.9683,2.8127,2.6122,2.5096,2.3024,2.0764,1.8264,1.566,1.3289,1.0954,0.79495,0.58991,0.39781,0.17227,-0.054157,-0.22532,-0.39335,-0.53108,-0.68575,-0.82838,-0.9251,-1.0249,-1.1163,-1.2242,-1.2991,-1.378,-1.4417,-1.5094,-1.5598,-1.6062,-1.6507,-1.6886,-1.7229,-1.7599,-1.7858,-1.8112,-1.833,-1.8518,-1.8718,-1.8888,2
1.6703,1.5368,1.4174,1.3043,1.1988,1.0995,1.0043,0.91209,0.82126,0.73355,0.65251,0.57727,0.50825,0.4428,0.38181,0.32526,0.2745,0.23043,0.19213,0.15785,0.12535,0.095517,0.069248,0.049658,0.037191,0.02606,0.012257,0.001126,0.000681,0.013148,0.042534,0.095517,0.18278,0.31324,0.51137,0.82749,1.3217,1.9112,2.1285,1.6303,0.92544,0.43657,0.18635,0.084386,0.07192,0.12446,0.22642,0.3493,0.43345,0.39294,0.21974,0.016265,-0.13823,-0.23307,-0.28605,-0.31455,-0.33147,-0.34661,-0.36308,-0.37955,-0.39914,-0.42363,-0.45035,-0.47439,-0.4922,-0.50244,-0.51001,-0.51891,-0.53227,-0.54652,-0.55631,-0.5621,-0.56566,-0.56834,-0.56967,-0.56967,-0.56789,-0.56344,-0.55676,-0.54964,-0.54251,-0.53717,-0.53227,-0.52782,-0.52248,-0.51669,-0.5109,-0.506,-0.5011,-0.4971,-0.49264,-0.48597,-0.47751,-0.46415,-0.44634,-0.42319,-0.39736,-0.37866,-0.37911,-0.39603,-0.41384,-0.42497,-0.42942,-0.42808,-0.42274,-0.41384,-0.40271,-0.39024,-0.38,-0.37198,-0.36575,-0.36263,-0.36531,-0.37288,-0.38668,-0.40404,-0.41873,-0.43254,-0.44278,-0.44678,-0.44545,-0.43743,-0.41384,-0.36575,-0.3101,-0.27403,-0.25578,-0.26246,-0.27715,-0.28605,-0.28205,-0.26958,-0.25667,-0.24687,-0.24376,-0.25444,-0.26958,-0.2914,-0.32078,-0.34839,-0.37332,-0.37466,-0.35106,-0.3101,-0.29184,-0.35418,-0.41873,-0.47216,-0.50511,-0.5247,-0.53183,-0.52648,-0.52648,-0.54029,-0.55854,-0.56655,-0.56745,-0.55899,-0.54964,-0.53806,-0.5198,-0.50199,-0.48597,-0.4686,-0.44678,-0.42007,-0.38935,-0.34928,-0.3141,-0.27136,-0.22016,-0.15649,-0.079462,-0.022917,0.068358,0.1534,0.27317,0.38715,0.51805,0.66453,0.83016,1.0145,1.2206,1.4437,1.6966,1.9428,2.1899,2.4655,2.6801,2.9121,3.0435,3.0978,3.1646,3.145,2.9673,2.8119,2.6165,2.515,2.3057,2.0786,1.8279,1.5693,1.3315,1.0964,0.79811,0.59196,0.39873,0.17343,-0.052302,-0.22372,-0.39247,-0.53004,-0.68454,-0.82702,-0.92364,-1.0238,-1.1142,-1.2219,-1.2972,-1.376,-1.4397,-1.5078,-1.5572,-1.6035,-1.6476,-1.6859,-1.7206,-1.7576,-1.7834,-1.8092,-1.831,-1.8497,-1.8698,-1.8862,2
1.6828,1.55,1.4292,1.3163,1.2115,1.1114,1.0145,0.91982,0.82999,0.74458,0.66226,0.58659,0.51711,0.45205,0.39054,0.33257,0.28123,0.23742,0.19892,0.1644,0.13298,0.102,0.074121,0.054649,0.042257,0.030309,0.015705,0.003313,0.000658,0.010394,0.035619,0.083414,0.16219,0.28123,0.46223,0.75254,1.2057,1.7527,1.9642,1.5044,0.8468,0.39452,0.16396,0.068367,0.055534,0.10156,0.19405,0.30778,0.38523,0.34717,0.1883,0.001101,-0.14007,-0.22637,-0.27505,-0.30293,-0.32151,-0.33833,-0.35559,-0.37373,-0.39498,-0.42064,-0.44631,-0.468,-0.48393,-0.49411,-0.50163,-0.51137,-0.52597,-0.54146,-0.55208,-0.55872,-0.5627,-0.56447,-0.5658,-0.5658,-0.56359,-0.55916,-0.55341,-0.54677,-0.54057,-0.53571,-0.53128,-0.5273,-0.52287,-0.51845,-0.51358,-0.50915,-0.50473,-0.5003,-0.49588,-0.49012,-0.48127,-0.46888,-0.45251,-0.43171,-0.4087,-0.39188,-0.39144,-0.4056,-0.42109,-0.43127,-0.43569,-0.43525,-0.43038,-0.42241,-0.41224,-0.40161,-0.39144,-0.38347,-0.3786,-0.37595,-0.37772,-0.38391,-0.39675,-0.41224,-0.42551,-0.4379,-0.4472,-0.45074,-0.44941,-0.44233,-0.42153,-0.37772,-0.32638,-0.29275,-0.27549,-0.2808,-0.29452,-0.30204,-0.2985,-0.28744,-0.27505,-0.26531,-0.26221,-0.27195,-0.287,-0.30647,-0.33214,-0.35648,-0.3786,-0.37949,-0.3578,-0.32019,-0.30381,-0.36134,-0.42153,-0.46977,-0.5003,-0.518,-0.5242,-0.51889,-0.51845,-0.53084,-0.54677,-0.55341,-0.55341,-0.54411,-0.53349,-0.51977,-0.49986,-0.48304,-0.46623,-0.44675,-0.42374,-0.39719,-0.3671,-0.32682,-0.29054,-0.24628,-0.19273,-0.12945,-0.053332,0.006411,0.098018,0.18476,0.30557,0.42196,0.55384,0.70209,0.86982,1.0566,1.2632,1.488,1.7403,1.9837,2.2315,2.5041,2.7157,2.9423,3.075,3.1303,3.1883,3.164,2.9914,2.8303,2.6249,2.5165,2.3081,2.0828,1.8319,1.5735,1.3336,1.0991,0.80343,0.59632,0.40116,0.17591,-0.050234,-0.22327,-0.39099,-0.53084,-0.68573,-0.82823,-0.92603,-1.0265,-1.1168,-1.2225,-1.2973,-1.3734,-1.4354,-1.5009,-1.5496,-1.5952,-1.6385,-1.6757,-1.7098,-1.7461,-1.7722,-1.7974,-1.8191,-1.8377,-1.858,-1.8748,2
1.6779,1.5449,1.4242,1.3133,1.2085,1.1069,1.0114,0.91861,0.82668,0.73962,0.65874,0.58405,0.51599,0.45147,0.38959,0.33082,0.28087,0.23801,0.19911,0.1642,0.13238,0.10188,0.075368,0.055922,0.042663,0.030731,0.016146,0.004656,0.002004,0.011727,0.036918,0.084649,0.16508,0.28485,0.46473,0.75597,1.2107,1.7565,1.9647,1.5038,0.84967,0.39843,0.16641,0.070948,0.059458,0.1063,0.19779,0.31049,0.38827,0.3507,0.19116,0.004214,-0.13633,-0.22339,-0.27289,-0.30029,-0.31753,-0.33388,-0.35156,-0.37056,-0.39222,-0.41741,-0.4426,-0.46514,-0.48149,-0.49121,-0.50005,-0.51066,-0.52392,-0.53894,-0.54999,-0.55662,-0.5606,-0.56325,-0.56458,-0.56414,-0.56148,-0.55751,-0.55176,-0.54469,-0.53806,-0.5332,-0.52966,-0.52569,-0.52171,-0.51773,-0.51287,-0.50845,-0.50403,-0.49961,-0.49475,-0.48812,-0.48016,-0.46823,-0.45188,-0.43067,-0.40768,-0.39177,-0.39177,-0.40592,-0.42094,-0.43067,-0.43553,-0.43553,-0.43111,-0.42271,-0.41299,-0.40194,-0.39222,-0.3847,-0.3794,-0.37763,-0.3794,-0.38559,-0.3984,-0.41299,-0.42625,-0.43906,-0.44834,-0.45188,-0.45011,-0.44348,-0.42271,-0.37852,-0.32725,-0.29455,-0.27731,-0.28305,-0.29675,-0.30471,-0.30029,-0.28924,-0.27775,-0.26803,-0.26493,-0.2751,-0.29013,-0.30913,-0.33432,-0.35819,-0.37984,-0.38028,-0.35863,-0.3215,-0.30604,-0.36437,-0.42448,-0.47309,-0.5027,-0.52082,-0.5279,-0.52303,-0.52215,-0.53452,-0.55088,-0.55751,-0.55706,-0.54778,-0.53673,-0.52348,-0.50491,-0.48635,-0.46867,-0.44967,-0.42713,-0.40061,-0.36879,-0.32902,-0.29366,-0.24947,-0.19687,-0.13235,-0.055892,0.002446,0.094372,0.18144,0.30165,0.41832,0.55091,0.69852,0.86558,1.0538,1.2629,1.4865,1.7384,1.985,2.2347,2.5057,2.7196,2.9472,3.0767,3.139,3.1964,3.1668,2.9887,2.8327,2.6298,2.5158,2.305,2.0787,1.8312,1.5736,1.3332,1.0989,0.80194,0.59378,0.39976,0.17657,-0.049262,-0.22251,-0.39089,-0.53011,-0.68302,-0.82665,-0.92433,-1.0242,-1.1139,-1.2195,-1.2942,-1.3711,-1.4326,-1.4984,-1.5479,-1.593,-1.6368,-1.6739,-1.7079,-1.7441,-1.7698,-1.795,-1.8171,-1.8356,-1.8555,-1.8728,2
