att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,target
1.8789,1.8253,1.6309,1.3184,0.92189,0.48268,0.044386,-0.35249,-0.67521,-0.90228,-1.0253,-1.0489,-0.98947,-0.87144,-0.72372,-0.5751,-0.45021,-0.36626,-0.33103,-0.34234,-0.38897,-0.45278,-0.51179,-0.54365,-0.52896,-0.4541,-0.31316,-0.10873,0.14847,0.44101,0.74702,1.0429,1.3062,1.5184,1.6666,1.7451,1.7558,1.7074,1.6144,1.495,1.3688,1.2547,1.1683,1.1203,1.1156,1.1522,1.2222,1.3124,1.406,1.4844,1.5297,1.5268,1.4648,1.3389,1.1505,0.90775,0.62415,0.31746,0.007662,-0.28515,-0.54296,-0.75168,-0.90252,-0.99273,-1.0255,-1.0095,-0.95711,-0.88316,-0.80275,-0.72949,-0.67403,-0.643,-0.63861,-0.65894,-0.69861,-0.75001,-0.80467,-0.85555,-0.89502,-0.91901,-0.92651,-0.91924,-0.90103,-0.87696,-0.85242,-0.8322,-0.81949,-0.81586,-0.82104,-0.83311,-0.84901,-0.8652,-0.8784,-0.88593,-0.88625,-0.87925,-0.86609,-0.84892,-0.83042,10
1.323,1.7435,2.1112,2.3894,2.5466,2.5607,2.4226,2.139,1.7326,1.2406,0.71147,0.19931,-0.24194,-0.56519,-0.73606,-0.73733,-0.57143,-0.26038,0.15673,0.62847,1.0974,1.5071,1.8092,1.9692,1.9702,1.8145,1.5228,1.1306,0.68299,0.22864,-0.18666,-0.52558,-0.76338,-0.88996,-0.90981,-0.83985,-0.70576,-0.53724,-0.36326,-0.20776,-0.086635,-0.00624,0.036317,0.051393,0.053867,0.059624,0.082098,0.12947,0.20297,0.29648,0.39763,0.48982,0.55521,0.57777,0.54611,0.45552,0.30893,0.11669,-0.1049,-0.33582,-0.55517,-0.74401,-0.88787,-0.9784,-1.0142,-1.0006,-0.94835,-0.87167,-0.78618,-0.7065,-0.64434,-0.60719,-0.59772,-0.614,-0.65037,-0.69873,-0.75013,-0.797,-0.83194,-0.85105,-0.85364,-0.84176,-0.81955,-0.79229,-0.76567,-0.74467,-0.73132,-0.72709,-0.73176,-0.7436,-0.75988,-0.77742,-0.79317,-0.80468,-0.81044,-0.81004,-0.80411,-0.79406,-0.78179,10
-0.37806,4.5569,6.9269,3.5408,-0.6764,-0.97134,0.53534,0.45001,-0.26832,0.13395,0.70385,0.45574,0.23906,0.56693,0.74325,0.52191,0.41125,0.54634,0.62688,0.56267,0.444,0.31189,0.23674,0.25207,0.28872,0.27794,0.24451,0.23451,0.23249,0.20828,0.1908,0.19927,0.20324,0.18219,0.16215,0.14427,0.096603,0.034537,0.003955,-0.004252,-0.035014,-0.071781,-0.082439,-0.08843,-0.11731,-0.13662,-0.13119,-0.13972,-0.17194,-0.18377,-0.17273,-0.188,-0.22805,-0.24802,-0.25094,-0.2798,-0.32481,-0.34853,-0.35655,-0.38025,-0.40866,-0.41373,-0.40604,-0.41913,-0.45182,-0.46873,-0.45858,-0.45107,-0.46844,-0.48649,-0.47897,-0.46199,-0.46903,-0.49609,-0.51584,-0.51929,-0.51727,-0.51081,-0.49355,-0.47921,-0.49302,-0.52615,-0.53385,-0.50604,-0.48939,-0.50821,-0.52116,-0.50318,-0.49234,-0.51171,-0.52486,-0.515,-0.51691,-0.53872,-0.54239,-0.52298,-0.52101,-0.54355,-0.55042,9
-0.5335,1.0998,2.9642,4.4075,4.8992,4.2787,2.8298,1.1417,-0.16882,-0.72942,-0.54403,0.067181,0.67028,0.9433,0.80855,0.41857,0.027801,-0.16289,-0.10264,0.1125,0.32119,0.3983,0.31644,0.14318,-0.012115,-0.062831,0.014132,0.17736,0.35112,0.46529,0.48431,0.41559,0.2989,0.18499,0.11314,0.095809,0.11541,0.13389,0.11161,0.027416,-0.10951,-0.26296,-0.38757,-0.4518,-0.44554,-0.3957,-0.343,-0.31874,-0.33045,-0.36404,-0.39625,-0.40928,-0.40102,-0.38395,-0.37463,-0.38125,-0.40101,-0.42332,-0.43781,-0.43982,-0.43421,-0.4305,-0.43622,-0.45085,-0.46846,-0.48114,-0.48379,-0.47666,-0.46581,-0.45882,-0.45941,-0.46664,-0.477,-0.48667,-0.49275,-0.49554,-0.49736,-0.50054,-0.50432,-0.50704,-0.50696,-0.50365,-0.49818,-0.49303,-0.49045,-0.49108,-0.49351,-0.4959,-0.49742,-0.4989,-0.50235,-0.50945,-0.51973,-0.52971,-0.53446,-0.53021,-0.51676,-0.49787,-0.48006,10
-0.69844,1.2972,2.4512,2.0563,2.3496,3.8291,4.1081,2.5773,1.5316,2.0487,2.6457,2.2563,1.6212,1.5179,1.5142,0.96624,0.18213,-0.12918,0.018585,0.10372,0.007701,-0.04118,-0.052767,-0.14613,-0.25054,-0.23597,-0.17498,-0.18931,-0.24004,-0.22826,-0.19223,-0.21854,-0.22967,-0.17708,-0.1678,-0.23641,-0.26978,-0.2568,-0.28142,-0.31075,-0.29616,-0.30438,-0.35581,-0.35664,-0.30826,-0.32195,-0.39771,-0.43472,-0.40833,-0.37514,-0.36366,-0.37319,-0.40244,-0.42721,-0.42056,-0.40166,-0.42256,-0.4769,-0.49022,-0.4411,-0.41088,-0.44031,-0.45155,-0.41436,-0.41082,-0.45873,-0.46725,-0.42311,-0.41106,-0.44754,-0.48389,-0.51207,-0.53727,-0.52933,-0.4955,-0.49956,-0.55095,-0.57377,-0.52743,-0.48198,-0.50312,-0.54212,-0.53839,-0.53658,-0.58028,-0.60278,-0.56401,-0.54475,-0.58906,-0.61288,-0.56423,-0.51616,-0.53046,-0.57087,-0.5951,-0.62514,-0.67776,-0.70321,-0.65281,1
2.815,4.6399,5.4922,4.7804,2.8094,0.64086,-0.66018,-0.76392,-0.18096,0.29911,0.28034,-0.049173,-0.2746,-0.2098,-0.011652,0.071249,-0.023409,-0.1568,-0.18469,-0.10925,-0.040245,-0.050198,-0.10653,-0.13552,-0.11314,-0.080526,-0.083103,-0.1179,-0.14967,-0.15146,-0.13505,-0.13412,-0.15134,-0.17797,-0.19985,-0.20437,-0.19178,-0.17237,-0.15765,-0.15572,-0.16542,-0.17911,-0.18984,-0.19353,-0.1931,-0.19598,-0.20489,-0.21748,-0.2261,-0.22301,-0.20976,-0.19557,-0.1916,-0.20418,-0.22741,-0.24905,-0.26024,-0.25832,-0.25166,-0.25205,-0.26388,-0.28278,-0.29709,-0.29744,-0.28446,-0.26664,-0.25539,-0.25729,-0.26946,-0.28488,-0.29629,-0.30003,-0.29812,-0.29307,-0.28498,-0.27494,-0.26452,-0.25785,-0.2581,-0.26008,-0.25087,-0.216,-0.15379,-0.086846,-0.054196,-0.088668,-0.19363,-0.33302,-0.45105,-0.50698,-0.49815,-0.46286,-0.452,-0.49055,-0.55929,-0.60343,-0.56818,-0.43872,-0.25167,10
2.0095,4.7233,5.9671,4.4403,1.2956,-0.97588,-1.1518,-0.2304,0.18582,-0.23787,-0.67361,-0.55093,-0.19498,-0.12711,-0.33073,-0.45287,-0.3719,-0.27747,-0.31035,-0.39296,-0.40666,-0.36311,-0.35204,-0.399,-0.44084,-0.40515,-0.32393,-0.28808,-0.35334,-0.4192,-0.3144,-0.02641,0.25281,0.34724,0.30072,0.27742,0.31594,0.29266,0.13158,-0.059093,-0.12852,-0.07884,-0.042089,-0.089022,-0.15694,-0.1708,-0.1498,-0.15782,-0.19829,-0.22489,-0.22331,-0.22858,-0.2594,-0.28615,-0.28381,-0.27255,-0.28784,-0.32178,-0.33959,-0.3299,-0.32006,-0.33782,-0.36819,-0.38627,-0.3835,-0.3739,-0.36503,-0.34981,-0.33253,-0.32826,-0.34913,-0.38024,-0.38991,-0.35832,-0.30677,-0.28556,-0.32111,-0.37388,-0.36455,-0.26392,-0.11859,0.02475,0.18751,0.39614,0.57662,0.61604,0.53968,0.53473,0.69148,0.806,0.58423,0.031927,-0.48802,-0.66864,-0.58563,-0.52203,-0.56705,-0.56381,-0.41668,5
-0.44928,0.47719,1.6076,2.7392,3.6534,4.173,4.2084,3.7795,3.006,2.0704,1.1669,0.45028,0.002386,-0.17799,-0.15927,-0.044336,0.067138,0.10879,0.061195,-0.052463,-0.18448,-0.28591,-0.32591,-0.30098,-0.23235,-0.15426,-0.099072,-0.085199,-0.11233,-0.16442,-0.21842,-0.25431,-0.26244,-0.24589,-0.21734,-0.19269,-0.18427,-0.1964,-0.22481,-0.25946,-0.28925,-0.30643,-0.309,-0.30058,-0.28802,-0.27821,-0.27536,-0.27991,-0.28907,-0.29861,-0.30501,-0.30685,-0.30515,-0.3027,-0.30265,-0.30876,-0.31949,-0.33215,-0.3454,-0.35778,-0.3687,-0.37661,-0.38114,-0.38348,-0.38526,-0.38804,-0.39227,-0.39757,-0.403,-0.40728,-0.40937,-0.40852,-0.40491,-0.39958,-0.39406,-0.39003,-0.38844,-0.38974,-0.3938,-0.39995,-0.40731,-0.41469,-0.42132,-0.42692,-0.43161,-0.43591,-0.44004,-0.44433,-0.44897,-0.45389,-0.45887,-0.4633,-0.46671,-0.46885,-0.46969,-0.46958,-0.46872,-0.46759,-0.46661,10
-2.3801,-0.8499,0.81321,1.5959,1.3177,0.69326,0.44006,0.59852,0.73619,0.62784,0.45724,0.42699,0.47327,0.42153,0.30316,0.28423,0.37969,0.42174,0.3066,0.17921,0.22277,0.4,0.50008,0.41466,0.28525,0.29209,0.43791,0.56959,0.59655,0.58808,0.62982,0.7214,0.77018,0.75265,0.7435,0.80698,0.92875,1.0239,1.0538,1.0223,0.93435,0.79451,0.63293,0.54276,0.56934,0.65785,0.70132,0.65452,0.59488,0.59328,0.64033,0.66523,0.64437,0.63237,0.63794,0.59921,0.4471,0.23705,0.10924,0.10648,0.13546,0.070643,-0.064763,-0.1453,-0.10975,-0.033224,-0.029105,-0.087711,-0.12,-0.078789,-0.016017,0.001599,0.004676,0.062047,0.1859,0.28291,0.25545,0.12614,0.017372,0.036812,0.12891,0.1026,-0.20456,-0.76959,-1.3669,-1.7716,-1.9301,-1.9659,-2.0183,-2.0943,-2.1266,-2.09,-2.0558,-2.0996,-2.21,-2.3214,-2.3781,-2.3805,-2.3443,6
0.64682,0.80588,0.96127,1.1107,1.2517,1.3821,1.4997,1.6024,1.6884,1.7562,1.8047,1.8328,1.8401,1.8265,1.7924,1.7385,1.666,1.5764,1.4716,1.3539,1.2258,1.0901,0.94954,0.8072,0.66601,0.52889,0.39859,0.27769,0.16847,0.072891,-0.007473,-0.071464,-0.11838,-0.14797,-0.16049,-0.15663,-0.1375,-0.10464,-0.059954,-0.005649,0.055826,0.12185,0.18968,0.25659,0.31985,0.37691,0.42537,0.46313,0.48837,0.49966,0.49593,0.47658,0.44142,0.39069,0.32508,0.24562,0.15376,0.051217,-0.060011,-0.17773,-0.29962,-0.42327,-0.5463,-0.66639,-0.78133,-0.88912,-0.98798,-1.0764,-1.1533,-1.2178,-1.2693,-1.3078,-1.3334,-1.3466,-1.3483,-1.3396,-1.3217,-1.2961,-1.2644,-1.2282,-1.1892,-1.149,-1.1092,-1.0711,-1.0361,-1.0053,-0.97936,-0.95903,-0.94467,-0.93642,-0.93422,-0.93778,-0.94662,-0.9601,-0.97747,-0.99786,-1.0203,-1.044,-1.0679,10
0.070016,1.6059,3.278,4.4866,4.7901,4.1315,2.8577,1.5243,0.60406,0.27369,0.38628,0.62424,0.71649,0.58267,0.32982,0.13297,0.098573,0.201,0.32122,0.34308,0.23251,0.048028,-0.11194,-0.17806,-0.14802,-0.074194,-0.019536,-0.016474,-0.056185,-0.10636,-0.13811,-0.14292,-0.13163,-0.12176,-0.12443,-0.14074,-0.1655,-0.19103,-0.21206,-0.22706,-0.23801,-0.24131,-0.24481,-0.25675,-0.27744,-0.3024,-0.32601,-0.34437,-0.3548,-0.36075,-0.36767,-0.37793,-0.39026,-0.40127,-0.40762,-0.40582,-0.39708,-0.38523,-0.37373,-0.36471,-0.35938,-0.35825,-0.36038,-0.36574,-0.37435,-0.38503,-0.39533,-0.40315,-0.4073,-0.40714,-0.40456,-0.40313,-0.40624,-0.41559,-0.43126,-0.45122,-0.47086,-0.48576,-0.49338,-0.49387,-0.48945,-0.48455,-0.48364,-0.48865,-0.49888,-0.51163,-0.52356,-0.53183,-0.5363,-0.53926,-0.54371,-0.55201,-0.5646,-0.57932,-0.59143,-0.59638,-0.59155,-0.57746,-0.55853,1
-1.0107,1.4229,4.0526,4.9901,4.0154,2.4219,1.2678,0.57494,0.072148,-0.17792,-0.13582,-0.099622,-0.3111,-0.585,-0.65348,-0.57185,-0.5588,-0.62117,-0.62908,-0.58956,-0.61274,-0.68241,-0.68031,-0.61295,-0.60582,-0.66508,-0.6101,-0.31452,0.11033,0.38733,0.4084,0.31361,0.3141,0.44445,0.56412,0.54946,0.44864,0.41628,0.5156,0.6407,0.64052,0.51797,0.42956,0.49194,0.61521,0.63503,0.56162,0.59402,0.81577,1.0081,0.88666,0.47822,0.11014,0.024239,0.13384,0.20542,0.16962,0.13229,0.17055,0.20731,0.1479,0.020475,-0.048405,-0.021828,-0.010914,-0.12955,-0.31674,-0.40642,-0.35174,-0.27727,-0.29135,-0.34816,-0.37764,-0.40896,-0.50414,-0.60634,-0.62068,-0.57057,-0.57364,-0.6552,-0.72286,-0.72034,-0.70574,-0.73789,-0.77824,-0.76964,-0.73194,-0.73314,-0.78244,-0.8337,-0.85399,-0.85696,-0.86051,-0.8687,-0.88678,-0.9249,-0.97004,-0.98565,-0.95624,7
-0.38439,-0.2403,-0.11893,-0.073273,-0.13019,-0.27398,-0.44713,-0.57019,-0.57571,-0.44177,-0.21029,0.021081,0.13407,0.040508,-0.27035,-0.70914,-1.101,-1.2379,-0.95164,-0.18327,0.97953,2.3131,3.5159,4.2976,4.4679,3.996,3.0184,1.7944,0.62364,-0.24398,-0.67633,-0.68373,-0.3956,-0.001524,0.31926,0.45475,0.38488,0.17023,-0.08599,-0.28486,-0.36853,-0.33506,-0.22886,-0.11468,-0.047928,-0.05387,-0.12253,-0.21885,-0.30141,-0.34071,-0.32947,-0.28207,-0.22506,-0.18435,-0.17424,-0.19405,-0.23098,-0.26765,-0.29004,-0.29239,-0.278,-0.25574,-0.23531,-0.22281,-0.21931,-0.22193,-0.22639,-0.2298,-0.23161,-0.23362,-0.23836,-0.24839,-0.2632,-0.27741,-0.28915,-0.29727,-0.3019,-0.30343,-0.30306,-0.30255,-0.3033,-0.30609,-0.31026,-0.31497,-0.31953,-0.32384,-0.32866,-0.33493,-0.34389,-0.35604,-0.37044,-0.38441,-0.39408,-0.39568,-0.38669,-0.36685,-0.33833,-0.30558,-0.27411,10
-0.2697,0.24639,0.84284,1.4579,2.022,2.4691,2.748,2.8313,2.72,2.4435,2.0542,1.6184,1.2049,0.87378,0.66713,0.60324,0.67538,0.85484,1.0975,1.3524,1.5707,1.7132,1.7556,1.6908,1.5274,1.2871,0.99872,0.6938,0.40102,0.14276,-0.066873,-0.22248,-0.32626,-0.38607,-0.41301,-0.41903,-0.41507,-0.40961,-0.40814,-0.41293,-0.42364,-0.43807,-0.45316,-0.46591,-0.47419,-0.47722,-0.47572,-0.47177,-0.46832,-0.46848,-0.4748,-0.48866,-0.50986,-0.53663,-0.56594,-0.59414,-0.61771,-0.63404,-0.64191,-0.64176,-0.63549,-0.626,-0.6165,-0.60993,-0.60767,-0.61018,-0.61667,-0.62549,-0.63462,-0.64386,-0.64968,-0.65204,-0.65213,-0.65182,-0.65294,-0.65749,-0.66491,-0.67439,-0.68481,-0.69477,-0.70302,-0.70937,-0.71322,-0.71469,-0.71516,-0.71621,-0.71908,-0.72469,-0.73244,-0.7401,-0.74596,-0.74832,-0.74586,-0.73814,-0.7257,-0.7096,-0.69201,-0.67549,-0.66247,9
-0.31954,0.85662,2.2441,3.5058,4.3161,4.4745,3.9745,3.0009,1.8561,0.85,0.19587,-0.046252,0.036686,0.2712,0.47978,0.55026,0.46394,0.27977,0.088453,-0.036498,-0.069388,-0.033718,0.020464,0.047593,0.029065,-0.022972,-0.07863,-0.11072,-0.11001,-0.088895,-0.07222,-0.082318,-0.12653,-0.19411,-0.26269,-0.31024,-0.32548,-0.31195,-0.28472,-0.26188,-0.25595,-0.26898,-0.29349,-0.31747,-0.33084,-0.32913,-0.31529,-0.2971,-0.28549,-0.28299,-0.29029,-0.30593,-0.32532,-0.34116,-0.34624,-0.33841,-0.32028,-0.29878,-0.2812,-0.27491,-0.28378,-0.30715,-0.33874,-0.3704,-0.39493,-0.40851,-0.41146,-0.40804,-0.40495,-0.40815,-0.42032,-0.43929,-0.46011,-0.47683,-0.48544,-0.48439,-0.47635,-0.46663,-0.4609,-0.46252,-0.47149,-0.48505,-0.49896,-0.50939,-0.51399,-0.51336,-0.51021,-0.50827,-0.51004,-0.51664,-0.52722,-0.53952,-0.55033,-0.55688,-0.55782,-0.55337,-0.54491,-0.53422,-0.52322,10
1.9781,1.9605,1.9194,1.8562,1.7724,1.6701,1.5514,1.4191,1.2759,1.1249,0.96903,0.81161,0.65574,0.50448,0.36079,0.22741,0.10683,0.00127,-0.087416,-0.15773,-0.2086,-0.23936,-0.24975,-0.23997,-0.21064,-0.16277,-0.09777,-0.017399,0.076277,0.18093,0.29401,0.4128,0.53451,0.65628,0.77526,0.8887,0.99395,1.0886,1.1703,1.2372,1.2877,1.3203,1.3342,1.3288,1.3039,1.2597,1.1967,1.1158,1.0183,0.90563,0.77961,0.64222,0.49565,0.3422,0.18423,0.024169,-0.13561,-0.29278,-0.44513,-0.59061,-0.72736,-0.85374,-0.96834,-1.07,-1.1579,-1.2315,-1.2905,-1.335,-1.3651,-1.3816,-1.3851,-1.3766,-1.3575,-1.3289,-1.2924,-1.2495,-1.2018,-1.1508,-1.0982,-1.0454,-0.99395,-0.94505,-0.89989,-0.8595,-0.82471,-0.79618,-0.77438,-0.75958,-0.75189,-0.7512,-0.75727,-0.76967,-0.78787,-0.81119,-0.83886,-0.87005,-0.90388,-0.93942,-0.97575,10
3.0095,4.3944,4.9293,4.306,2.7475,0.92085,-0.43512,-0.92086,-0.64888,-0.083099,0.31604,0.37502,0.23289,0.1397,0.21626,0.36209,0.3678,0.12313,-0.25596,-0.48475,-0.31573,0.25937,0.97126,1.4374,1.4141,0.95401,0.35167,-0.0738,-0.18623,-0.080604,0.038701,0.041754,-0.063023,-0.17772,-0.21166,-0.17285,-0.12887,-0.13171,-0.17929,-0.23177,-0.25388,-0.24375,-0.22578,-0.22574,-0.25372,-0.29692,-0.33038,-0.33658,-0.31552,-0.28496,-0.26801,-0.27455,-0.29629,-0.31862,-0.33083,-0.33703,-0.3463,-0.35598,-0.3561,-0.34283,-0.32524,-0.3206,-0.33759,-0.36513,-0.38399,-0.3848,-0.37573,-0.37487,-0.39067,-0.41221,-0.42163,-0.4121,-0.39532,-0.39235,-0.41332,-0.44757,-0.47362,-0.47631,-0.45772,-0.43327,-0.41728,-0.41404,-0.41999,-0.43038,-0.44422,-0.46201,-0.47985,-0.48988,-0.48682,-0.47347,-0.46117,-0.46247,-0.4815,-0.51182,-0.54073,-0.55634,-0.55409,-0.53756,-0.51522,2
-0.53181,1.1487,3.0087,4.3304,4.6032,3.7949,2.3688,1.0298,0.34952,0.4837,1.1385,1.7869,1.9911,1.6371,0.95222,0.32176,0.0379,0.13967,0.42769,0.62156,0.5439,0.21435,-0.19123,-0.4707,-0.52039,-0.38022,-0.18428,-0.064376,-0.074063,-0.17601,-0.28682,-0.33912,-0.31885,-0.26045,-0.21309,-0.20609,-0.23605,-0.27774,-0.30551,-0.30877,-0.294,-0.27863,-0.27074,-0.27553,-0.29376,-0.32133,-0.34879,-0.36946,-0.38043,-0.38141,-0.3748,-0.36763,-0.36613,-0.37081,-0.37877,-0.38594,-0.39015,-0.39046,-0.39082,-0.39579,-0.407,-0.42189,-0.43573,-0.44445,-0.44646,-0.44401,-0.44157,-0.44315,-0.44917,-0.45753,-0.46467,-0.46758,-0.46551,-0.46083,-0.45762,-0.45904,-0.46612,-0.47715,-0.48834,-0.49501,-0.49468,-0.48802,-0.47845,-0.47055,-0.46809,-0.47218,-0.48045,-0.48898,-0.49494,-0.49855,-0.50215,-0.50898,-0.52009,-0.53251,-0.53998,-0.53672,-0.52116,-0.49723,-0.47307,10
-0.78303,0.063402,1.0807,2.131,3.0596,3.7254,4.0289,3.9317,3.4641,2.7172,1.8233,0.92835,0.1628,-0.38189,-0.66671,-0.70721,-0.56311,-0.31976,-0.066346,0.12446,0.21027,0.18346,0.067109,-0.095799,-0.25684,-0.37499,-0.42633,-0.40788,-0.33532,-0.2362,-0.14098,-0.074657,-0.050913,-0.0702,-0.12151,-0.18696,-0.24747,-0.28796,-0.30067,-0.28606,-0.25138,-0.20779,-0.16682,-0.13741,-0.1241,-0.12664,-0.14094,-0.16075,-0.17954,-0.19218,-0.19584,-0.19031,-0.17759,-0.16117,-0.14507,-0.13302,-0.12778,-0.13074,-0.14177,-0.15931,-0.18055,-0.20202,-0.22029,-0.23264,-0.23777,-0.2383,-0.23279,-0.22477,-0.21869,-0.2183,-0.22556,-0.24015,-0.2581,-0.27478,-0.28553,-0.28707,-0.27892,-0.26375,-0.24691,-0.23608,-0.23925,-0.26278,-0.30993,-0.37943,-0.46564,-0.55989,-0.6519,-0.73175,-0.79196,-0.82825,-0.84067,-0.83329,-0.81292,-0.78747,-0.76454,-0.74908,-0.74362,-0.74795,-0.75953,10
0.098949,0.82231,1.6473,2.4717,3.1837,3.6818,3.8926,3.7846,3.3743,2.7229,1.9253,1.0931,0.33439,-0.264,-0.64991,-0.8118,-0.77663,-0.60064,-0.3554,-0.11233,0.071057,0.16048,0.14835,0.051201,-0.097633,-0.25796,-0.39288,-0.47672,-0.49943,-0.46668,-0.39637,-0.31266,-0.23933,-0.19411,-0.18523,-0.21071,-0.26022,-0.31877,-0.37104,-0.40524,-0.41557,-0.40285,-0.37349,-0.33712,-0.30374,-0.28123,-0.27366,-0.28083,-0.29896,-0.32212,-0.34414,-0.36012,-0.36747,-0.36623,-0.35859,-0.348,-0.33804,-0.33148,-0.32964,-0.33234,-0.33821,-0.34526,-0.35158,-0.35593,-0.35743,-0.35638,-0.35371,-0.35061,-0.34813,-0.3488,-0.34983,-0.35103,-0.35238,-0.35383,-0.35533,-0.35695,-0.35832,-0.35925,-0.35972,-0.3598,-0.35964,-0.35952,-0.35963,-0.36014,-0.36121,-0.36288,-0.3651,-0.36768,-0.37033,-0.37263,-0.37426,-0.375,-0.37477,-0.37368,-0.37199,-0.37003,-0.36822,-0.36698,-0.36661,10
0.023552,0.5018,1.0417,1.6063,2.1531,2.6386,3.0226,3.272,3.3648,3.2921,3.0593,2.6855,2.2016,1.6471,1.0659,0.50229,-0.00394,-0.42079,-0.72694,-0.91322,-0.98264,-0.94915,-0.83529,-0.669,-0.48011,-0.29686,-0.14288,-0.034994,0.018012,0.015534,-0.035707,-0.12333,-0.23152,-0.34343,-0.44354,-0.51954,-0.56366,-0.57323,-0.55056,-0.5021,-0.43719,-0.36647,-0.30031,-0.24745,-0.2139,-0.20243,-0.2125,-0.24065,-0.28128,-0.32765,-0.37293,-0.41115,-0.43797,-0.45109,-0.45041,-0.43774,-0.4164,-0.39055,-0.36453,-0.3422,-0.32646,-0.3189,-0.31979,-0.32811,-0.34191,-0.35866,-0.3757,-0.39068,-0.40179,-0.40801,-0.40918,-0.40588,-0.39927,-0.39085,-0.3822,-0.37474,-0.3695,-0.36707,-0.36755,-0.3706,-0.37556,-0.38159,-0.38781,-0.39355,-0.39817,-0.40126,-0.40272,-0.40272,-0.40157,-0.39963,-0.39729,-0.39526,-0.39418,-0.39269,-0.39086,-0.38882,-0.38668,-0.38458,-0.38265,10
0.37098,0.53807,0.70544,0.87061,1.031,1.1841,1.3273,1.4581,1.5743,1.6737,1.7546,1.8155,1.8554,1.8735,1.8696,1.8439,1.7971,1.7303,1.6451,1.5433,1.4273,1.2996,1.1631,1.0208,0.87564,0.73084,0.58938,0.45413,0.32777,0.21268,0.1109,0.024065,-0.0466,-0.10035,-0.13693,-0.15653,-0.15982,-0.14792,-0.12234,-0.084951,-0.037941,0.016283,0.075146,0.13598,0.19613,0.25296,0.30401,0.34701,0.37997,0.4012,0.40937,0.40355,0.38324,0.34834,0.29917,0.23644,0.16122,0.074911,-0.020794,-0.12399,-0.23262,-0.3445,-0.45743,-0.56923,-0.67781,-0.78124,-0.87777,-0.96592,-1.0444,-1.1124,-1.1693,-1.2147,-1.2486,-1.2716,-1.284,-1.2868,-1.2811,-1.268,-1.249,-1.2255,-1.1988,-1.1705,-1.1419,-1.1142,-1.0886,-1.0659,-1.047,-1.0324,-1.0224,-1.0171,-1.0164,-1.0201,-1.0277,-1.0386,-1.0521,-1.0676,-1.084,-1.1007,-1.1168,10
1.9402,2.9001,3.5785,3.7731,3.4024,2.5466,1.4311,0.3475,-0.44977,-0.83201,-0.82739,-0.58948,-0.3161,-0.16015,-0.17097,-0.29186,-0.4065,-0.40774,-0.25256,0.019559,0.31094,0.51587,0.5713,0.48287,0.31833,0.17394,0.13182,0.22617,0.43292,0.68469,0.90327,1.0338,1.0668,1.0383,1.0089,1.0306,1.1173,1.2336,1.3082,1.2667,1.0681,0.73121,0.33077,-0.034379,-0.28152,-0.37383,-0.33527,-0.23835,-0.16456,-0.16672,-0.24982,-0.3771,-0.4949,-0.56132,-0.56525,-0.52665,-0.48094,-0.45792,-0.46838,-0.50287,-0.54144,-0.56533,-0.56796,-0.55609,-0.54355,-0.54072,-0.55121,-0.5717,-0.59562,-0.61574,-0.62943,-0.6383,-0.64616,-0.65299,-0.65846,-0.66201,-0.66424,-0.66408,-0.66339,-0.6649,-0.6711,-0.6795,-0.6885,-0.69705,-0.70499,-0.71166,-0.71734,-0.72232,-0.72675,-0.72944,-0.73021,-0.72989,-0.73042,-0.73334,-0.73983,-0.74931,-0.75917,-0.76482,-0.76228,3
0.091053,0.62722,1.2097,1.7898,2.315,2.7353,3.0095,3.1105,3.0294,2.7769,2.3821,1.8895,1.3535,0.83132,0.37663,0.032556,-0.17322,-0.23138,-0.15154,0.039848,0.30356,0.59331,0.86215,1.0686,1.1819,1.1855,1.0785,0.87459,0.59992,0.28845,-0.02284,-0.29902,-0.51167,-0.6421,-0.68306,-0.6388,-0.52354,-0.35884,-0.17017,0.016608,0.17864,0.29848,0.36565,0.37704,0.33634,0.25255,0.13814,0.006902,-0.12789,-0.25509,-0.36664,-0.45796,-0.52771,-0.57726,-0.60983,-0.62951,-0.64046,-0.64629,-0.64968,-0.65231,-0.65495,-0.65769,-0.66032,-0.6625,-0.66401,-0.66488,-0.66533,-0.66569,-0.66631,-0.66744,-0.66912,-0.67124,-0.67352,-0.67566,-0.67741,-0.67868,-0.67959,-0.68077,-0.68231,-0.68464,-0.68824,-0.69336,-0.69998,-0.70776,-0.71645,-0.7257,-0.73295,-0.73752,-0.73909,-0.73777,-0.73407,-0.72878,-0.72313,-0.71797,-0.71407,-0.71214,-0.71261,-0.71555,-0.72063,4
