att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,target
1.7504,1.6169,1.4642,1.3119,1.159,1.0078,0.85902,0.71192,0.58862,0.44954,0.31435,0.20741,0.10701,0.064243,-0.027715,-0.11266,-0.17346,-0.25377,-0.30224,-0.39215,-0.4171,-0.44694,-0.5219,-0.56953,-0.60398,-0.62447,-0.63049,-0.75529,-0.79134,-0.85103,-0.99757,-1.0698,-1.2195,-1.3494,-1.4677,-1.5912,-1.6332,-1.7302,-1.7826,-1.7569,-1.6902,-1.5569,-1.3986,-1.2663,-1.129,-0.98219,-0.83237,-0.67765,-0.52079,-0.36089,-0.20139,-0.041162,0.11965,0.28095,0.44264,0.60121,0.76333,0.92572,1.0883,1.2511,1.4141,1.5815,1.7448,1.9128,2.0309,1.9654,1.8103,1.6516,1.4892,1.3271,1.1685,1.0066,0.84512,0.68393,0.52315,0.36522,0.20517,0.045746,-0.11291,-0.27063,-0.42719,-0.58227,-0.73464,-0.8826,-1.0246,-1.1587,-1.2817,-1.4074,-1.4883,-1.4917,-1.4332,-1.3194,-1.214,-1.0689,-0.98368,-0.83274,-0.67854,-0.59478,-0.43336,-0.30215,-0.18122,-0.14193,-0.038514,0.00084,0.00651,0.064243,0.076877,0.077183,0.14497,0.13872,0.18484,0.18536,0.23259,0.27608,0.30899,0.3787,0.39705,0.47275,0.5728,0.67414,0.77878,0.87476,0.99336,1.1194,1.2696,1.4225,1.5767,1.731,13
1.4908,1.4244,1.3299,1.2732,1.1932,1.1548,1.1239,0.96584,0.88391,0.87915,0.88264,0.8712,0.77199,0.73651,0.69717,0.58838,0.55362,0.64709,0.56594,0.49489,0.40946,0.33664,0.37078,0.34424,0.24367,0.13168,0.015787,-0.093757,-0.19619,-0.082867,-0.099969,-0.20776,-0.3751,-0.60246,-0.64627,-0.71142,-0.87445,-1.0231,-1.1892,-1.2868,-1.389,-1.4699,-1.5746,-1.6579,-1.7204,-1.7588,-1.5611,-1.3851,-1.2261,-1.0495,-0.88038,-0.67658,-0.50621,-0.33546,-0.1644,0.036511,0.20428,0.37298,0.54248,0.7105,0.91488,1.0862,1.2588,1.4325,1.642,1.8151,1.9249,1.9035,1.7039,1.5209,1.3371,1.1572,0.98226,0.77379,0.60127,0.43026,0.25891,0.053635,-0.11631,-0.28882,-0.45754,-0.62954,-0.83568,-1.0119,-1.1836,-1.3599,-1.5705,-1.7467,-1.7199,-1.7022,-1.6818,-1.6123,-1.553,-1.5001,-1.4022,-1.2631,-1.1923,-1.0691,-0.92336,-0.78056,-0.7851,-0.70594,-0.57699,-0.43259,-0.31145,-0.28262,-0.2762,-0.19241,-0.086919,-0.10963,-0.027989,0.090803,0.23488,0.31019,0.24329,0.28616,0.41091,0.45074,0.44841,0.51323,0.62519,0.75807,0.83746,0.91,1.0238,1.1702,1.3111,1.4642,8
1.7208,1.5152,1.2888,1.0626,0.83662,0.60979,0.38262,0.2403,0.10627,-0.020756,0.050275,-0.13656,-0.009845,-0.13521,-0.26572,-0.087771,-0.25291,-0.3161,-0.35111,-0.51927,-0.56821,-0.73096,-0.68238,-0.83908,-0.85477,-0.95821,-1.0468,-1.0545,-1.0934,-1.2108,-1.2731,-1.2089,-1.2752,-1.3056,-1.2153,-1.2495,-1.2432,-1.0994,-1.0821,-0.90417,-0.84178,-0.75708,-0.6327,-0.56217,-0.39988,-0.34711,-0.18103,-0.047785,0.07077,0.26317,0.40823,0.57431,0.73261,0.79798,0.97978,1.0979,1.2371,1.3659,1.4535,1.5995,1.6413,1.7592,1.84,1.9524,1.9473,2.0537,2.0658,2.0251,1.8683,1.7978,1.5753,1.3264,1.1316,0.93383,0.75533,0.5807,0.40454,0.22923,0.061793,-0.12476,-0.23471,-0.40503,-0.55601,-0.67054,-0.79802,-0.86662,-1.0525,-1.1614,-1.2372,-1.3124,-1.3497,-1.3854,-1.3802,-1.3737,-1.3464,-1.299,-1.2356,-1.1529,-1.054,-0.95965,-0.7765,-0.67586,-0.69366,-0.57024,-0.60068,-0.45616,-0.318,-0.34568,-0.23292,-0.082438,-0.24983,-0.12425,0.037969,-0.13324,-0.002932,0.099278,0.007117,0.18905,0.15046,0.28065,0.36874,0.46764,0.65649,0.85337,1.051,1.2748,1.4982,1.7003,9
1.6534,1.548,1.4413,1.3169,1.2171,1.1198,1.0197,0.90551,0.81655,0.72356,0.62491,0.51929,0.43011,0.35851,0.26981,0.17194,0.094414,0.10697,0.079111,0.028847,0.01932,-0.06573,-0.1131,-0.17373,-0.26903,-0.43171,-0.55206,-0.7003,-0.81654,-0.93576,-1.0881,-1.2148,-1.3295,-1.4407,-1.5396,-1.6457,-1.6768,-1.5945,-1.4857,-1.3521,-1.2385,-1.1244,-1.0099,-0.89696,-0.75981,-0.6451,-0.53026,-0.41532,-0.2778,-0.16,-0.044786,0.070459,0.18898,0.33023,0.44563,0.56483,0.68429,0.8262,0.94603,1.066,1.191,1.3114,1.4592,1.58,1.7008,1.8112,1.7489,1.621,1.4935,1.3663,1.2452,1.0966,0.97036,0.84973,0.72923,0.58674,0.4665,0.34643,0.22658,0.1111,-0.030772,-0.14623,-0.26551,-0.38091,-0.51867,-0.63406,-0.74944,-0.86122,-0.97665,-1.1144,-1.2298,-1.3452,-1.4605,-1.6005,-1.7134,-1.8089,-1.7824,-1.6673,-1.5197,-1.3784,-1.2356,-1.0908,-0.96291,-0.80294,-0.67574,-0.56337,-0.494,-0.40077,-0.33251,-0.26903,-0.18831,-0.11985,-0.007287,0.081141,0.17933,0.27537,0.39392,0.49751,0.5779,0.68702,0.77683,0.91405,1.029,1.1432,1.2588,1.3993,1.514,1.6288,13
1.8991,1.7017,1.4731,1.2433,1.0162,0.79343,0.63456,0.47492,0.30047,0.11989,0.01434,-0.1115,-0.19111,-0.20927,-0.36784,-0.25585,-0.40796,-0.32675,-0.33987,-0.44377,-0.34746,-0.48878,-0.61668,-0.59036,-0.72225,-0.71374,-0.79693,-0.86609,-0.92036,-0.95902,-1.0101,-1.1029,-1.0626,-1.1249,-1.1121,-1.1685,-1.1142,-1.1041,-1.0762,-1.0567,-0.99364,-0.86708,-0.77562,-0.69222,-0.59401,-0.44377,-0.33987,-0.1716,-0.060513,0.079231,0.22989,0.40435,0.56405,0.67892,0.85284,1.015,1.1784,1.4062,1.6123,1.8269,1.9714,2.0056,1.9905,2.0131,1.9581,1.854,1.8171,1.7032,1.6569,1.5225,1.3601,1.2579,1.0748,0.97376,0.78204,0.67144,0.51943,0.34683,0.18825,0.014242,-0.062508,-0.19966,-0.32707,-0.422,-0.54874,-0.64099,-0.71953,-0.83481,-0.97832,-1.0173,-1.1499,-1.1563,-1.2592,-1.2594,-1.2415,-1.3237,-1.2434,-1.3009,-1.2548,-1.1592,-1.1029,-1.0829,-0.97323,-0.98036,-0.93353,-0.83201,-0.86129,-0.71374,-0.55732,-0.61381,-0.45651,-0.31591,-0.39201,-0.23749,-0.15943,-0.14841,-0.097685,0.050456,0.092729,0.24498,0.285,0.50748,0.70602,0.93772,1.1705,1.4033,1.6362,1.8693,9
1.5989,1.4775,1.319,1.1607,1.0055,0.85143,0.78584,0.64348,0.5455,0.49161,0.49139,0.41137,0.35199,0.25122,0.23039,0.14693,0.074116,-0.03408,-0.087387,-0.1256,-0.072949,-0.12228,-0.19255,-0.22219,-0.34203,-0.42239,-0.53077,-0.66909,-0.74043,-0.86261,-0.97648,-1.0805,-1.094,-1.2126,-1.355,-1.4389,-1.4851,-1.5712,-1.5774,-1.5555,-1.4835,-1.4143,-1.3082,-1.2036,-1.0454,-0.9061,-0.76604,-0.61225,-0.45444,-0.29657,-0.13864,0.016954,0.21684,0.37488,0.53295,0.69341,0.85143,1.012,1.17,1.3307,1.5281,1.6861,1.8416,1.9997,2.0736,1.9525,1.7942,1.6364,1.4394,1.2811,1.1219,0.96296,0.80463,0.64631,0.48775,0.32941,0.13149,-0.02685,-0.18519,-0.34353,-0.50187,-0.6602,-0.81708,-0.96701,-1.1314,-1.2535,-1.3604,-1.4681,-1.5388,-1.5843,-1.5706,-1.5912,-1.4915,-1.4189,-1.3254,-1.2144,-1.1284,-1.0298,-0.92068,-0.72669,-0.55153,-0.49231,-0.31816,-0.17587,-0.13198,-0.046709,0.012735,-0.006327,0.011415,0.096014,0.13555,0.25878,0.19603,0.30476,0.3777,0.49706,0.63825,0.68266,0.7505,0.69942,0.76926,0.89521,0.94915,0.96836,1.1534,1.2585,1.4097,1.5609,5
1.9911,1.8937,1.6699,1.3401,1.022,0.7328,0.60558,0.49667,0.19938,-0.093065,-0.10789,0.046151,-0.22169,-0.42585,-0.73416,-0.49932,-0.61528,-0.85525,-0.96784,-0.83333,-0.88665,-1.073,-1.1815,-0.94498,-0.93284,-1.084,-1.2907,-1.2464,-0.98622,-1.0209,-1.2044,-1.2841,-1.0488,-1.1306,-1.2271,-1.1102,-1.0809,-1.0652,-0.88815,-0.82851,-0.70956,-0.44305,-0.3304,-0.31308,-0.1327,-0.053886,-0.01374,0.26222,0.34967,0.42856,0.68598,0.79944,0.84121,1.1095,1.2125,1.3682,1.4386,1.5758,1.6408,1.7226,1.7435,1.8538,1.5656,1.6124,1.6743,1.6645,1.6667,1.6894,1.6379,1.4584,1.4849,1.3989,1.1323,1.075,0.9597,0.70149,0.57501,0.46955,0.42972,0.2413,0.061793,-0.13559,-0.083044,-0.21631,-0.46836,-0.47608,-0.47883,-0.55398,-0.74196,-0.91223,-0.72601,-0.73488,-0.95792,-0.96937,-0.96326,-0.93284,-0.96689,-1.16,-1.1039,-0.96383,-0.86513,-0.92734,-0.94365,-0.68312,-0.56394,-0.66093,-0.97932,-0.87915,-0.70019,-0.76327,-0.9126,-0.64507,-0.67864,-0.73615,-0.52215,-0.29567,-0.33306,-0.56516,-0.30263,-0.047569,-0.18899,0.094635,0.42045,0.66807,0.99779,1.3283,1.6185,1.9476,9
2.815,2.4999,2.1381,1.8275,1.4656,1.1043,0.80307,0.55971,0.3379,0.34762,0.26535,0.25078,0.20493,0.15219,0.036684,-0.011264,-0.095149,-0.20611,-0.23396,-0.3117,-0.33225,-0.35359,-0.40011,-0.63099,-0.63774,-0.76536,-0.79646,-0.78719,-0.74693,-0.80239,-0.68524,-0.70471,-0.64776,-0.62375,-0.47146,-0.34861,-0.35359,-0.28512,-0.21538,-0.19779,-0.15358,0.043788,0.020002,0.21205,0.30864,0.53166,0.59396,0.722,0.74609,0.73475,0.79518,0.70843,0.76157,0.69182,0.59152,0.46979,0.30205,0.10142,-0.2321,-0.60233,-0.90828,-0.77793,-0.57333,-0.34861,-0.12041,0.18436,0.4534,0.78215,1.0513,1.3965,1.7488,2.1519,1.8683,1.5128,1.1965,0.88824,0.58907,0.32053,-0.006788,-0.32232,-0.624,-0.85872,-1.0886,-1.2379,-1.3491,-1.5349,-1.5909,-1.6163,-1.5897,-1.5121,-1.4303,-1.4242,-1.4283,-1.3984,-1.3859,-1.2849,-1.3189,-1.2732,-1.1485,-1.0578,-0.88724,-0.84386,-0.7751,-0.65629,-0.79956,-0.71231,-0.77356,-0.56049,-0.48336,-0.45886,-0.34173,-0.311,-0.26966,-0.19756,-0.21909,-0.15106,-0.16092,-0.011264,0.1216,0.36555,0.56053,0.71861,1.049,1.3927,1.7412,2.0476,2.4061,2.7653,6
2.1491,2.0456,1.8427,1.633,1.4948,1.2516,1.0489,0.93266,0.74882,0.55532,0.46394,0.36674,0.20839,0.22467,0.11273,-0.043262,-0.10056,-0.054115,-0.070448,-0.1503,-0.25769,-0.38899,-0.47439,-0.50316,-0.44434,-0.49291,-0.57877,-0.67104,-0.732,-0.84378,-0.87736,-0.89767,-1.0647,-1.0006,-1.0292,-1.1351,-1.1793,-1.2053,-1.2353,-1.3078,-1.3006,-1.2866,-1.2752,-1.2334,-1.1626,-1.1138,-1.0099,-0.96625,-0.90616,-0.77105,-0.55828,-0.34534,-0.078979,0.13976,0.40611,0.6193,0.83792,1.1044,1.3176,1.531,1.7977,2.0069,2.2168,2.3133,2.0964,1.8298,1.6156,1.4031,1.1355,0.92136,0.70727,0.43967,0.22339,0.009254,-0.2584,-0.4725,-0.74334,-0.84713,-0.88369,-0.94897,-1.0046,-1.0939,-1.1402,-1.183,-1.159,-1.1242,-1.0594,-1.0077,-1.0099,-0.91681,-0.90064,-0.83711,-0.80557,-0.66508,-0.7034,-0.62245,-0.52908,-0.57954,-0.45745,-0.42195,-0.38051,-0.36435,-0.29749,-0.31917,-0.25448,-0.31917,-0.25269,-0.1866,-0.095409,-0.073176,-0.034126,-0.095409,-0.025685,0.088816,0.18595,0.15273,0.30049,0.36674,0.3963,0.55532,0.73596,0.95299,1.0317,1.2757,1.4195,1.6253,1.8849,2.0957,5
1.7678,1.6762,1.4875,1.2746,1.0827,0.924,0.7723,0.64961,0.48467,0.521,0.37637,0.39615,0.23038,0.1932,0.15258,0.020727,0.024919,-0.06306,-0.16942,-0.34864,-0.33603,-0.48823,-0.59377,-0.69147,-0.71138,-0.83092,-0.77736,-0.90001,-1.0125,-1.0661,-1.1773,-1.1288,-1.2344,-1.2018,-1.2495,-1.2552,-1.2119,-1.2253,-1.134,-1.1113,-1.0162,-0.93973,-0.88139,-0.71572,-0.6175,-0.49823,-0.363,-0.24037,-0.070628,0.060186,0.23948,0.41401,0.57969,0.75009,0.91691,1.0878,1.2793,1.4812,1.6808,1.9017,2.0589,1.9469,1.7715,1.767,1.7217,1.684,1.5514,1.455,1.3629,1.2546,1.1545,0.97341,0.85486,0.6817,0.61189,0.48771,0.29166,0.17974,0.092645,-0.081667,-0.16305,-0.2469,-0.40466,-0.52408,-0.59742,-0.77563,-0.80696,-0.97063,-1.0058,-1.0348,-1.19,-1.2436,-1.285,-1.2799,-1.4046,-1.5199,-1.4219,-1.4198,-1.3575,-1.3018,-1.1461,-1.0849,-0.9364,-0.89979,-1.0602,-0.8877,-0.87196,-0.73121,-0.57063,-0.51054,-0.35164,-0.25389,-0.086768,0.042471,-0.094129,0.052795,0.24279,0.27252,0.43968,0.46115,0.56328,0.72777,0.84214,0.98609,1.1813,1.3523,1.5478,1.743,3
1.1488,0.89263,0.82208,0.67062,0.50667,0.57093,0.53111,0.25353,-0.0083,-0.25717,-0.52889,-0.34425,-0.059034,0.25024,0.32634,0.51103,0.71454,0.83329,0.51295,0.41192,0.15783,-0.047059,-0.084053,-0.37126,-0.56001,-0.85523,-1.1229,-0.89306,-0.72462,-0.66125,-0.51305,-0.26488,-0.052162,-0.29805,-0.54861,-0.71963,-0.65394,-0.70216,-0.99856,-1.2367,-1.168,-0.97993,-0.76847,-1.0594,-1.2304,-1.5289,-1.3874,-1.6072,-1.8395,-1.6301,-1.3797,-1.1224,-0.86162,-0.59937,-0.33514,-0.070023,0.19582,0.46219,0.72894,0.996,1.2625,1.5291,1.795,2.0601,2.315,2.5809,2.8121,2.554,2.2907,2.0268,1.7617,1.496,1.2297,0.96303,0.69671,0.43084,0.16566,-0.099035,-0.36269,-0.62482,-0.88364,-1.1406,-1.3922,-1.6326,-1.8518,-1.7633,-1.415,-1.079,-0.81862,-0.92069,-1.0784,-0.95606,-0.7027,-0.4356,-0.40106,-0.16387,0.11198,-0.128,-0.24072,-0.42442,-0.53892,-0.20313,0.12592,0.29109,0.23408,0.40342,0.64613,0.65985,0.87979,1.0977,0.81282,0.57006,0.33539,0.19042,-0.075079,-0.32515,-0.64243,-0.48041,-0.20418,-0.026531,0.25108,0.54806,0.45132,0.46816,0.71628,0.80416,0.87814,1.1397,2
2.454,2.1647,1.8743,1.5197,1.2458,0.89175,0.7036,0.54023,0.32573,0.227,0.33148,0.25282,0.38725,0.227,0.51062,0.45466,0.48131,0.47851,0.44528,0.37728,0.44904,0.45888,0.35013,0.29302,0.227,0.20596,0.18533,0.20155,0.082464,-0.012738,0.059834,0.010209,-0.025018,-0.027068,-0.023482,-0.11338,-0.002017,-0.16262,-0.13532,-0.15788,-0.080646,-0.080646,-0.10088,-0.13532,-0.19801,-0.26579,-0.41035,-0.57776,-0.82005,-1.1685,-1.5649,-1.8823,-2.2572,-2.338,-1.975,-1.6838,-1.3209,-0.95797,-0.6676,-0.30302,-0.012738,0.35013,0.64044,1.0055,1.2957,1.6585,1.7463,1.3904,1.1012,0.73314,0.44387,0.082464,-0.28572,-0.57489,-0.94297,-1.2322,-1.5935,-1.8823,-2.2428,-2.5307,-2.5457,-2.1848,-1.7851,-1.5329,-1.2342,-0.92059,-0.81339,-0.64134,-0.54915,-0.57719,-0.57776,-0.5858,-0.49359,-0.36845,-0.32255,-0.20013,-0.10765,-0.074436,-0.014272,-0.079093,0.098497,0.07091,0.14829,0.1577,0.20988,0.25623,0.28867,0.43354,0.51062,0.36396,0.48597,0.32381,0.43777,0.36396,0.30843,0.43354,0.51479,0.55084,0.5069,0.45654,0.44763,0.59718,0.85817,1.1251,1.3904,1.7414,2.0272,2.3824,12
1.7459,1.3141,0.83903,0.38186,0.054036,-0.30608,0.15497,0.54557,0.95309,1.2379,0.88216,0.37213,-0.14633,-0.56508,-0.84112,-1.107,-0.637,-0.25445,0.18042,0.52703,0.38463,-0.10512,-0.62242,-1.1368,-1.423,-1.6735,-1.9241,-1.4079,-0.91134,-0.43975,-0.019312,-0.010792,-0.45477,-0.9167,-1.3806,-1.8468,-2.0053,-1.5221,-1.6538,-1.468,-1.0192,-0.5311,-0.057244,-0.23276,-0.51006,-0.75854,-0.9387,-1.2283,-0.76562,-0.60654,-0.67359,-0.45056,-0.094287,0.35536,0.48036,0.3111,0.13666,0.014623,-0.26202,0.10819,0.27186,0.23776,0.50507,0.94748,1.1657,1.0167,0.85857,0.57991,1.0607,1.5444,2.0443,2.3098,1.7999,1.3165,0.83443,0.79772,1.0117,1.3299,1.0219,0.65356,0.33053,0.10826,-0.22045,-0.094898,0.008809,0.13958,0.15345,-0.27868,-0.58784,-0.77754,-0.57949,-1.0015,-1.0305,-0.90794,-0.69463,-0.42709,-0.21083,-0.5281,-0.994,-1.4021,-1.6883,-1.7307,-2.0775,-1.6157,-1.1679,-0.72772,-0.32661,-0.17636,-0.4942,-0.029564,0.46522,0.31353,0.72022,0.95005,0.71819,1.218,1.3573,1.0504,0.84013,1.4092,1.8459,1.8107,1.3371,0.9936,0.5209,0.97668,1.3862,1.7365,10
2.0752,2.0895,1.9512,1.9256,1.8142,1.6119,1.3508,1.2771,1.0673,0.73926,0.53834,0.59736,0.40042,0.11461,-0.2231,-0.61976,-1.0617,-1.5398,-1.3583,-1.0461,-0.69773,-0.48864,-0.30299,-0.28026,-0.3484,-0.45129,-0.59167,-0.93185,-0.79858,-0.83508,-0.9399,-1.1145,-1.1831,-1.2555,-1.4172,-1.5173,-1.5139,-1.2447,-0.94208,-0.61481,-0.26317,0.15563,0.53904,0.52417,0.4655,0.41521,0.32606,0.31808,0.28771,0.25643,0.26801,0.21747,0.21747,0.092835,0.026061,-0.050598,-0.12969,0.24333,0.61703,1.0253,1.4002,1.7356,1.7063,1.3324,0.95976,0.58865,0.18416,-0.002789,0.24791,0.39503,0.49338,0.58254,0.6635,0.75388,0.82541,0.84002,0.81357,0.86989,0.79145,0.56093,0.18524,-0.11208,-0.44762,-0.74552,-0.97708,-1.1294,-1.2616,-1.323,-1.4307,-1.4568,-1.5247,-1.5527,-1.4699,-1.3373,-1.2644,-1.2145,-1.1631,-1.1111,-1.1982,-1.1554,-0.77552,-0.44652,-0.26317,-0.45337,-0.61494,-0.87767,-1.2154,-1.5433,-1.1016,-0.64126,-0.26482,0.047235,0.40042,0.51697,0.31092,0.016611,-0.07218,0.33666,0.7095,1.0387,1.0702,0.75106,1.0694,1.374,1.3263,1.686,1.737,2.0407,14
1.7488,1.6432,1.5196,1.4139,1.2906,1.167,1.0436,0.92023,0.81461,0.6915,0.56853,0.44573,0.32313,0.21836,0.097497,-0.02244,-0.14127,-0.2637,-0.36327,-0.48186,-0.5994,-0.71563,-0.80823,-0.91996,-1.0286,-1.1249,-1.2221,-1.2972,-1.3882,-1.4372,-1.4772,-1.4905,-1.4764,-1.438,-1.3775,-1.3149,-1.2247,-1.1511,-1.0576,-0.94805,-0.85395,-0.73803,-0.64429,-0.54009,-0.42642,-0.3114,-0.20098,-0.1057,0.007768,0.12248,0.23824,0.3549,0.45503,0.57308,0.69173,0.81089,0.9305,1.0308,1.1477,1.2658,1.3917,1.5178,1.6284,1.7569,1.7812,1.6538,1.5458,1.4203,1.2951,1.1709,1.0444,0.93786,0.81461,0.6919,0.57051,0.45045,0.34632,0.22853,0.11028,-0.009438,-0.12548,-0.22259,-0.33921,-0.45459,-0.56321,-0.67447,-0.7601,-0.86503,-0.96567,-1.0607,-1.1595,-1.2262,-1.28,-1.3458,-1.394,-1.403,-1.3884,-1.3527,-1.2972,-1.241,-1.1705,-1.0883,-1.0006,-0.90612,-0.80644,-0.71183,-0.62816,-0.5255,-0.41972,-0.3114,-0.21768,-0.10044,0.007768,0.12248,0.23432,0.33054,0.44542,0.56157,0.68118,0.79908,0.90031,1.0214,1.1414,1.2609,1.3823,1.4859,1.6079,1.7312,7
1.8224,1.7242,1.5844,1.4753,1.3314,1.1935,1.0607,0.94821,0.82018,0.68844,0.56441,0.46043,0.33274,0.2087,0.084655,-0.015617,-0.13963,-0.25967,-0.38363,-0.50322,-0.60251,-0.7211,-0.8389,-0.95564,-1.0518,-1.1654,-1.2852,-1.3929,-1.4776,-1.569,-1.6227,-1.6384,-1.6354,-1.5952,-1.5096,-1.4365,-1.3426,-1.2387,-1.13,-1.0255,-0.91047,-0.81347,-0.69606,-0.57781,-0.46341,-0.36763,-0.24732,-0.12998,-0.011824,0.086762,0.20832,0.326,0.44629,0.54659,0.66753,0.78792,0.90906,1.0308,1.133,1.2557,1.3777,1.4998,1.6023,1.7242,1.6848,1.5625,1.4612,1.3397,1.2185,1.0987,1.0018,0.88621,0.76981,0.65457,0.53713,0.44039,0.32852,0.21371,0.10523,0.018675,-0.091423,-0.19238,-0.29776,-0.38207,-0.48194,-0.57796,-0.66929,-0.73896,-0.84598,-0.93469,-1.016,-1.0881,-1.1392,-1.2069,-1.2396,-1.253,-1.2488,-1.2255,-1.1841,-1.1444,-1.086,-1.0357,-0.95866,-0.86139,-0.79834,-0.70139,-0.60011,-0.4954,-0.42035,-0.31508,-0.20668,-0.099556,0.011198,0.10701,0.22266,0.33963,0.46009,0.56205,0.68603,0.81388,0.94481,1.0555,1.1709,1.2923,1.4124,1.5344,1.658,1.7973,7
2.0938,1.9511,1.7893,1.5824,1.4242,1.2379,1.1003,0.9128,0.80539,0.63293,0.52073,0.39078,0.3253,0.19287,0.1183,-0.027973,-0.12656,-0.21124,-0.32759,-0.39601,-0.44357,-0.54017,-0.65955,-0.69006,-0.73335,-0.79554,-0.86572,-0.90827,-0.95087,-1.034,-1.0998,-1.1526,-1.1943,-1.2135,-1.2288,-1.2668,-1.3059,-1.3011,-1.2578,-1.2129,-1.1855,-1.0623,-1.0066,-0.89086,-0.75899,-0.63709,-0.50674,-0.39192,-0.2147,-0.09958,0.071466,0.21159,0.41797,0.51819,0.56694,0.56802,0.80198,1.0316,1.2039,1.4336,1.6059,1.8356,2.008,2.0784,1.9112,1.6877,1.5161,1.2816,1.11,0.8813,0.70985,0.47514,0.38218,0.35365,0.2899,0.15279,-0.014381,-0.1768,-0.32581,-0.45834,-0.63709,-0.75899,-0.89086,-0.99679,-1.0623,-1.1009,-1.123,-1.1618,-1.1509,-1.1486,-1.159,-1.1179,-1.1009,-1.0801,-1.0953,-1.0423,-1.034,-0.95087,-0.92046,-0.86572,-0.74137,-0.68019,-0.69006,-0.7094,-0.63612,-0.58302,-0.5279,-0.45418,-0.3702,-0.27841,-0.20303,-0.094123,0.039536,0.18465,0.28799,0.35515,0.45788,0.55579,0.69449,0.82686,0.96762,1.0528,1.0955,1.3166,1.4863,1.6633,1.8413,2.0309,11
1.996,1.8235,1.6016,1.4106,1.199,1.0001,0.84248,0.75114,0.56556,0.50507,0.33265,0.1955,0.12109,0.025976,0.040294,-0.06554,-0.055517,-0.18594,-0.37111,-0.48513,-0.58762,-0.75677,-0.77019,-0.83771,-0.97337,-1.0568,-1.0825,-1.1207,-1.1421,-1.2397,-1.2569,-1.2607,-1.2156,-1.2773,-1.2585,-1.2325,-1.1525,-1.1414,-1.0576,-1.0037,-0.89365,-0.81763,-0.72586,-0.58011,-0.55135,-0.38802,-0.26638,-0.14577,-0.030694,0.13448,0.20643,0.34095,0.49202,0.58153,0.74002,0.96682,1.2158,1.3953,1.4546,1.5861,1.602,1.6894,1.6277,1.6368,1.5266,1.4899,1.4262,1.3021,1.2608,1.1217,1.1597,1.0557,0.92882,0.82288,0.6406,0.55138,0.47386,0.32797,0.20889,0.1654,0.006806,-0.085664,-0.16541,-0.25648,-0.4013,-0.50118,-0.51943,-0.6513,-0.68673,-0.7554,-0.79306,-0.98514,-0.99926,-1.1187,-1.1657,-1.2272,-1.2708,-1.3571,-1.3405,-1.3284,-1.3251,-1.2737,-1.3614,-1.3397,-1.2844,-1.2955,-1.1043,-0.91598,-0.77096,-0.61668,-0.49667,-0.33982,-0.31428,-0.14078,-0.07735,0.11869,0.24985,0.38473,0.5755,0.64581,0.78714,0.93733,1.0617,1.2243,1.3906,1.5834,1.7827,1.9607,3
2.7038,2.4726,2.1242,1.8534,1.5241,1.1678,1.0048,0.82166,0.89152,0.71217,0.7143,0.60186,0.52138,0.46946,0.36901,0.50387,0.27249,0.20288,0.10108,-0.073646,-0.12675,-0.25519,-0.43911,-0.52622,-0.69268,-0.51527,-0.73519,-0.82722,-0.78498,-0.92328,-1.0281,-0.93315,-0.88218,-0.99086,-1.145,-0.98996,-1.0391,-1.2057,-1.3385,-1.4353,-1.4382,-1.2282,-1.2169,-1.2689,-1.2888,-1.3606,-1.5357,-1.4695,-1.009,-0.54394,-0.17384,0.2302,0.75119,1.2501,1.656,1.6725,1.1839,0.6801,0.20668,-0.15305,-0.61533,-1.0528,-1.4695,-1.8766,-2.1665,-2.2932,-1.8293,-1.3915,-0.92597,-0.56087,-0.060235,0.28152,0.53958,0.67152,0.67724,0.47533,0.39128,0.48266,0.38016,0.52138,0.3093,0.36901,0.2973,0.30855,0.19604,0.10802,0.14488,-0.26168,-0.25519,-0.35968,-0.43911,-0.49258,-0.62131,-0.522,-0.50181,-0.56002,-0.58975,-0.51611,-0.39597,-0.35064,-0.37368,-0.27141,-0.43661,-0.37368,-0.27873,-0.22609,-0.22931,0.009566,0.2006,0.094916,0.32876,0.49217,0.62275,0.7349,0.6801,0.85317,0.87411,0.99313,0.92691,0.88247,0.65148,0.85806,0.98075,1.1246,1.3935,1.6586,2.1169,2.5768,6
